tweet,weight,duration
kobe,8793792,540
bryant,5937239,240
helicopter,2028799,225
gianna,1681575,195
born fighter sana,1475642,300
biased b b targets asim,1258884,90
master third look,1018696,375
rest peace,939748,180
vanessa,880122,195
tooth,820589,180
masterthirdlook,747945,15
constitution supreme god,739153,465
calabasas,637953,165
pride sid,636215,435
lebron,589234,90
lakers,493181,45
hearts,458923,90
r p,396436,210
gala,336481,180
shaq,334503,165
127 day,332990,315
scripted bigg boss 13,323727,165
constitution good kabir,299797,240
r p b,296540,180
n b,292780,165
republic day 2020,252168,450
nct 127 day,215800,15
p e r x e x p u l,213597,210
goya 2020,207373,270
hidden shadow love ep,205286,285
n c 127,200461,15
eleven stars always cheer,197449,135
therefore one year,195590,195
winter bear 100,195454,570
g f r e n,174777,15
x one exist,172869,300
americans want witnesses,167007,75
seogadae wonit response,165512,45
thank yoongi,164060,390
staples center,162328,105
,155285,330
therefore still one,145808,75
lalisa appreciation day,136655,195
want lucky may ward,135159,225
l byou b 19,134658,570
dreams come true,132182,15
rick fox,128643,225
first met mew gulf,123197,390
,121903,195
precure,121417,330
r n e c r e l n l v e,112993,120
,112375,45
devlet milletinin yan nda,108771,60
pee boob,108569,225
direct 26 e,104780,615
pro bowl,103319,195
snow man tube live stream,100227,660
kobe bryant,99044,15
roc nation brunch,96988,450
lets meet crossroads,95752,285
daejeon shinil girls middle school,94177,150
michael jordan,93286,210
luluka,87562,315
p r n c p e l u c v n,86286,90
worst ex girlfriend review,80251,255
ourpridesid,79122,15
v de tek rek,74876,390
nitiasa,74429,90
kobe,69396,195
meek,68988,60
newwiee 27 th b charity,68093,150
republic day india,68086,195
saudi arabia korea end asia,67726,420
anyone tomorrow,67314,150
anyonetomorrow,65549,15
nipsey,65103,45
worlds collide,64197,450
royal rumble,61795,225
play,61006,15
n n and e n,60855,225
elaz depre,59271,555
staple,58820,90
g g v if hei f u nchoi,58359,45
winter bear 100 congratulations,57635,15
sunday thoughts,57469,315
,56517,270
n h l star,56468,75
tranmere,56427,345
mamba mentality,55729,30
deshenglong,55255,315
rest power,53594,45
save ben solo,52385,330
voting bernie,51993,210
p tayo,51740,240
f cup,50967,60
mamba forever,50933,15
anne season,50764,15
facup,50224,15
r p mamba,49489,30
hollywood,48992,180
shrewsbury,48656,315
legend,47344,180
b c news,47308,45
w n b,47159,15
charter machine,45640,120
x members dunia,44328,45
thank acely packed,44034,135
,43650,285
rest paradise,42780,180
starge,41311,30
doc rivers,40825,15
Happy Sunday,40063,345
tdel gala discount,39369,120
tolak sementara turis china,39219,570
makkal selvan,39029,30
13,38452,90
sumo,38270,195
doctor,38235,225
please god,36665,90
,34279,15
lolito,34246,30
este es mi alcalde,33804,195
kairyu,33025,210
g,32408,180
nhk rajira,31717,15
ce posta per te,31257,195
u f c raleigh,31083,465
cepostaperte,30948,45
adidas treat jisoo better,30947,75
des moines register,30885,135
,30741,180
requested live,30558,300
alafor,30476,255
,30077,75
muhammad ben salman ben abdulaziz,29923,195
naples juve,29429,165
,29304,30
p pop superstar r h g,28905,195
l c p g,28863,135
voice kids,28846,195
ranma mania,28478,375
kotoko graduated,27960,135
trust wonho,27069,345
,26458,30
iemon,26324,15
taehyung record maker,26239,15
inter cagliari,25903,405
bernalacinig rmekistemiyoruz,25635,345
objectified league,25480,105
,25171,135
depremmalaty to,24831,150
f fve sden earthquake disgrace,24429,450
sundays,24339,90
prichan,24254,150
cano,24246,105
never trust person,23990,615
nogizaka construction,23945,150
see hyugazaka,23703,210
opens,23637,30
image research,23550,105
f e c h c r c e l,22907,120
p r,22075,30
f l ax v r e,22054,45
jeff bezosisimmoral,22047,90
,21808,75
phil jones,21707,135
r u n,20862,225
,20717,405
thevoicekids,20673,15
dozo saito,20622,60
oronai horo live,20385,150
australia day,20246,360
goyas 2020,20244,30
new balance,20238,225
26 ones,20034,90
erman toroglu,19966,105
jesse lingard,19949,75
legend,19832,45
grammys 2020,19749,75
,19628,75
j,19472,15
theseus ship,19257,180
satoshi,19124,60
r p legend,18869,30
god level stars,18672,285
cold mot,18584,390
someone would expect one year,18211,735
momentors,18142,90
askfandoms,18030,15
Sunday,17927,60
rolex 24,17837,135
shu,17668,165
joy,17498,75
oggivotolega,17346,150
,17160,15
g ztepe,17065,45
maratonamentana,16980,105
petrixassediador,16967,120
green day,16764,360
paula white,16512,150
jeff bezos liar,16141,210
amaia,16081,15
almodovar,15942,45
r n hidden track v,15917,30
Rome Lazio,15592,225
h r l v,15501,120
yaz klarolsuncemy l,15464,405
dragonite,15402,165
lovren,15384,135
j c c,15230,75
russia report n w,15149,30
bellator 238,15117,390
to n s g,15043,165
,14848,165
anyone tonight,14790,105
voice,14355,90
macri his gang prisoners,14317,15
raila speaks,14295,165
getafe,14207,150
live p,14093,255
anyone n g h,14021,15
seven species,13872,15
emre vulture,13401,90
,13360,375
white black,13284,75
place,13281,45
men responsible,12991,420
,12876,15
stop monas revitalization,12872,105
marcos,12866,105
g r live,12690,30
p u 2020,12620,15
date family,12611,225
r p g,12570,45
dalot,12403,120
nevertrustapersonwho,12395,15
otdirecto 26 e,12368,15
indvsnz,12254,15
z f l c r e,12238,30
11,12237,60
pain glory,12192,15
kmjs 15,12168,15
white male rage,12010,180
k j 15,11986,180
masked singer,11915,75
fulham,11728,90
saki chan,11514,75
always always,11320,180
adam driver,11257,195
,10994,75
maribferrer,10985,300
blast dress,10898,180
sumo wrestling,10849,30
read awrite x untamed boys,10789,375
wearehereweare l g b q,10415,255
super clash,10209,75
r p black mamba,10163,15
boss ahlou,10050,165
