tweet,weight,duration
eternity b,1801536,375
play station,885022,15
p,723465,210
play station,588967,240
b th anniversary,532677,90
projeto sentinelas delas,522782,285
xbox,417681,240
peck alone,397500,300
p reveal,373015,210
happy th anniversary,365851,105
,301920,570
king eternal monarch finale,296731,975
bu beach fled date,294966,135
years b,292173,30
miles morales,278781,135
sony,269366,15
yearswith home b,259321,15
spider man,248409,165
,235729,30
bulletproof school,235531,150
pulse,233809,105
tharn type new cast,225416,180
Eternal Home Righteous,217117,240
happy th,215032,75
justice for robert fuller,212204,360
nicki,211758,300
play station,207523,15
changmin,205279,390
back future,198927,405
woody homex save g,195116,165
b f e 2020,186906,30
seventh winter spring behind th anniversary,185886,285
Stunning Siddharth Lifetime,180269,210
changmin,179392,30
horizon,173279,120
lil baby,173256,555
rp 612 fic,172735,450
b f,169200,165
dave chappelle,165865,840
,161305,390
woodyfromhomexsaveg,160312,15
f e l z n r,154338,195
e e e l u c c p e,153342,165
os con b,146134,75
w c e 100 th win,142492,330
marty,135829,75
,129082,375
c h e c k e,123146,210
ugly president,121247,390
л в е у р е х н л в е,116421,150
luisa,115109,240
milan,112208,75
araw ng kalayaan,111540,600
ohm flukex meiji,109213,135
anitta,108542,225
twentyonepilots,107686,285
shaman king,107300,450
breonna law,105034,135
grown e p,102918,75
,101389,105
vit,100912,30
bolton,99898,255
lu sa,97759,15
bell,95771,30
,95160,210
,92818,120
way v music bank,91193,180
la p,90485,15
chloe,88402,45
calderon gate,87013,420
demon souls,83083,225
ix ine,78359,45
g v,77431,150
the strong house,76901,240
tacha content,75396,30
station,74665,15
ungodly hour,73853,390
station,73824,165
l v e day,73336,300
series x,72851,75
b albums challenge,72104,360
halle,71395,240
betis,69975,240
b rakmam seni,69401,525
mari ohara birthday 2020,69159,270
,67767,750
friday road show,67447,45
louiesgoingtojailparty,66643,450
grand mananita,66521,45
world day child labour,65189,525
toshimaen,63665,480
station,63189,105
fly pentagon basquiat,63082,135
h o p p e r,62666,30
aling marie,60559,120
Juve Milan,60353,255
boycott starbucks,59618,330
,59083,135
milan,57983,45
p u r p l e u,56337,135
trollz,55198,60
stand tucker,54433,285
hourly response,54359,195
fawlty towers,53823,225
Paul is so new,51890,120
budget 2020,51248,495
twenty one pilots,51099,105
l n g r e,50769,75
resident evil,48987,60
ludmilla,48643,135
dark netflix,48287,525
trollz v e,47935,60
troller patlad,47904,600
cancela carol biazin,47792,15
c n c e l c r l b z n,47732,195
n b k 21,46880,15
,46606,465
changmin,45898,450
return saudi league,44875,315
shipper e p,44689,30
Valentine's Day,44620,555
jacksonville,44457,75
rahul gandhi standswith people,44338,195
f e l z n v e r r,43239,45
ratchet clank,42452,150
joalin benefits,42388,180
baseball,41540,120
makino yui,41381,105
renuncie vicepresidenta,41322,330
happy independence day,41179,330
rockstar,40985,45
hay rl cumalar,40843,450
tel ki maar,40769,60
bag healthcare,40590,120
forbidden west,39311,60
you don't support them,38887,390
pulse nightclub,36889,195
f r b e n w e,36560,15
michael j fox,36229,45
forgive,35390,15
,35186,45
friday thoughts,34643,60
digital edition,34018,45
n h c e n,33170,90
r eand r e rd win,33031,15
planting hope hanbin,32695,120
guerra fria l u n,32336,285
n e u h e,32233,165
sandy,31778,60
argonavis 10,31594,105
eyes linger,31585,150
,31350,45
milan,31186,195
renuncia c f k,30603,60
joonie,30131,75
anjurum everyone,30001,225
kyrie,29847,105
levante,29791,30
ex na v,29443,360
essem private problem solve,29424,270
project athia,29183,120
,29116,60
playstation,28899,15
th anniversary b,28719,15
tvpisoverparty,28552,120
eternity b,28231,45
also want galleria,28176,390
zion,28114,30
12 jun,27911,90
,27839,195
mari chan,27652,30
back future,26910,30
r p p l g z this is f f re n,26740,90
kojima,26223,135
insaurralde,26172,285
scarlet,26142,15
fridaymorning,26029,510
J X Mumbai,25869,165
dospara,25024,30
r x,24958,405
orange county,24878,45
spider man p,24186,90
,23967,270
snow,23789,135
v,23633,15
deathloop,23380,15
democracy day,23367,285
makino yui,23314,150
loving day,22971,465
exnamtv,22882,15
apoyo ala vice,22485,300
boys checkmate,22217,75
b e h p p p r l,21827,90
return the box,21768,360
h p p f e,21696,30
,21682,165
stream rare,21599,135
,21512,195
Myo,20844,105
noah urrea,20092,90
dontbuythesun,20075,225
Myo,19706,15
rebic,19561,165
,19442,345
b l c k c r e r f u n,19283,45
r n h e h e,19098,45
apruebo gana en octubre,19070,195
john bolton,18549,30
n 10 to 10,18310,150
the song of the year,18011,225
ley de alquileres,17845,240
global night vigil,17727,105
until the end,17719,30
baseball uniform,17429,150
,17422,105
,17413,90
h r first forecast,17397,270
invade hospital and crime,17179,120
hours,17054,150
b l u e n g e l f l l,17047,60
smarter th grade,16888,195
e l e n l x h,16751,105
and v and n and npre million sales,16637,60
hole,16633,45
hitman,16558,15
martuchis,16399,15
f bv k,16354,285
yokai watch,16141,90
live da bond,16062,120
propagandalive,15559,180
,15471,60
vacinachinesa n,15438,285
denny neil,15404,240
memories khalid abdulrahman,15360,240
ghostwire tokyo,15310,45
ocampos,15177,90
sabrina rodaviva,15156,165
tims twitter listening party,15148,75
bye bye all of you,15114,45
child labor,15104,60
fire emblem sequel style,14990,510
,14791,120
Spread,14749,105
c n c e l e f l r,14738,45
gold bra,14431,150
gameboys ep,14419,210
back future,14352,120
with maratea,14283,150
,13949,30
fenerinmaciv is,13785,60
millethdpkapat ls ndiy,13454,165
getafe,13093,195
petro resign,12975,285
picemiyeti,12972,180
democracy day 2020,12947,240
download manavgatulualanhalk,12893,135
n h c r e w n,12684,15
h swim essentials,12549,45
richard swing,12545,135
obelisk wokeness,12441,195
fenerinma v,12417,195
friday blessing shopee,11959,165
lavicedebiocontarlosiono,11950,255
music preferences,11605,120
link loss,11591,195
petro president 2022,11548,300
Happy friday to everyone,11321,270
little devil inside,11157,90
hands porotta,11129,210
live da sandy,11094,105
ekremimamo lu,11028,300
turn friday,10855,135
happy jinsoul day,10738,75
last supper,10636,75
bbcqt,10584,105
ronaldo,10452,120
live di boa,10338,195
solar ash,10277,30
megumi hayashibara,10258,15
300 days congratulations,10252,15
livediboa,10166,30
