tweet,weight,duration
thelma,1854738,300
Mr. Naz Sul,779547,330
final b b b 20 em casa,517050,210
n n e n r l v e b,515800,330
c h p n,492995,15
gabines to pepa,456440,570
derrete b l,377460,390
e l g p r g n,357092,210
tiago,323121,15
tiago,322695,120
thelma campe,283503,60
tooth,258739,90
eu apoio bolsonaro,243535,255
pence,230321,60
happy birthday samantha,214406,225
mumbai police k,185347,480
r nis c n g,184980,405
vee ram charan anna,176728,60
x eternity concept trailer,175458,330
b r e k h e l e n c e,168595,15
take flak ohm,168128,150
forget forget,161221,60
almost angels,152630,15
edouard philippe,151168,405
victor hugo,150463,390
chest almost broke e p,143458,270
buhari,142206,105
avengers assemble,140791,435
Rafael Portugal,135322,225
Rafael Portugal,135126,15
seize light premiere,121383,390
yogi,119619,330
sonia speak,114811,15
lali,114794,435
sanookx n w r,113703,210
michael robinson,112969,525
casi angeles,111401,330
house music 702,110469,315
thiago,107900,165
b p v e h e w,107620,255
villa,102456,255
mayo clinic,99222,195
aliyi ld renler nerede,97222,990
e e z,94996,90
Jihyo,92757,15
minnie,88424,330
Accidents,80557,240
argonavis l day,79913,315
bruna marquezine,79488,60
bruna marquezine,78881,165
flay,78808,30
release j people,77705,315
productive quarantine,74727,60
arnab k,73516,90
marquezine,73154,45
negara,72358,45
league,70798,330
c p r e x,69038,195
b r e k h e l e n c e,68831,90
stand skin doctor,68817,360
they b b b,67997,45
forty five months,67890,165
chinese eel,66071,105
p u w n,65603,240
survivo 2020,63818,435
anpaivitaippom,63209,255
final b b b 20,61187,15
shimono matsuoka night play,59622,135
panorama,58433,105
good appearance scene remains movie history,56919,480
national superhero day,56625,660
thousand stars story,56179,135
th may,55813,135
bernie come back,55696,240
edward,55623,30
f u r l l n g z e l l b c l h,55362,195
p e n g n,53338,435
ufo 2020,53332,765
de-escalated,53047,390
support sindhi language,51934,195
aliens exist,51480,615
l g b haklar nsan haklar r,51197,75
b r g n u g v,50943,255
e p,48954,60
phase,48397,150
,47476,240
viola davis,47465,195
Apr 28,47157,255
asi non u c,44527,240
p r e n p,44442,60
extraordinary survey,43944,165
gusta el modito,43363,225
hope street,43068,225
n u e e r c e r,42994,180
hassan assiri,42593,300
j st f fantastic,42328,105
strong turkey,41884,405
thank l p n e,41003,165
virgin media,40091,105
w w e raw,40077,210
j first musical congratulations,39537,165
no man's land 10,39292,165
oprah,39177,30
hopeonthestreet,38969,15
extension school,38713,225
coparmex,38634,105
boycott rajasthan patrika,38347,135
rabb room,38030,270
,37678,135
benefits account,35899,285
palacios,35828,75
b r g g z e l l b c l h,35730,105
where are the feminists,35035,255
Happy Tuesday,34776,360
,34759,240
lea michele,34054,225
,33313,45
masked singer,33076,165
27 abril,33011,60
embrace repentance,32454,150
anti hindu bjp,31812,195
blue angels,30902,135
draymond,30802,120
master chef,30745,225
l r w n,30738,30
yks 2020,30260,75
world unknown matsuko,29629,300
send mask applause,29493,105
jamminggi first mu already hit,29456,30
quarantine watch party,28839,15
may th,28510,45
valdiri,28414,270
petrix,28299,105
maintenance day put ss,27737,255
made love 100,27520,180
maske,27360,165
diamond silk,27227,60
pablo fra married,26784,105
howard stern,26577,30
,26555,120
bun strike minimum executive birthday party,26147,150
h e l n h n e n c n r,26009,195
z n v e r p,25994,105
let eat home,25794,300
b e v e n c e u,25668,45
amir khan,25568,135
e v e n e e n 1800,25514,345
il signore degli anelli,25493,165
,25359,105
h p e n h e r e e,25333,75
centipede simultaneous playback,25215,210
child forty five years,24282,15
globoplay,23185,120
happy beans day,22780,30
ak enerteketek,22735,255
to prevent you have to cover,22690,360
diet broadcast,22687,75
thirteen million rafakalimann,22560,15
rojos maricones,22352,105
r e z e l h e r f k l n n,22225,120
we want to be venezuela,22162,210
n 10 v 10,21774,90
babu,21425,30
Ana Clara,21412,30
aliensarereal,21304,300
u u u,20254,270
never forgotten,20027,150
album party,20026,60
diyanetkapat l,19836,330
choice,19794,75
yogi estifa two,19287,60
w 20,19257,120
america strong,19224,60
showa day,19009,30
red and fagot,18906,315
achievement,18678,180
r e n r e,18633,30
walpurgis,18559,240
oil lamp,18513,420
juntos podemos,18455,225
tuileries,18379,105
hayvanasiddetsucsayilsin,18235,135
nyalaborantlarg,18009,120
chime,17810,135
,17602,75
leifert,17532,15
talk b b b b,17185,15
salman ben abdulaziz,17051,60
28 th e r v day,17049,180
garbage bag,16950,15
sebastian villa,16940,105
here in the band,16737,135
if rafa,16637,75
senorita one billion,16570,150
nothing to do at home,16002,285
,15910,45
let's be supportive,15768,285
you're hungry,15456,105
dinah,15454,120
l,15415,150
know kind person,15394,540
love revolution,15233,195
xavier boy,15130,135
graduation,15113,210
quarantine book,15103,180
,14927,30
quarantineabook,14783,15
