tweet,weight,duration
turkish student lives matter,804852,210
like,749594,480
h w u l k e h,525085,30
goal final captain cemal,377465,90
arrest amish devgan,344373,255
mewgulfxdailynewsonline,306573,225
make the u turn,292921,390
marcus rashford,275930,390
arrest mishdevgan,257676,195
h p r ywith mew suppasit,236447,105
Hengga people,225833,180
anitta,209420,105
,205666,300
india china face,205342,690
dijon,201150,150
justice sushant singh rajput,196721,540
Bible Facts Sant Rampal Ji,179356,345
grammy,170430,45
johnnys w h lwith u,165848,390
weakest p modi,162858,570
,150814,345
move mask hard wash hygiene,146442,165
super,137444,135
left n right,136457,420
mobile,135546,360
c n p r e,133836,120
actor gem building,133519,195
big time rush,126127,345
tupac,114897,75
martinpradenasviolador,108109,540
india stand army modi,105568,330
jungwoo,105549,30
jungwoo,105169,180
life v,104805,150
survivor evolution I'm with you,101316,105
chumel,101108,855
,99586,750
oppo 92 x ohm fluke,95286,195
ross,91067,195
l e,90158,315
,86871,780
ten days b l c k p n k,86020,75
kinpuri,85926,135
shake shack,83843,510
e n l l n l w,83662,255
c h e l c l f f r n n c e n,81948,360
w debut billboard,81041,195
master attitudes,80736,330
w w e raw,79943,420
master chef,77956,300
happy l v day,75968,345
,75914,180
caregivers,72817,240
gundy,72414,405
15 temmuz,71623,105
weintraub,68839,30
p p 92,68515,45
run b,66990,15
u turn,64019,210
sen gidersen,63580,15
frozen,63384,90
verizon,60134,60
turkish students lives matter,58756,300
federalist,56510,150
sour candy,56328,150
kingdom hearts,56035,300
h r k,55806,90
there is a new hope,55593,180
disiplin new normal,54951,210
salman khan,52880,135
evrimiseviyorum,52258,135
north south liaison office,52231,225
sour candy,52170,15
,49752,75
skool trilogy party,49615,195
16 jun,49589,90
rolex,47958,165
,47791,210
r e v e l v e e e r v e b e e r,46919,390
w b l l n l p,46889,255
rob manfred,46317,390
boycott fake stars,46120,45
,45791,315
,45278,75
porto,44255,15
weintraub f c,44092,360
emre,43792,60
new pokemon,41585,45
megan fox,40948,195
c h n b n g,40763,150
youth day 2020,39912,525
mohammed bin salman,39529,315
maracan,39079,150
,38850,120
oklahoma state,38429,105
youthday 2020,38040,15
e h e h n e r u u k l n n,37822,555
feliz martes,37751,765
n c l f e,37138,45
way v h e h w,36131,75
chinese agent rahul,35484,90
,34028,120
f bv,33834,285
twenty twenty,33774,195
h p e e 300 k,33758,315
dominos,33176,120
,32925,330
wayo debut billboard,32902,15
sunmi,32628,150
butterfly st win,32465,210
ali ko,32459,165
chuba,32445,135
u n p r e e r f k l n n,32243,45
dil bechara big screen,31811,150
,31760,420
g online festx vlive,31042,105
Bayern Munich,31012,135
madden 21,30682,150
tim kaine,30607,195
matus flaite,30595,345
tacha growth,30588,15
Tear tear,30306,135
sour candy,30253,15
angel gomes,30165,150
karanjohargang,29901,15
,29773,360
,29748,270
barca leganes,29669,90
