tweet,weight,duration
,1577405,555
happy birthday allu arjun,1340086,630
oneit chartin wantit,1070618,420
boris,883112,165
e x th anniversary,829086,15
ternity e x,730679,15
please find chart oneit spring,649837,45
finity beyond e x,554936,30
lets love e x,509277,45
mandetta,507092,225
discrimination massacre execution,467074,210
yearswith e x,406377,15
world health day,364528,930
happy jonghyun day,358824,435
h b akira nandan,277408,195
super moon,249805,855
youth icon asim,238617,360
polri himbau pakai masker,238465,105
shopeex mew,230329,240
perfect citizen thala j h,211243,345
postpone,206522,195
,205903,255
declaration emergency,190181,210
hero energizes children,185691,270
diamundialdelasalud,182102,825
acquittal prayer equal evacuation,172649,300
Release Lalu Prasad Yadav,153528,360
youthiconasim,150309,15
e nfaz ya r,149040,360
live lunchx tawan,134923,315
osmar terra,133110,135
april jonghyun always light,132519,90
soobin,120276,150
disobedience,120140,420
happy th,116213,30
sneaky,115127,435
dual sense,111874,165
shiseido ultimune xwin,110924,270
berat oil lamp,109778,960
pell,108635,270
hope home,108548,375
world health day,106873,75
billboardspeakup,106872,240
girl,105698,270
zee news ban carrow,105533,180
w e r e n e,103956,60
dec 64,103241,135
b e r b,102524,45
happyjonghyunday,101933,60
lucky 515,99973,135
soobin,96980,15
avengers endgame,94070,240
stream alab,84258,450
arroyo,80053,105
b 19 anyway,77684,300
v tokyo,75118,300
escape tokyo,74838,150
Apr,72193,60
u r g e n e,72063,90
Rafael Correa,71702,225
seesaw,71687,210
catchy ancestors e p 11,70883,210
capeta,70594,15
vegedream,70297,315
full bans cities,70196,75
paul rudd,70007,30
e x l selca day,69833,555
pechinoexpress,69049,135
buy u g h,68430,300
c p e,66645,45
harrypottereidonidellamorte,66420,360
,64609,360
clap boris,63869,570
supermoon,63775,630
r r e n h r r,63656,630
,63484,315
dokechi administration,63141,465
wisconsin primary,59511,450
prophet yellow,59425,300
c u,55677,150
buy u g h,55050,15
john lewis,53806,270
erken mezuniyete hay r,51285,240
nightlife,50751,165
v j edward xit,50595,210
it is fatihportakalyalnizdegil,49733,525
curfew,49288,405
out marcela flay comes out after,48634,345
stephanie grisham,48181,180
Yogi Ji Ban Tik Tok,47655,195
nk obeklenenlid,47081,285
,46007,150
erkenmezuniyetehay,44434,15
wisconsin supreme court,43279,165
hydroxychloroquine,41529,435
conthip palit love space day,40838,315
Happy Tuesday,40801,240
bribery case,40310,180
dreams members us,38500,45
escape tokyo,38209,345
k chan n e w hi r,37970,255
happy birthday jonghyun,37892,15
k newshistory,36865,15
thanks jonghyun life warm,35225,105
exonal,34720,45
bulos gubernamentales,34690,60
pekin express,34652,75
this hand,34648,90
w w e raw,34506,120
april pocahua flows,34448,75
sea ​​people,33934,180
tierra de nadie,33120,165
gamers chanyeol 61,33017,105
boudou,31539,225
decision block wandering 24 h,31194,75
ks quarantine,30931,45
b l n k selca day,30752,330
gulf address,30387,75
marilia plays this,30201,480
high court,30136,105
egypt leading world,29738,45
Sat 19 anyway,28909,15
,28868,60
stand pastorchris,28724,390
understanding distress,28636,345
biralk da,28313,330
vaka 30217,27810,120
sub zero,27370,150
national beer day,27325,510
ss,27308,165
house,27192,390
championship power shuong,27075,45
p,27008,135
world health day,26906,600
pell,26688,345
confinementjour 22,26494,330
celebrity false,26471,285
postpone guile,26445,210
percy jackson,26390,15
check assembly,26334,90
v k,26296,60
mi orgullo es uribe,26103,210
jack dorsey,26066,105
sound,25968,360
the Miserables,25896,285
prime minister abe interview,25512,30
brightest moon jin,25442,135
monthly income 80 000,25397,345
al kaline,25211,210
wash hands with j,25207,120
amanda,25080,270
vaka 34109,24742,315
wisconsin pandemic voting,24317,30
soy troll de macri,24170,315
dont buy sun,23834,15
india trusts pm modi,23735,180
babu j n u,23572,15
ahmadiyyat true islam,23367,30
dontbuythesun,23112,375
w h r u 40,23023,45
Ivana,23007,135
jade,22846,90
mandetta genocida,22705,120
subzero,22311,60
meu presidente,22262,330
national student athlete day,22140,135
george pell,22112,15
midnight coming,21882,195
cuomosexual,21712,60
jinyoung good person plays g,21192,195
fatih portakal,20537,30
Holy Tuesday,20396,225
,20353,255
j loonyo,20316,135
,20227,105
Good one,20173,285
cuomosexual,20134,165
happy woo bear day,20058,150
next months,19891,315
memory 26,19685,330
,19684,345
hoshino source n n,19587,240
happy kim woojin day,19581,30
l h h l,19536,405
image research,19131,90
principle home,18587,135
v b c k,18564,45
compatible people,18311,120
remember titans,18287,120
mariliatocaessa,17864,15
leyman ak,17850,105
obsession,17337,30
america works together,17279,60
mayor nagoya,17106,60
giant moon,17036,195
you hemsirelermezunol,16970,150
f f e r u z,16790,90
compare station yamanote line,16765,510
pandemia son los empresarios,16525,105
character wearing design game,16207,270
viva diferenca,16178,90
yanny,16096,15
,16067,90
manifest,15808,270
saudi arabia good,15767,135
laurel,15509,105
confinement day 22,15498,15
abe interview,15313,60
mc scam,14321,135
next weeks,14137,45
master chef g r,13898,60
,13820,15
,13509,135
international space station,13408,75
hani helwani,13315,150
birth,12971,165
dana white,12932,75
smart quarantine,12871,120
talkwithsupat,12609,180
c c,12310,180
college hill,12262,75
piton,12249,15
48 saat hic c kma,12035,210
perviz,12015,60
35,11993,135
negative compensation,11970,45
p v e r c h c e,11819,105
48 saathicc kma,11816,15
yurtd hekimlerig rev,11627,90
charity today 26,11625,30
Chile applauds you,11461,180
dickprintchallenge,10939,90
end corona virus,10744,120
,10629,165
journalist day,10533,480
raw mania,10523,420
ask time low,10427,90
ilegalizacion de vox,10413,105
,10394,105
,10274,30
oms genocide,10025,75
