tweet,weight,duration
vaathi coming,601381,315
howe awardsx g,497884,345
thanathon,319703,255
happy holi,314906,450
thank namjoon,293786,480
,270225,120
ortega smith,259472,465
bachelor,223040,420
b 19 spotify r r,219959,60
b 19 b b social top 10,217201,255
true holi god kabir,213614,315
dream dream dream,204538,375
fkocasa l k yamarttaat game,199905,285
,187409,105
10 mar,186055,360
love,167514,345
coachella,162343,285
showtime alab everybody,152830,120
taehyung love,152081,105
ncitizen,136724,45
nam joon love,134800,60
500 dayswith b 19,132914,225
gifted rerun e p,114442,105
bernie surge,113569,735
b 19 showtime,104438,240
failures,102688,120
happiness hanbin,101184,510
w b b 19 alab,100735,240
l w barcelona,99919,120
nare,97525,45
atalanta,96072,240
happy holi 2020,91688,15
jyotiraditya scindia,89173,495
tottenham,88939,195
break silence,88010,150
leipzig,84990,195
a day without women,80359,45
nassim habtoor,80070,60
p n g n u r p u,78943,255
matt gaetz,77792,165
grown gmm 25 comeback,76268,270
b r e k h e l e n c e,74548,120
bidens cognitive decline,74220,390
r 14,73964,405
r 10 day,72473,720
madison,71514,165
kuizy drawing diagnosis,65792,855
warzone,65225,165
,64959,270
b c n c r u h e e r,64343,105
vistalegre,63893,150
break silence,62673,15
let's save chile,62057,330
catchy ancestors e p,61665,180
,59628,75
mourinho,59553,90
mister,58220,45
Do it,57991,15
air force one,57885,30
hannah ann,57804,75
r c e l e n r,55212,210
n e l b r x n,54607,195
cartoons return,52850,60
late late niall,50983,375
Happy Tuesday,48429,405
taeil love,48085,510
direct academy 10,48045,240
dem exit,46968,390
always bangtan,46944,240
barb,46688,75
visconde de sabubrocha,46290,210
Fahrettin Koca,44851,120
seung woo support life,44800,105
you okullartatiledil,43545,300
pechinoexpress,42713,180
bob ross,41724,180
,41605,135
w e r e w h u r c e l,41158,180
nana ama,40418,210
vanl depremzedelere konteyner,40168,135
drauzio varella lixo,39209,30
2020,38055,180
jyotiraditya scindia,37088,90
Jorge Jesus,36101,120
2020,36008,15
italia zona rossa,35695,510
fear god girls people,35667,210
mekepon bingo,35417,270
handsome mark,35346,150
mr heaven,35291,75
,34989,195
matt gaetz quarantined tool,34868,375
free call of duty,34377,270
scindia,34248,15
alex jones,33864,150
Ilicic,33355,75
no man's land,33312,165
we stay at home,33202,225
daniel broxa,33019,240
maintenance day put ss,31642,240
mercadona,31311,165
italy,31092,30
saudis without muhammad,30704,255
l w madrid,30620,165
l qv p z,29991,480
madhya pradesh crisis,29202,195
game stop,28730,180
,28677,600
,28453,510
nadine dorries,28169,75
new rochelle,28128,285
close schools,27808,225
manhole actress,27793,105
mental age seen triangle,26888,30
n f retmenli iek b,26600,165
it was lula turn,25826,420
mestalla,25750,15
national napping day,25035,30
r b l,24297,135
lindwurm,24190,15
uzm v larba komutanemr,23939,195
conte,23558,15
black board,23422,390
,23256,705
mestalla,23095,60
jogo sagrado,21690,405
trust nam jun love,21573,75
mar 10 day,21473,15
behind joon,21461,135
years since great east japan earthquake,21332,285
request extension self restraint,21257,165
chuck norris,21109,330
paris the great debate,21010,180
nhk jsclub,21001,120
old music video,20992,270
n f l,20967,210
stare,20868,255
ciro avisou,20752,285
sevket kazan,20499,15
jamal murray,20092,210
sacred game,19898,15
bongkar korupsi p rupiah,19762,285
l world tour,19623,30
miesadaab,19559,165
moon day,19392,30
pacos criminals,19237,315
ning first contact st anniversary,19077,45
onceselcaday,18686,255
god good news,18605,135
it was first round,18302,270
guitar mag awards 2020 x p e c k,18112,15
let dare misunderstand child,17874,465
911 lone star,17867,255
,17662,195
demet ahine emergency discharge,17487,60
,17481,60
ollie,17464,225
,17392,75
stop wedding sortations,16930,225
he presidential triumph,16919,255
,16889,75
minister health 00 30,16868,135
conversation,16794,300
sato,16553,360
,16004,45
secret 10,15825,135
congress,15704,30
,15508,135
hello kitty,15446,60
l e v l,15090,120
,15043,195
mera rang meri holi,15039,15
minister health 00 30,14960,15
peters,14861,30
,14848,165
Kamal Nath,14575,15
rambel,14473,105
masked singer,14456,120
v f c,14380,105
horizon zero dawn,14312,135
avfc,14217,15
c aborted,14165,315
n e f l x v e n n e,13835,60
cs,13803,15
you cry,13710,180
forbidden music,13692,105
demand stop abu talal al hamrani,13623,180
ubuhan si duterte,13618,420
cuicos confessions,13535,90
sabitzer,13521,150
world unknown matsuko,13520,210
c batrois,13348,180
good joe,13201,165
cry hearts,12891,45
the earthquake,12750,15
vardy,12481,30
ali breeze,12453,195
the earthquake,12336,150
pull boys add girls,12096,270
ubuhansiduterte,12076,15
I believe you uribe,12072,195
love,11907,300
пзвля,11702,15
p zv l q,11609,270
old video,11574,30
mesutbakkaldan ikeitiraf,11507,285
abu talal,11427,45
jining,11376,150
peter mom,10926,15
fandom month,10837,360
italiazonarossa,10546,15
if i threw mario i,10179,360
again,10122,240
fox town hall,10120,75
,10100,60
call center,10089,15
