tweet,weight,duration
g n b h e n,2459017,330
l l n c e,1043525,510
manu,814185,345
n c r e reload,716101,180
gulf million love,684651,360
g e u n w,608581,90
bad daddy moon,448156,30
,415968,45
last dance,401697,570
palghar,393134,30
closed with bolsonaro,392864,510
fechados com bolsonaro,370021,720
live liberdade provisoria,365641,390
june 22 tamilantiruvila,341115,330
yerde ad bar murat ya c,329234,135
fora mari,320698,60
henrique,301088,510
e c n,299547,420
,295897,495
tchau maia,282332,60
democracy,280732,15
anitta,277864,450
react x bright twin,265467,285
juliano,248996,60
wins million hearts,241686,420
mike,231413,285
big time rush,228783,465
Naz Shahnaz,208879,90
r g e w,194612,240
,192166,15
scottie,188018,90
subwave network,187981,75
bieber virtual concert,181356,435
sharp,169365,255
yasin,168470,240
congresso,163366,15
600 binsa l k,151273,225
bar,151013,75
lebron,149040,105
han kyeol hyun soul mate,145232,210
welcome u l e,144369,75
pippen,143469,30
,143388,285
happy 420,142768,405
420 day,138127,855
get your hands on it,136170,30
r e u r e leader hyunsuk day,132577,360
crude oil,131338,75
ba ak ehir ehir hastanesi,129815,510
bulls,127395,90
palghar k guitar,125191,345
constitui,111546,165
r b n g n,110834,120
chpbununedenyap,109244,15
there is news from the prisons,107538,300
ferrugem,97146,15
oil price,96749,330
g napa eider moon clock,95876,45
palghar mob lynching,95557,15
roberto jefferson,93857,210
espa te quiere,93802,255
b 19 e n p justin,91113,285
head household,88301,255
chungha,85130,90
yo con iglesias,78202,105
g,74945,480
ask r k,72101,405
,70593,60
impeachmentdo bolsonaro u r g e n e,69706,495
,67910,285
quarantine,64265,90
c h e n concert online,63996,45
rss terrorists,62569,105
number card,62058,210
oil,60995,225
new corona revealed,60692,30
b kt rkiyeg l lid,59765,90
g z e l l n u l h w,59430,135
kemp,59404,135
mtaz enel,58835,135
assustador,58354,135
shake shack,58286,360
bubu,55770,15
love home,54385,135
pixote,54087,165
h w n u,51842,15
roberto carlos,50675,180
feliz lunes,50460,330
damned,50360,420
petroleo,49839,45
last dance,45967,285
santon ke saath desh,44693,180
milyon retmenma,43938,240
petroleo,43525,240
shopeex zeepruk,43165,75
nueva esparta,42958,15
evangelion new theatrical edition,42786,90
10000,42279,90
thelminha,42159,315
pazartesi,41244,405
otsuka,40377,90
welcome our Ramadan,40073,30
mr q,39882,240
,39465,150
n c c,39019,90
brent,38805,75
n n,38534,240
gizem,38513,30
,37997,210
fora bol onaro,37658,225
survivorekstra,37582,90
,37189,210
union bharat key,37152,30
,36993,90
worldwide sermon,36974,180
,36531,75
b r,36352,15
denuncie um kpopper,36088,180
logan,36031,135
omar hazazi,34493,255
tini en casa,33777,90
molly,33735,375
blue hair,33441,165
let's take care of everyone,33198,180
master chef,33056,45
90 day fiance,33050,405
Apr 20,32989,60
sexy zone r u n,32414,120
happy 420,31994,75
conexi n honduras,31827,135
uyajola 99,30355,135
,30185,570
stream honey boo video,30075,240
harrisburg,29929,150
n,29524,240
reload n c r e,29214,120
justice sadhus,29004,105
itsthe l g b q,28749,135
anime pre cone,27868,105
yolanda,27556,45
r h,27541,465
crudeoil,26900,30
trabajen flojos,26775,300
todd,26046,45
animali fantastici,25830,150
bruna marquezine,25795,330
,25725,360
super truth dare,25470,195
saul,25215,15
u n e u n,25069,45
palghar lobby silence,24684,210
,24234,285
nana addo,24189,135
,23527,135
celtics,23462,45
l g b qem casa,23323,45
learn wisdom biblical way,23249,30
r e l dwith n c r e,23179,45
l v and j and l,23040,15
two mouths,22832,195
ukurev,22200,165
application deadline,22011,75
man insults quran,21956,240
soka kmayasa,21954,120
success students emirates,21792,120
ghanaians,21697,45
twitter status,20373,15
April 20,20021,165
adriano,20005,135
,19644,135
,19311,75
steve kerr,19265,45
vis vis el oasis,18710,180
pitty,18561,15
420 blazeit,18510,60
nasty blaq,18495,165
garupa rice,18451,210
feelings stones type,18436,90
tamaki,18280,210
uni abuja vs b u,18257,90
70 lagos,17992,210
mark gun fantalk,17985,105
Mercy to the worlds,17955,150
yogi adityanath,17927,180
block take tok,17828,285
kara chan,17660,150
fontova,17659,165
verg and g renza,17595,255
b 2020,17463,285
master chef g r,16840,90
lagiviral,16571,60
quarantine quotes,16538,270
,16532,135
yom ha shoah,16202,105
report,16199,165
tamra 2006,16106,435
former chicago resident,16035,90
sin,15881,60
gene deitch,15855,30
heidi stevenson,15716,45
noren,15546,60
c v,15508,150
c u b e e l,15502,45
Flower Stand,15471,375
ip singh rand ka biz,15430,15
cadenanacional,15373,420
qanda,15076,195
c w 37,14209,255
w,14119,225
keremtunceri,14093,540
l n u e,14088,15
,14058,210
alich leave lying,13979,135
saldade ilfuhu,13776,285
,13723,30
commission,13715,105
make correct rock band,13554,75
c v,13483,30
emergency relief denied,13162,360
,13067,120
yasindiskalifi to,13064,45
thorough protest,13063,90
shimono hiro birthday 2020,13029,165
conanisoverparty,12744,210
Let's come together,12461,15
,12455,240
talkwith,12451,150
l b e b,12348,90
joe keery,12292,180
simphiwe dana must fall,12176,165
uominiedonne,12172,195
bake argentina,12099,360
student distress,11979,30
petrix,11876,45
Country with saints,11708,90
futminnavsunilorin,11345,165
tchau ivy,11228,45
attunement,10992,75
kennedy agyapong,10894,135
popular saudi arabia,10865,165
April 20,10848,240
new normal,10773,285
q u e p e g u,10730,30
c w n,10631,135
open p,10247,150
