tweet,weight,duration
dec 63,673865,210
ad bx unicefx mew gulf,640526,255
adbxunicefxmewgulf,634165,30
2020 b f e,539091,420
witnesses god kabir,517361,375
minneapolis,509791,135
sleepwalking,440906,180
alexandre de moraes,421906,480
f national shame,384844,390
get together tanu special,312264,240
bright win qn,286920,300
launch america,281361,300
jungwoo,250763,240
shining light dahyun,243517,450
fired,240059,90
heleno heroi nacional,235337,405
jungwoo,234522,45
,230561,195
gala 11,224879,180
b b c,222421,210
h p p p l with b b b,216681,465
ps prompayy,214368,105
seen divine,207704,60
27,205178,375
emily maitlis,189398,240
r l,181910,420
al ahly people everyone,176289,45
stray kids comeback,172407,420
l lay zhang,168382,420
doug,166484,135
brother came,166413,255
ahlaks zs n z,161869,195
dahyun met end may,158572,90
john boyega,157714,300
censorship f,151725,300
cant see and win,150461,300
check abu al hlawa,149571,330
justice carolyn,143165,495
shopeex sea saint,141379,150
,140449,765
free speech,139477,165
f r p,135097,615
location,132926,15
27 may,132606,615
location,129874,210
christian cooper,128039,150
daughter contractor,127966,495
f r e e p e e c h,127497,30
dai great adventure,109260,210
Mundialito in v hits,106397,105
demokrasive zg rl klerada,101002,435
uzma khan,99609,105
kimmich,90030,30
f nao mexa com abraham,84705,465
,83087,435
between,82807,225
gun live x baby bright,81922,135
e r,81578,30
cayetana,80324,75
u rkistan yaln z de ildir,79352,255
louis tomlinson loved party,78765,420
dictatorship n—,77740,45
navertelenmeli nk,76492,360
h b max,76089,465
f said you did not appoint husband,75958,135
health unions,75100,105
george floyd murdered,74860,270
large announcement die,72982,180
j n e,71722,240
,67488,375
liaison committee,62731,330
heleno traidorda patria,62494,210
,60746,120
say yes,60082,210
gezi park,59844,750
p u n c hx n b u l say yes,59654,15
wind stars fan happy birthday,58935,30
censor web series,58638,195
young forever,58468,45
larry kramer,56364,420
e l l e livex b k p p,54577,75
malik riaz,54515,60
george lloyd,52363,120
boycott paatal lok,50957,150
India thanks Nehru,49903,390
silent hill,49836,135
falcon,49396,150
carolyn gombell,49316,315
h e l e r e c e r e p e,49247,330
l e n h l l,48878,15
meteor,48383,225
,48011,240
,46526,195
mark lee,46211,150
canal 27,46197,240
,46011,270
sara winter,45648,60
ruutokun,45610,165
myojo,45384,540
,42813,255
sour candy tomorrow,42526,180
brastemp apoia comunismo,41969,480
500 k,41391,180
King Maker Bhumihar Brahmin,40749,15
communication disability diagnosis,40579,615
r k l e e,40250,75
vladimir,40086,30
,40012,180
team tokyo,40012,195
luciano hung,39800,90
Robert Jefferson,39272,105
adnan menderes,37975,15
crew dragon,37850,135
no federalization,36929,210
film adaptation,36657,30
,36482,105
mughal free india,36478,60
mexiquenses solidarios,36458,360
Mexican solidaries,35641,15
enough,35539,210
Happy Wednesday,35535,630
r e n r e 500 k,34477,75
susana,33851,135
twitter fact check,32986,75
osaka gogo birthday 2020,32852,225
love fluke,32284,30
g n g b r e l l n g,32053,150
scrubbed,31485,105
mikayuu,31480,90
chan,31421,60
cayetana lvarez,31047,120
chile te aplaude,30671,435
camila live home,30055,135
burger king party,29782,285
500 k,29765,45
india stand with baggage,29488,165
little prince,28871,105
n h l,28844,30
f inimigo brasil,28716,90
nhl,28329,15
national economy,28285,210
h b max,27727,360
w e,27672,75
singto mtogether,27619,195
quem mandou matar bolsonaro,27331,105
ren,27307,15
r e u r e e b u n b b 50,27138,105
,26652,240
india china face,25956,480
md meninas,25896,105
wednesday word expo,25862,150
baseball,25549,135
tierra de nadie 14,25491,135
like spring warm doop,25485,75
,25444,405
central park karen,25443,60
church essential,25161,150
let women visit graves,24902,375
outside alexandre de moraes,24784,105
series b lna netflix,24549,330
star location,24127,135
coup,24111,105
know popular line,23787,600
Ask Park Jihu,23616,120
n r e p n b l,23484,150
demokrasive zg rl klerada,23295,15
censored,22490,30
milei,22388,105
l ikta,22123,15
kellyanne,21883,60
,21759,345
world burned second first,21493,60
x th win,21465,15
u r c n c n g,21397,30
uesaka kohara night play,21337,15
r,21329,45
ba n,21252,135
pray uttarakhand,20859,405
mel maia,20052,15
Write,19894,120
houdini,19859,315
f k e n,19779,90
feliz mi rcoles,19671,30
last of us part,19489,150
panelas pelo impeachment,19237,150
childrens day,19089,300
grandfather,18953,255
carsamba,18944,330
,18921,270
k dili yok say lamaz acun medya,18737,180
tips beat summer heat,18679,60
chile esta de duelo,18618,45
exposed curitiba,18571,540
allan of the saints,18428,30
reshiram,18298,60
this homeland of all of us,18019,90
brooch,18007,150
b e,17894,195
cat stretching challenge,17810,405
dobby,17702,60
epik high,17310,15
odio cabinet in jail,17262,60
20 yasalt soka ac kmayasa,16974,435
Write,16947,45
pigs,16448,30
jawaharlal nehru,16295,15
festa,16241,135
kanald,16052,135
Top chef,15843,165
kisaraji,15778,105
full staff,15571,45
newsnight,15419,75
love victor,15405,60
cumartesianneleri 25 ya,15324,165
telcel,15126,105
j k live,15042,315
kurdistan engellenemez,14879,360
cummnings,14722,210
wednesdaymorning,14634,375
nogizaka 46 n n,14566,225
rurouni kenshin final chapter,14506,45
waste training,14178,240
free delivery swords,14005,30
criticism government slander,13872,30
,13844,225
otamendi,13776,105
tuber,13611,225
,13572,465
,13548,240
,13494,75
live strongly cino,13358,165
beyonc e rihanna,13324,195
pyramid head,13188,15
susana gim nez,13133,225
gary bettman,12935,45
we want proof,12878,270
,12728,105
c n u h f b,12688,135
nos representan,12359,120
,12328,105
