tweet,weight,duration
show stopper asim,1369451,450
rebranding x,1130794,495
showstopperasim,1029007,15
fight back sana,954229,300
blue carpet showx bam bam,704990,480
c n n e c b,584399,420
28 years kyungsoo,545736,435
28 yearsmykyungsoo,515914,15
peoples choice rashami,335400,225
qaboos demo allah,255515,630
,253721,165
neil peart,238904,345
rush,238771,75
b 19 c,218097,570
rare listening party,193819,30
mark tuan outta head,190865,420
weibo awards ceremony 2019,180327,285
u w aep 10,176128,255
,175848,255
jan 11 x stay 11,171033,420
asian television awardsx tp,166970,150
ahmeteumutolal,163482,375
asiantelevisionawardsxatp,153709,15
birthday party k,153417,360
mark tuan st chinese single,150718,75
e x cat v v concert,124638,225
iran protests,122833,270
r e l b v,121637,15
disney save ann e,119956,285
karev,116361,255
v e n e x l apologize as chan,115255,480
miracles true worship,105732,270
w n n e r c r u r n b k k,105593,45
nhk rajira,102058,300
free azad,97125,300
e x cat v v c n c e r,94157,30
,88504,120
,84030,120
,83984,90
top p,83778,195
l v,82317,435
louis live,82132,540
l b l l n,78875,240
g p,75180,315
mark rd beautiful night,74184,90
surprising gp,73180,15
oman,73157,240
tottenham,72560,180
children day 2020,72407,330
nonbinary,71699,330
j k,71677,180
l b v,71587,105
,70161,240
greve 11 janvier,69682,150
palace,68487,105
ce posta per te,67417,210
make male anime character,66745,765
,66174,165
deprem,65873,390
f r j c x e l e h,65765,135
alex karev,65583,15
jeffree,65040,330
sarileru neekkevvaru,62016,135
iran plane crash,61852,375
somos una cosa sola,61120,90
a solution for uber now,61007,135
u n n r,60049,405
master helmet awareness,59262,120
10000 hours,58342,225
sarileruneekkevvaru,58253,15
c r r,56318,465
,56137,150
death sultan qaboos,55846,60
,55427,195
see soon bam bam,55151,90
jackson wang weibo awards,55148,90
giant rat 185,54655,195
grey anatomy,54411,60
lay weibo awards,53442,60
j n 11 x stay 11,52152,15
,51308,240
meredith,50730,135
freeazad,50719,15
john boyega,50636,60
,49253,75
,48469,345
xavi,48358,105
bruno fernandes,45747,120
,45739,150
,45207,75
go l u,44913,135
feliz sabado,43709,435
basketball,43297,15
,42788,270
j u l n n h w,42381,30
b r u u,41934,300
cervantes school,41711,150
,41368,60
ibes,40654,315
heroaca,40604,90
sultan qaboos,39857,180
,39728,15
gaddafi,39504,75
,39161,75
g c,38400,120
firmino,38373,240
mourinho,38031,105
c h e b u r,37898,315
norwich,37619,120
f g ep,37421,15
norwich,37314,15
g f v p,36932,105
games changed life,36413,795
g l u,35324,15
smack,35260,315
go back modi bengal,34651,315
smackdown,34582,15
jane fonda,34392,45
,33963,405
,33952,240
dignity square,33816,30
psycho th win,33263,210
neil peart,33206,30
,32991,375
deepika p r backfires,32852,330
standwith anurag kashyap,32275,255
deku,32195,405
r h,32164,285
,32040,120
,31774,105
untamed boysin b k k,30841,270
Who wants to be a millionaire,30606,270
la rouge hiroshima,30129,120
bilal sele cruelty,30119,120
cumartesi,30117,420
the masked singer,29406,210
theuntamedboysinbkk,29128,15
thank justin,28674,60
assemble monsta x,28641,180
ukrainian aircraft,27756,60
shonda,27496,105
nvs f,27108,195
person saw tag answers favorite tempura,26501,660
justinbieberisoverparty,26314,555
wonho wont go,26011,270
saturday morning,25739,240
aomori yamada,25700,120
go niners,25474,165
greys anatomy,25379,90
caturday,25290,255
p,25164,180
us jihyo,24890,150
happy birthday rahul dravid,24841,465
citizenship amendment act,24504,15
sariler neekevvaru,24431,30
,24370,45
g listandokunere,24362,90
,24348,210
u c f r,23894,180
self of compassion,23069,195
maine x si p bukas na,22911,15
evde kalma vergisi,22789,675
precure,22766,15
n n p,22741,180
ogun twitter hangout,22423,330
rahul kanwal dalla hai,22297,330
r f c,22138,135
crystal palace,22058,15
cold today,22046,510
k tayo hanggang dulo,21918,225
49 ers,21728,135
c,21612,210
tessa,21587,225
inter atalanta,21322,255
auba,21295,195
,21221,150
r p neil peart,20987,30
teikyo nagaoka,20702,195
cagliari milan,20632,315
,20327,315
robertson,20311,195
,20268,180
bengal welcomes modi,19924,165
saturday motivation,19887,390
airports fileninsult,19866,165
c,19846,150
,19268,90
copa america f f,18944,285
Eye cutlet,18344,120
,17711,270
evlilikteyasatak l,17282,225
,17226,75
ayew,17114,15
hilal planty,17008,90
oman,16857,15
tanganga,16666,285
Lal Bahadur Shastri,16646,285
amici 19,16428,180
mendel,16351,330
ep,16292,120
is going to be,16238,30
lautaro,16200,75
l i z q u e n make showtime,16200,60
live p,16191,225
,16110,255
vtuber,15941,270
,15725,135
amici 19,15670,15
films republicans,15632,510
bosa,15618,15
,15611,240
jimmy g,15446,135
waseda,15079,165
lunar eclipse,14606,105
,14432,30
stream rare spotify,14196,60
masked singer,14195,210
,14192,240
gamze akkus ilgezdi,14171,75
reylolove,14167,330
,14162,105
blockbuster tanhaji,13859,225
atleticano follows atleticano,13138,165
,13005,90
malamminggu,12809,435
go get,12713,90
insiders,12600,120
f c g b l,12572,255
p k ed caluag story,12047,90
,12006,105
h u w h u,11954,195
,11921,210
annkw,11840,135
snap,11592,300
,11400,60
,11209,135
witherspoon,11195,120
c v,11125,105
ospina,10988,135
high school soccer,10932,60
mother,10894,390
heterogeneous reviewers,10679,30
sultan kaboos,10462,105
night musician rabah falcon,10356,270
gfvip 2020,10310,60
colossal goodbye,10189,45
goodbye colosal,10126,195
mason greenwood,10020,165
