tweet,weight,duration
white day,690134,195
n c 127,677146,120
0314 youth lisa,537464,345
Vathi Ride,366940,285
wonho almost home,348021,645
Vatirait,344977,105
white day,282247,120
return,241597,90
g e n e white day gacha,238764,210
iamice,217456,120
friends 19,210834,255
amici 19,209502,15
general subjects,206418,420
pedro nchez,176451,180
v e u r e l f,166709,300
one step closer wonho,165317,30
stay in your house,165176,555
Minister council,160866,270
djonga,156485,255
p r r e u f v r,154470,135
v c,150543,480
n u e th h w,150538,300
new east infiltrated eighth spring,146739,45
,145392,270
one two three,128482,105
Pablo Iglesias,123910,180
stop abe,123012,285
b 19 special broadcast,122546,315
xepa,116143,15
nhk rajira,114632,195
koronadan nce acil tahliye,112933,30
koronaturkiye,111086,810
babylonia,103751,255
bill gates,102105,135
pbayram ndasa l k yaat game,101720,150
koh lanta,100994,240
smack,96683,390
c and the,92273,60
n 11 th win,89758,285
health applause,84951,120
smackdown,84118,15
taste angel,80468,465
direct academy 14,80363,540
bear blanket blanket challenge,80334,225
bebianno,80091,330
white day day love silver hair,79965,405
Pablo Iglesias,79206,15
sheep,77998,15
sho kiryuin,76349,195
v c 2020,74607,15
surprising g p,72271,195
whole foods,72245,120
14 mart p bayram,71495,645
ahmad,71155,15
hindu economic rights,66545,210
14 mar,66449,135
and n f l v eep,65951,165
in in with,64731,375
want get dressed together,63286,180
saturday thoughts,62503,225
immortal bigton myeonggok howling,60129,60
k street meets b 19,60060,345
pi day,57282,570
takanawa gateway station,55989,90
united caldeirao,55319,135
remarks,54039,555
umreden karantinaya,53670,135
masia vergiman tkabiregit,53088,645
umreden,51412,15
umi chan,51297,15
old man,50800,210
g z e l l f,50305,45
umi sonoda birthday 2020,50046,315
n c 127 kick,49809,270
yes,48753,75
nicolai,47875,90
tokyo snow,47672,255
united caldeir,46595,105
grow homes,46167,420
songs,45666,15
n g,45326,30
june voice voice,44883,165
r e p e p r g b r n,44603,105
cherry blossom,44055,225
seninleyizefeg,43234,465
b b b 20 aovivo,43036,420
zion williamson,42459,75
,41301,600
polo,40631,15
,40625,150
saturday morning,40161,195
dry,39648,60
bbb 20 aovivo,39623,15
national emergency,39387,75
,38461,135
rose garden,37895,30
c v,37871,90
martial law,37390,75
hairdressers,36107,30
cepostaperte,35980,210
rafa e manu,35887,30
u f c brazil,35764,300
gizelly expulsa,35664,255
n b u b v e,35493,30
valentin,35152,135
h r k,35141,60
fla v,34847,255
precure,34321,30
happy Saturday,33945,330
p x unit st,33938,60
ivy e daniel,33857,165
stay at home,33491,165
white day tchinso,33363,75
,33169,165
Indonesia needs a leader,33074,255
still flower road,32441,135
manu e rafa,32187,30
Indonesian leaders,32091,105
Portuguese,32086,30
claude,31867,30
r e e z c h e z v u,31794,195
million love bright,31685,135
teheiura,31635,90
ben carson,31485,150
kiss annp,31290,15
n n p,31046,210
pablo casado,29667,135
uchida aya budokan live screening,28928,315
takanawa gateway,28882,390
foam,28821,180
p r h e l n h,28546,165
edomex,28405,105
zero wonho,27247,45
,27159,495
rest malls,26738,210
splashforce,26191,180
splashforce,26151,30
desculpe jair mas eu vou dia 15,25519,90
home stones,25256,90
Saturday,25154,180
,24796,660
lockdown,24793,225
okura takahashi,24572,210
holo mackerel final battle,24526,180
doojun yoon,23908,15
caturday,23411,45
yoshiwara lament,23358,180
former cult follower,23220,285
thanks government,23203,240
study oman comment,23092,240
white white day,22873,60
bolsonaro day,22815,45
ahmet hakan,22755,135
ren,22586,90
snow,22150,195
p n g n k e,21774,15
daniel e ivy,21761,60
alikocystifa,21639,300
gib duy 5000 guy,21638,30
flower declaration,21624,135
prompter,21533,45
nakamura kaito,21382,45
e q u e e r c u l h,21318,45
flaxpor,21278,15
mariano puga,21135,135
doojun yoon missed,21092,165
thung sanehha ep 12,20664,120
suspend classes now,20101,210
long live spain,19986,135
jacopo,19582,30
lip service,19302,165
shouting love eight,19273,195
r p r e e l,19182,90
monbeve love twice much,18772,165
words peck,18359,105
gentle,18102,150
h b master lokesh,18077,90
farajat arrawi dakhil 29,17514,15
snow day,17398,45
,17389,495
100 w,16926,75
k n c selca day,16820,30
ex and 3150,16496,15
heroaca,16074,60
saudis twitter twitter,15957,135
old man love 100 episodes,15872,180
insiders,15679,75
annkw,15676,195
u k ireland,15659,120
close pubs,15563,225
who had marielle killed,15517,210
weeknight,15389,285
accept breaking alibi,15294,30
mental stability smile,15140,585
sanchez resigned already,15139,150
kirisha,14967,195
large snow,14939,150
mathematical deviation value understood pi,14849,495
sanshiro n n,14756,210
p e r f e c w r l,14690,105
prime minister abe interview,14599,135
labrava,14329,135
isabel pl,14255,15
w lis back,14166,225
chinese paper,14057,180
k f c,13865,15
red billed butterfly sun,13795,210
we are all fabian,13774,75
bank comment,13663,150
propagandalive,13608,165
e sports,13333,165
dmm e sports,13329,15
f l ax p r,13312,15
dameraji live delivery,13255,60
National chain,13185,60
bug ng nlerdengalatasaray,13096,165
,12771,60
bug ng nlerdengalatasaray,12768,15
tiamat,12675,45
thanks our workers,12647,30
live p,12597,180
livepd,12435,15
,12341,45
boristhebutcher,12292,90
second world war,12231,435
let upload photo clear temperature difference,12227,30
i can stay home,12154,120
jong kim,12091,135
mental stability,12075,225
role mahjong,11775,420
bratamori,11709,180
emotional restlessness,11604,15
news meeting,11513,195
civil status krona,11470,90
iona,11443,225
suspensiondeclases,11369,30
arashi ni shiyagare,11314,105
conservative pandemic,11067,75
j us,11062,270
public healthcare,11023,120
chairperson ikimono,10995,255
edouard philippe,10767,30
u r h p e j u n g h e k,10445,165
work hours,10433,90
,10382,270
celso daniel,10305,105
top knife,10285,45
neslicantay,10247,330
c 10,10143,165
victory world quant asia,10124,195
gustavo bebianno,10042,75
