tweet,weight,duration
time narrowing emergency evacuation,1053933,255
dispatch,858609,435
hyp live abema,567780,495
ratings,334330,270
dongmin every time see heart hurts need help,289499,330
evacuation without discrimination,282865,315
gusttavo lima,265687,495
Gusttavo Lima,264947,15
self restraint benefits set,211633,435
johnnys world happy l v ewith,208814,240
j u p,207298,210
no,192484,240
school rangers school bus,161922,225
genius n oday,155393,390
happy mino day,155068,45
knowledgeable online tickets,152354,225
arrest kejriwal,151955,105
cherry blossoms snow,143740,435
thanks air defense,143530,270
buri ram,143228,150
snow cherry,136801,300
love louis,133994,540
deny,133814,105
stop negativity r k,122542,390
evdekal evdekal,118659,540
master chef stars thailand,118058,180
harry meghan,112519,180
454 dayswith with,110968,150
retmenimem jdever,108933,255
march 30 minoh flowers full bloom,107427,15
e r n u,106872,165
nier,102332,90
case 7402,99002,150
Matter of contemplation,96695,330
ghilli,94334,270
mannkibaat,91651,15
anuel,90435,165
g e n e high graduation ceremony,89587,240
nitiasa,89507,135
gene high graduation ceremony,89436,15
requested live,88858,315
mostrequestedlive,87610,15
butecoemcasa,85528,15
case 9217,84544,405
devletimizy,82894,510
home boutique,82780,210
masterchefallstarsthailand,82040,15
lets love u h,81420,195
applause encouragement,81041,195
kamen rider zero one,78554,360
gabriela prioli,76085,300
turn off tv,73355,480
kirin comes,73263,180
quarantined,72443,495
outside prior marcelasaidepois,71752,285
jas family,71662,240
tung sanae ep 19,70925,240
,69477,45
Sunday,69212,300
hem ireli ihem irekonu,68635,240
nagoya,68593,45
snowman,65562,480
until tomorrow,63423,315
iamice,62325,15
fuwa,61376,225
ramdev baba paisa nickalo,60103,285
jonesboro,59313,270
racist communal media,59114,210
unnecessary urgent labor,56880,240
sunday thoughts,56501,105
the b e,54893,90
ozot robber nest,54705,15
replicant,54433,45
benzema,54350,60
snow,54126,285
c v,53729,45
room n subscribers news,53623,150
corona beam,53458,300
national anthem,51971,15
billie eilish isoverparty,51781,285
sik n e,51372,75
b k n g,50645,315
p p owner,50396,75
precure,49115,150
bts kings,48836,15
b,48758,330
osaka,48028,120
keep at home,47782,15
Happy Sunday,46706,300
astro boy h,46097,315
tasty fix,45778,300
no green tea,45699,15
joe diffie,44879,180
Gustavo Lima,44298,15
animal crossing new horizions,43920,255
dream,43363,240
n,43249,180
snow day,41843,90
kanjani,40727,45
sean garrett,40439,480
chuck todd,40026,180
vajra,39638,345
championship assistant aldossary players,39483,60
joe diffie,39366,15
help,38745,225
giroud,37820,150
naniwa boy,37760,120
Arist Kejriwal,37099,150
mohammed bin salman,36928,255
billieeilishisoverparty,36212,240
cathy belly,36007,315
springtime sunshine kiwangah happy birthday,35507,90
r,34579,90
takamatsunomiya memorial,34496,90
activities home,32877,285
la league santander fest,32408,15
hand wash dance,32227,255
replicant,32215,315
President Muhammadu Bihari,32027,60
masahiro nakai newsletter,31620,180
p cubed,31339,195
l g b quarantine,31106,360
ambassador,31050,330
bachelor,31044,90
nogizaka construction,30928,135
see hyugazaka,30737,225
toraja,29377,150
naoko chan,29314,240
drop the tit for chile,29276,195
forensic prisoner equal good discount,29130,90
furia bolivariana en alerta,29097,300
hippy,28880,165
love,28559,90
retmenimem jdever,28503,15
not r replicant,28454,15
p tayo,28051,225
l u c v n e u e,27908,15
g e n e high graduation ceremony confirmation,27863,180
connection honduras,27693,120
take,27428,165
gegege kitaro,27125,165
abu al feda,26602,315
layout,26431,90
mansuryavasyaln zde il,26406,330
stare,26079,330
onmyoji,25998,210
w h e r e j h p e f l,25655,165
tego pun,25299,180
kira major,25079,120
wolf,24966,165
postponement premiums,24656,225
johnny office,24262,45
aaj tak genews dana karo,24004,195
declare emergency,23723,225
call to prayer,23654,225
quay,23549,90
containment day 13,23293,225
modi made disaster,23273,210
heavy snow alarm,23195,195
side ant,23172,150
hayama,23025,45
give the width,22764,225
onmyoji,22685,30
centurion,22645,105
date family,22456,315
shoveling,22086,525
r r e nspiration p,21852,45
ariyoshi eeeee,21697,210
season snow,21360,180
p cares funds,21120,345
planet hour,20948,105
patrick devedjian,20789,240
shibuya,20717,120
cut data prices,20569,210
james dolan,20407,240
milyon tek rek,20400,345
possible cluster,19413,105
bv years,19309,15
gottino,19190,165
day,19059,375
I consume locally,18996,30
hayami,18983,105
Ciao Darwin,18940,90
peach ten,18807,90
