tweet,weight,duration
u,9856584,120
buffalo,591167,390
b l u e f l l,540292,120
baeksang arts awards 2020,540057,645
h p p h e c h n,518314,360
623 rd god kabir prakat diwas,491606,300
koh lanta 2020,478402,285
jalisco,431693,450
world environment day,406166,705
majorx,404216,165
e x p e n f,396203,180
say name,341301,360
justicapormiguel,332034,75
w,317009,345
candy and win,316437,375
n b k birthday c p,313208,195
b l e e n g,286491,165
pit mad,253529,30
closed with weintraub,250240,60
free fire hot shot fx k e,247615,225
r p,227364,165
werner,220478,75
hobi,217622,345
hope meclisteter rististe,216786,75
promote college students,216505,465
chelsea,214606,90
suspended,211157,180
r p c u q u e n,205430,165
scold younger younger adorable,203141,285
u p e n e,198059,15
let's unite the people,195715,150
alfaro,194178,270
,185540,180
c n ndwin,175056,15
world environment day,159972,30
World Environment Day,155411,825
release cebu,154947,555
tripped,151457,165
gabinete da peppa,147511,330
,145658,45
world environment day 2020,132665,120
,129349,150
greater bowser,126823,150
al sharpton,124647,150
rand paul,123443,75
,123443,450
mew singto boom,118871,180
strawberry moon,114428,1005
,103495,285
baby gate,102717,435
qa,102177,465
,100333,30
gringasculias,99036,330
56 th baeksang arts awards,98947,15
police brutality pandemic,98394,360
,97431,225
,95018,210
to the finals,94460,300
,93442,150
god kabir prakat diwas 2020,93000,90
erkekyerinibilsin,90085,360
k c k g,86531,870
aaron torgalski,85609,45
ahmad,85426,45
world loves demet,83445,75
stop targeting muslim,83316,270
morena g l p,78102,450
lazada x save g,77898,165
sesimizi duy k ertele,75552,255
grown rerun ep,75519,15
57,75175,165
emergency response team,75114,180
g e debut solo w,74805,105
brag like tacha,73750,75
e p,73211,60
wear orange,72174,405
bethesda,71045,60
qa,70813,15
taeil,70291,120
george floyd memorial,69074,210
peppa fell,68317,135
amici speciali,68041,150
leigh,67081,120
axel,66142,375
,65586,300
melody,65350,15
te ekk rler erdo,64730,480
r e c c f e l p e,64446,120
communist pandemic,63863,330
suspension,63726,45
darbeci k p,63178,30
benfica,62717,165
3000,60952,180
yo le creoa alfaro,60621,465
h,59443,30
find clues find way v,59101,120
female pregnant elephant,57664,675
e l,57210,15
millet nefes alam yor,56264,255
n k n e e l n g,56087,105
world enviroment day,54457,540
lady g,54368,165
leigh,53576,15
week,53360,30
u n f u r c e,53132,195
moussa,52179,15
justice breonna,51805,150
b e g n h e n e,51048,90
Yogi Adityanath,50341,465
ayasofya milletin camisi olsun,50324,555
zelle,50054,270
yogiadityanath,49300,15
kicillof,48603,300
komitmen berantas narkoba,47910,15
black lives matter plaza,47488,105
yasak,46883,30
,46593,75
,46433,150
ek of c,46347,375
,46312,210
exnamtv,46125,15
bubble tea,46020,375
f r e h e,45088,135
r e l c r n e l,44594,15
b l n r c u,44327,390
justicaparamiguel,43978,465
yang,43453,345
b b naija reunion,43116,45
united trabzonsporlu,42916,30
13 reasons,42113,555
complemented elisa,41760,105
still j k,41445,180
fuji rock,40713,465
john dowd,40388,180
,39948,420
earthquake,39787,285
jake fromm,39145,105
third amendment,38674,180
cabinet change,38262,60
σκαϊ ξακκσον,37775,30
toma,37610,315
torment of military,37508,540
sporting,37214,15
junk terror billl,36282,15
king eternal monarchep 14,36188,330
happy birthday breonna taylor,35832,30
fridaymorning,35384,720
,35338,195
hidden track v,35160,180
sisi leave,34102,135
σκαϊ ξακκσον,33907,195
decathlon boykot,33619,270
hayirlicumalar,33228,15
breonna taylor birthday,33215,15
whitelifematters,33042,105
cancel,32673,15
,32345,150
,32101,210
youtube supports racism,31868,255
teheiura,31661,180
larreta,31618,225
buffalo p,31385,45
jodie,31366,120
,30234,45
edomex sale adelante,29853,225
survivor 2020,29723,60
white coats black lives,29488,300
onepiece 981,29394,570
,29367,390
precious night st anniversary congratulations,29052,240
r g e n n z,28887,330
57 buffalo,28309,15
life sized kodak,27969,165
75,27892,60
2020,27878,135
,27818,465
,27814,300
peppa gate,27775,30
kidney stone,27488,90
bolsonaro betrayed right,27479,405
09,27467,75
hay rl cumalar,26647,255
buffalo police,25077,15
,24995,225
,24895,225
nanachi smell,24573,165
Kotai s Chiyo r,23917,165
government palace,23890,45
survivors 2020,23373,75
fora chiquititas,23331,210
b,23287,150
and u and g z and l l,23186,45
13 reasonswhy,23065,495
ayuso prision,22954,120
,22823,150
nissy,22554,75
,22500,90
friday revival service,22472,150
,22409,15
birthday breonna,22108,15
yedekpolislerdenreise,21985,75
edomex te necesita,21683,255
,20706,45
flavia,20703,135
nihat zdemirihra edil,20541,180
,19647,210
hearvanessamorgan,19544,225
let's change hates you,18996,210
,18442,180
Greece,18423,255
b e e u n w,18164,45
,18108,30
doria home fell,17886,90
por la naturaleza,17749,45
fiscal de bolsillo,17626,360
n,17566,90
,17498,240
awe flash quiz,17329,240
,17243,15
jobs report,17234,195
yaz klar olsun nihat zdemir,17011,360
biodiversity,16812,60
abha,16794,90
ббцят,16400,105
anitta inside the house,16203,210
,16155,105
sonali phogat,16070,255
bari white,16016,150
amber liu,15695,120
Hmm b or t chp,15437,225
camellia blooms,15171,15
years chaeyoung,14996,150
ali ko,14943,15
n 10 to 10,14617,135
,14602,75
cynthia pride pakistan,14538,255
lunar eclipse,14349,225
national donut day,14113,450
three major reasons lover,14071,690
kar cinstenso umasebep,13573,210
denny,13422,285
itel p 36 x olamide,13198,105
bal gaviria,13085,120
la ultima cena,12860,120
,12771,30
officer torgalski,12658,30
bolsonaro heroi da direita,12598,30
,12442,105
new quarantine,12385,210
,12077,30
cell,11904,15
chuck e cheese,11864,30
jollibee,11800,315
r h e e p,11798,30
,11794,135
chuck e cheese,11421,300
propagandalive,11397,165
go baldfor b l,11381,75
buen viernes,11296,390
world environment day,11187,120
from jeri fairs,11075,45
,11040,165
,10924,60
,10882,150
junio,10837,90
turn friday,10774,135
shindong,10718,30
,10612,60
11,10528,210
,10480,15
resistance is life,10305,30
