tweet,weight,duration
x new flight,1142571,510
entertainer sid,851748,315
new emergency discount x,826443,45
fight x,387961,570
joylada,312686,60
rare,302532,630
r stay tuned,257189,420
k z u n l c kin u,212156,540
rare listening party,193444,375
boosie,187369,90
e e b e r n e w n e,184648,165
atl tico,172303,120
l b v 400 k unlocked,160369,780
good news,153258,300
neil peart,148608,165
bar,142424,30
kagawa prefecture,136073,285
feather chaeyeon day,134845,330
valverde,128087,195
n 900,124208,420
keep,118171,450
yo rechazo,117757,315
yes wings powered,116234,30
welcome bam bam thailand,115831,225
left behind j n u violence,115443,360
p l u c v n,112964,180
justice kajal,111970,510
donggun jang,111460,195
victory union league professionals,109270,660
pokkiri jilla laughing rivals,103261,195
happy birthday hrithik roshan,100536,195
one year yeonjun,97380,375
supreme god kabir,96253,240
supercopa,92101,90
happybirthdayhrithikroshan,90427,15
haikyu,88902,225
,87536,330
j n u tapes,83689,405
atleti,81281,105
game time limit,79287,555
life good,79051,375
,74376,345
president people,74319,105
10 ene,73106,300
c h q u e c l u r n,72935,90
say name seunghoon,71765,300
yoontro,70565,15
rivals cried v e e r viswasam day,70302,150
polri peduli penghijauan,68662,135
alex karev,63608,270
game ban,62594,255
la isla de las tentaciones,62272,255
laisladelastentaciones,62069,15
w r f n l l,57735,75
,57373,15
nuchesx koalas,56655,165
h w n e r l u e,54611,30
al etihad victory,53617,90
w e w n b e l n e,53549,210
,53392,210
a solution for uber now,52692,405
joaco tell me now,50785,180
happy seunghoon day,48737,15
,48209,165
rare music video,47699,165
piqu,47648,75
reunite monsta x,47615,315
f r j c x e l e h,47205,105
r e c u e r n f r,46186,315
g gift guilty,46089,90
h r u,45917,195
tangkap hasto p p,45421,600
recuerdo tini ft myr,45025,15
xavi,44983,240
wasdee w n n e r,44257,225
railgun,42182,120
bruno fernandes,41316,345
hiki festival,40368,270
ibes,40196,225
nonbinary,39748,510
meredith,39630,180
grey anatomy,39442,30
iran plane crash,38961,210
evlenmiyorum nk,38927,60
mike leach,38422,105
westbrook,37499,210
,37477,330
hay rl cumalar,36393,420
law enforcement appreciation day,36188,15
joo jin mo,35791,105
gaddafi,35310,210
shopee giveaway lightstick,35017,420
jupiter,34978,180
j,34922,195
blessed friday,34503,270
wolf moon,34399,450
sa l k b mde 50 bin bekliyor,33552,225
cervantes school,33513,285
justin chambers,32811,150
matt gaetz,32007,240
h,31933,270
coahuila,31371,105
h p p c h e e n,31284,30
jane fonda,30491,150
ep,29829,195
killer bride deadly end,29026,255
the masked singer,28788,210
,28635,30
hourly response,28601,165
koias,28448,120
,27818,60
torreon,27515,30
gonzalo,27471,120
n dv l,26673,180
psycho th win,26245,180
10000 hours,26198,60
prefectural ordinance draft,25657,15
r h,25478,165
valverde,25041,15
little club,24842,105
wonho support,24403,300
marianne williamson,24174,240
thank justin,24082,210
,23750,195
dance,23440,225
griezmann,23320,15
shonda,22114,210
happy friday everyone,21953,630
v e n e x l apologize as chan,21894,240
akolejimaa,21879,270
venom,21823,150
10 ocak al angazetecilerg,21482,15
han kyeol hyun praise prison,21393,150
j k 48 rhapsody,21130,360
itachi,21078,15
10 ocak al gazeteciler g n,20930,435
g listandokunere,20825,135
r f c,20824,255
doctor strange,20729,195
true friend,20721,480
ukrainian plane crash,20399,15
,20321,345
,20230,225
steyer,20142,255
jeopardy g,19978,210
rennes,19499,15
c,19393,150
supremegodkabir,19360,15
friday thoughts,18936,300
columbine,18788,285
v l p,18288,45
e e n t e n b e n e b b k k,18223,180
jeffrey epstein,18204,240
professional league muhammad bin salman,17787,15
jumat berkah,17674,480
Alberto a month of facts,17659,165
greys anatomy,17659,60
anime awards,17616,420
allah belan versin devleti,17364,135
p p 47 years,16933,225
perk,16858,285
kagawa prefecture news,16632,45
crowded room,16613,90
free based savage,16440,60
bang jiao frozen birthday festival 2020,16038,120
sack sco mo,16015,135
pekka rinne,15951,240
russell westbrook,15926,75
r victoria popular,15670,75
evlilikteyasatak lanlar,15644,345
warm drink,15602,435
hopes prison,15435,105
skam espa,15289,225
steyer,15124,15
,15102,75
,15084,150
little club,14956,165
drake future,14585,285
rays,14360,150
dans z ekrem,14348,45
balance ton post,14110,120
lunar eclipse,13962,360
money smart,13933,255
onceselcaday,13849,120
ahmed musa,13766,30
shadow 10,13722,90
treta na v,13244,240
diamonds,13143,240
tretanamtv,12886,15
fire tower grandma,12781,330
know boyfriend twitter,12630,180
evdekalm larter r rg,12212,525
opener,12133,120
moonlight cafune f reche,12119,15
terimakasih zaky,12068,225
p c,12045,420
cambiemos contra la clase media,11934,90
matteo 12,11887,75
g r,11753,300
auto da compadecida,11707,60
,11608,195
chris paul,11586,240
psycho thwin,11565,15
moonlight cafuneft reche,11345,15
h u w h u,11154,240
,10910,150
picemiyeti,10867,75
hitomi,10682,165
h e e n g q u e r,10572,105
sad,10563,285
untamed boysin b k k,10393,75
limitleri zorluyorsun f f,10345,210
meijo university,10125,75
