tweet,weight,duration
asim win,6104998,555
asimforthewin,2455968,15
r p l ahly martyrs,476106,180
onet 63,449959,465
waiting for x your day,433866,315
doyoung,417305,120
r p l ahly martyrs,403470,15
w n p c l p e,389094,525
budget 2020,310535,630
Shahnaz Kaur,252703,195
w k j j f k j f l,250291,465
urban decay loves mew gulf,221935,285
impeachment trial sham,221827,330
wonho,211035,15
ighalo,207805,255
boss birthday c p,193430,120
u w aep 13,177274,255
hide shadow love ep 11,175953,315
b h,140974,15
r p g p,135543,15
black history month,134564,540
hijab wujud taat allah,132000,300
lee hyun,130804,90
nhk rajira,126535,255
b g h f l,123133,285
happy birthday harry,110554,660
justice johnny depp,110541,300
budget session 2020,108587,15
rashida,105532,300
see,102629,150
n c,102547,120
u h e n g u,101886,345
j b b w c k e e zx b,100403,315
b b b,100189,135
r p america,92417,225
,91659,15
tlaib,88360,210
ticketmaster,87274,30
blazers,85168,105
shingo katori,85028,45
archer,84406,330
f e my mouth b 19,79416,330
flay,79332,315
wish voice strength,78958,165
cathy doll wishx perth,74935,105
fast,72475,420
barismanco,71313,570
v e p r e p e r x,71234,225
p r k j h n f n c nin b k k,70295,30
state union,68500,60
bar man,68050,15
Brexi,66769,30
Madrid's aura,65271,300
b 19 n l con highlights,65089,375
precure,64857,15
Haaland,63334,180
e r l r,61676,30
prior,61501,45
u n w l,59920,435
barismanco,58904,15
martial,58546,240
minahasa damai,58211,135
pereira,56849,150
e u,56761,135
benzema,56334,210
diddy,55971,105
e u e c n g l u c v n,54215,30
l v u,51598,435
direct s,49912,495
cut leg prison,49909,210
Nirmala Sitharaman,49811,225
not very effective,49106,240
b chris,49090,195
Trabzon,48616,30
se sportsks b b v e,48470,90
brexit reality,47983,75
kismai n n p,47215,240
six n e soaked 10 million times,47117,240
costume grand prize,45643,255
l e c h e,45544,465
sv f b,44947,420
p manoj tiwari,44041,165
happy Saturday,43613,735
ali palab k,43553,300
rausch,42682,720
boo hillary,42602,465
america greatest president,42256,180
p p k 28,41811,285
real madrid athletic madrid,41515,210
rememberingkobe,40754,330
iam european,40475,105
love san,39845,390
smack,38360,345
u,36665,180
charlie puth,35967,105
remembering kobe,35554,105
always san,35448,15
global ticket access campaign,35122,300
friends 19,34783,195
ego coming,34584,30
,34470,360
hotboysforbernie,34402,195
n f l honors,34328,90
super saturday night,33942,285
industry sensation v p l,33853,15
u l e n 2020,33706,435
Real Madrid athletes,33705,135
saturday morning,33145,585
waispi,32792,75
51 senators,32576,135
damian lillard,32276,315
great moment,32033,135
tekrarlas n rlar zorl game,31979,375
casadevidro,31789,315
crash landing,31063,30
mount,30850,135
carolina ferraz,30838,375
,30742,210
senate g p coverup,30486,240
referee,30366,90
mount,29972,30
cepostaperte,29938,120
p g h c,29624,315
g r c e l c g w n n g,29379,150
you have to,29296,345
mendy,28665,225
family photo,28629,225
magireko,28073,90
karen uchimura,27881,285
harassed valley dawasir,27635,195
