tweet,weight,duration
Lalis Manban Day,2246455,480
327 wishes lalisa,1786535,75
diary,863844,525
h b royal r c h r n,677263,390
dec 63,577376,225
momchanchanok,498498,240
h l w n n e r,408516,525
nicol maduro,344716,375
infazdae itlikistiy,333542,60
hbdroyalramcharan,328898,30
request refrain going,315741,390
buying,283190,255
r p p r r,269508,195
0326 youth l,262592,225
onet 63,255961,15
clapfor n h,246857,525
chinese virus 19,215679,1080
0326 youthwithlisa,203369,15
r,198232,495
lazada birthday hx g b w,178972,240
opening day home,171044,720
masuo,167842,360
canal istanbul,165117,555
impeachment doria,160348,390
,159051,270
uncle jam,149289,15
26 mar,147983,255
hikimaru special,142866,585
b 19 new x record,135631,645
ask u h,134300,330
cliver alcal,129549,270
h f extension,127119,315
cliver alcal,125601,15
Kazakhstan,123008,165
anthony,118964,15
w l kasal kasalan 2020,117394,120
,116133,600
public postponement,116131,150
huawei p 40,112435,90
god,110284,180
fate extension,104380,240
j p c l p e,104147,375
mature valenceand dignity,100556,300
case 3629,99644,255
seven gee,99366,240
easy to say stay home,97820,720
joopocalypse,95660,15
h u w e p 40,91852,255
hiroshi masuoka dies,88866,15
doctors press conferences,86864,120
stop nthroom,85182,465
bank japan notes,83863,60
h l p e,82514,390
save medical staff,81400,120
,80774,270
cheesecake factory,77892,210
stimulusbill,75322,60
gfvip,73216,120
neilong,72379,135
fixed fig,70752,540
h b ohm thitiwat,70176,240
lindsey graham,69831,165
dyson,69537,240
believe tara,68591,225
hipmai r b,68114,345
mature valenceand dignity,67995,15
ba kan 5393 em j,67782,330
political prisoner discount,66834,315
kanagawa prefecture,66555,45
hbdohmthitiwat,65202,15
congratulations america,64896,30
doria will break p,64590,375
g 20 virtual summit,63404,240
Abdul Haq Nuri,62465,105
kathryn blessed 24,62449,210
let's work,61131,60
miguel lacambra,59365,270
raw manma,58433,195
trip lifetime,57548,285
barbosa,57411,360
fujinami positive,55056,150
sweet news,54491,225
japan meteorological agency,53465,105
Happy Thursday,51354,510
ram charan twitter,50688,165
e w dynamite,49569,315
aeodynamic,49055,15
case 2433,48223,240
n n,47909,270
rtkararname 18 mart,44849,195
mour,42634,75
pawan kalyan people,42329,150
v gala,41687,150
askfandoms,41284,300
hope u z k n e e,40313,510
thank bernie,40097,285
h cinemas,39039,210
jon jones,38464,405
jooheon back,38233,15
b h e l n h,38229,255
request self restraint,38104,315
286,37550,15
let play g u n e p,37275,45
u h r c h v e 27,36663,90
break heart,36350,450
examination gift certificate domestic seafood,35993,375
,35330,45
field devletmilletininy,35145,30
work address,35064,90
h f postponement,34633,15
k n g,34302,30
the left proposes,32981,165
equal good discount,32363,150
home stock activities,32190,105
u h h g h l g h,31901,15
n h sheroes,31335,180
mustafa kutlu,30650,30
thank n h,30451,30
p e,30240,15
stripper,30208,195
bundori anime rd 09,30089,240
n e l l e u n w,28968,60
keep strong president,28750,435
xenoblade,28647,210
,28491,240
break heart,28314,15
c n f n e e n j u r 10,27784,435
group twenty saudi arabia,27226,120
peter navarro,27220,195
halk yard bekliyor,27204,270
p n w r,26522,420
shop home,26470,45
edomex with families,25922,210
sorrisowards,25261,420
cash payment,25221,45
khamis mushait,25172,120
buhari,25040,360
f e w r,24105,780
against the free homeland blockade,23733,255
circle brasil,23460,150
ббцят,22812,180
sumac,22779,390
tory lanez,22634,90
amlo the best president in the world,22253,450
air max day,22228,135
ultraman z,22226,150
,22218,330
xenoblade,22056,60
shame telecom sector,21616,270
nintendo direct,21441,270
hanshin fujinami,21338,45
ustave cretli r ta yesin,21311,255
k president sara,21228,120
Thursday,21069,375
national newspaper,20705,120
angut sensin zdil,20554,105
tio netflix,20176,30
immunity boosters,20166,60
b n g n v n,20158,360
angutsensin zdil,20134,15
take advantage insulation period diet,19985,405
governor saitama prefecture,19859,30
governor kanagawa prefecture,19744,45
coconut milk,19715,450
love n e w,19390,180
j h u e,19193,135
if,19073,285
bin l for everyone,18984,450
sapataoawards,18474,210
,18368,240
immunityboosters,18303,15
w w e n x,18240,225
a cuico in quarantine,18193,195
morning shopping,18084,240
kingdom estore,17425,120
relief package,17419,195
caratsgoingtojailparty,16641,330
blueroom dry,16159,15
future nostalgia,16121,45
marina joyce,15887,15
descendants,15675,855
olfaction,15497,150
curly neal,15445,105
michel hidalgo,15382,150
congratulations america,15259,45
masia retmenimma durol,15085,75
gin gonz lez garc,14748,120
case 2443,14742,150
former masou,14101,120
masked singer,14055,270
gece k,14029,165
v arashi,13836,165
stay home,13663,195
one 2020,13420,210
j u n x j c,13357,15
kennedy agyapong,13266,45
axes short,12906,180
rush era cheng hua fourteenth year,12524,105
h p e ex g,12470,300
stay home bands,12348,375
bugzy malone,12314,135
March 26,12047,315
jonaxx f v ash forgiveness,11787,240
Good luck,11492,255
h n k u n h,11230,15
sam rockwell,11099,390
dog professor,11092,60
gntm,11037,45
opportunistic claudia lopez,11018,60
g n,11000,135
bbba elimination,10684,255
clap carers,10605,285
cherry blossom day,10580,15
masia retmenimma durol,10514,15
charity today 14,10510,30
Crab,10466,30
bounty yakata,10409,60
thankful thursday,10334,255
words cancelled,10267,150
at home with v,10082,45
a clean sweep,10076,165
