tweet,weight,duration
p f h e u l,808317,180
tharntype fan meeting in b k k,682967,720
wf 2020 w,579085,345
first lookat,517869,420
first look,436047,30
p notebook distortion report x nd assault,417477,315
r p prayuth,416564,345
master chef stars thailand,411942,285
gala,409781,180
fall,362347,300
innocent x liar p dnote,362231,60
,334965,300
100 days n rs festival,309951,195
st month l b v,299413,690
j l 34,278931,555
pray korat,260410,225
u f c 247,219578,675
b b b,214722,615
forapyong,192723,405
e r mania months,177635,195
seulgi time,172603,315
p n g e x p u l,170395,240
storm ciara,169068,420
n c tzen selca day,156391,720
reyes,155037,225
the student moves against,153004,315
bbb 202,142597,630
milan,135721,105
p sun date may ward,132611,255
unethical media,128400,195
praiforcorat,125321,15
I owe you my grandma a lot,125187,225
paula,123835,135
hide shadow love ep 15,120157,270
storm c ara,113059,45
ramos,109165,120
duke,105386,315
mewittha,100146,90
Sunday,99777,480
h 2020 and the national police,96091,105
duke,94616,15
kirin comes,91682,285
hystle happy birthday,89850,75
x f l,82533,15
,82198,300
benfica,81179,165
benfica,80991,15
inter milan,80068,270
orange face,79283,135
monst,79099,285
anipoke,78222,60
nitiasa,78044,120
release sharjeel immediately,77480,45
n l l,77031,45
ali ko,72477,15
ali ko,72318,45
K and Tash,72167,90
direct s,71390,450
nijisanji japan tour,71357,300
betis,69329,180
demon collaboration,63511,120
p g l,63334,285
precure,62055,165
mit zt rk,61825,75
national pizza day,61381,570
committee,60698,120
exposing scenes cried,59367,405
hafiz,59072,105
baby,58595,135
altas horas,58463,360
h 2020 and the national police,57856,45
j h n e l l f e mouth wins at p,56912,135
the severe law of corruptors,56665,30
guilty kiss,55582,195
judges,55146,90
b n n e n p e r,54252,210
bondoni peru,53327,15
boys r e v e l huge jackass dday,53055,255
,52547,105
kadirsucsuzdur,52150,600
zoey 101,50815,510
snow moon,50463,420
diodato,50097,105
natalia,48861,60
pay maya kath niel p,46623,195
ya adalet ya kiyyamet,45679,450
tawtab snab saad dawi,44865,480
fiorello,44856,45
tdel gala discount,44647,150
p natin,44195,240
f e b u l u shar oni want p,44038,90
x f l 2020,43601,240
olimpia,43296,120
n dv b n,43202,390
tasha,42487,135
fekir,42102,180
alok,41982,15
alok,41778,60
craziness,41721,615
sabine,41540,735
,41023,375
ultimate love n g,40342,315
