tweet,weight,duration
thelma,978757,1230
moro,506197,135
travis,374040,135
happy birthday sachin,258060,1170
thiaguinho,256793,375
b b u n h e c n f e n r,231373,315
nice,229170,105
lamb,228252,1215
cai fora maia,184101,255
vibe live,178135,270
fora babu,161482,15
fora rafa,148722,75
,143912,60
cee dee,140520,60
eagles,137543,1020
,137298,75
cowboys,132226,1260
independence anthem,125070,90
packers,118862,105
n f l draft 2020,118354,120
bengals,117234,210
raiders,115799,1260
lysol,113802,1335
"April 23, 2020",111451,15
giants,110944,300
shiseido ultimune xwin,110035,1065
в б е л в е,109539,45
v gala 10,109507,135
clorox,108994,135
chargers,102589,255
Welcome or the city Ramadan,102514,105
rodgers,102412,1080
jefferson,100655,1230
dolphins,99885,240
saints,97317,1170
swift,97176,1125
simmons,93515,225
dallas,93399,1140
cudi,91165,1125
joe burrow,90641,165
lions,88734,15
sahur,82774,405
49 ers,79746,210
jeudy,75256,75
ruggs,74751,105
tkabirserbestcamiyasak,73980,75
maiarae maraisa brahma live,72732,165
vikings,70003,45
herbert,65322,15
scotts,65032,60
browns,63178,90
jordan love,61831,1080
broncos,61518,1200
redskins,58799,120
jets,58511,15
jets,58409,255
cyril rama billion,56350,105
n e l,52631,45
ravens,51942,45
request crown prince,50145,150
youngboy,45626,1110
brother,45604,15
moscow mitch,44454,30
ok,43913,75
goodell,43634,1125
reagor,42562,75
wirfs,41604,165
jalen,41395,1110
burrow,40752,30
ohio state,40654,75
natiruts,40088,180
boo commish,39620,315
b h e c h,39238,15
murray,37804,30
maraisa,37798,1185
youre shy,36371,60
howie,33190,135
sawityowit,32795,120
self restraint,32485,1365
falcons,32384,1200
samantha sin,31095,90
first day,30924,165
isaiah simmons,30855,15
heechul,30271,60
dia internacionaldel libro,30221,30
glow,28929,90
wills,28383,15
big night,27466,90
al barmawy danger society,25424,15
becton,24884,60
n h e e e f h e h u r r c n e,24593,45
kyoto daisakusen,23790,1080
jerry jones,22660,45
clap n h,21623,60
maskchallenge,21259,90
patrick queen,21216,1170
,20635,60
cardinals,20392,60
p c,20314,1080
fix ultimate online,19742,135
mc kinney,19717,1095
prefectural boundary temperature measurement started,19246,990
draymond,18699,90
answer luan,17519,30
lali virtual show,17139,60
brooklyn 99,17055,30
k camp,16971,1050
happiness continues,16137,1095
niners,16109,1275
jonas livestream,16102,15
chase young,15989,15
proud louis,15972,75
$ 120,15582,90
clyde edwards,15032,1125
derrick brown,14847,15
gettleman,14810,15
h r,14621,90
,14473,1035
favre,13662,75
istiklalmarsi,12989,30
e c q season,12935,210
ramadan,12632,1005
fins,12621,90
u avs u,12598,45
maiara,11874,30
delpit,11630,75
e l h r e u r,11548,60
jags,11446,30
sex banicon,11032,990
macrista canyoning,10879,90
fernanda souza,10414,90
go pack go,10248,45
