tweet,weight,duration
,1351188,720
w h r uep,713750,15
king,674421,375
kanye west party,534791,720
0321 youth l,498266,345
responsible,487305,285
prova de resistencia,330415,150
bhula dunga ft shehnaaz,305577,75
kenny rogers,279254,720
government heel,272001,285
taylor told truth,265508,225
,230102,45
mahpuslara ayr ms z tahliye,228092,15
,217500,405
f n music special program,208131,450
remembering the caliphate,207815,270
nhk rajira,198562,330
prova lider,196127,150
n,195252,525
prison prisons,193803,330
babylonia,184492,105
atiny selca day,179617,390
peter alexander,175959,45
heaven ha sungwoon happy birthday,172601,285
,166784,930
,166592,285
happy wonjin day,155930,15
family quarantine,154639,90
f u r c e u n,146734,225
twenty years old spring ham wonjin happy birthday,145082,210
amici 19,143513,225
n n p,142814,315
b 19 l i v e,142280,390
vera 500 k,141810,330
penerimaan polri 2020,138241,105
stay at home protect your hand,137398,60
itaewon class,135000,165
niska,131241,60
f g ep,124760,30
quarantine l chile,119286,225
,111250,15
cash app friday,108996,270
,107911,345
koh lanta,106189,165
kohlanta,105713,45
,103612,270
h c k,103502,165
soka ac kmayasa ilanedil,102376,555
case 670,101959,225
jeffree star approved,98150,285
wonho come back home,98124,225
,95003,210
mirackandili,94949,615
case 947,92991,240
n 15 th win,89910,255
happy birthday bolsonaro,86419,735
end point singularity,86258,180
15 thwin,86055,15
and n f l v eep,84238,150
Dybała,80107,120
fgo ep,78779,15
pego,74654,15
21 mar,73351,285
,72642,330
save day,68913,315
,68382,135
amizade,68164,105
thelminhalider,65639,465
,62191,165
confinement jour,61969,495
,60441,165
,58849,300
janta curfew march 22,58152,690
day,57758,435
lorenzo sanz,56825,195
free callof duty,54920,210
world poetry day,54798,825
,53466,120
c promo,52771,60
gambler,52413,120
vice pandemics,51396,120
blame pedro sanchez,50897,180
hoshimachi live nd anniversary,50643,375
selca day,50569,30
culpadepedrosanchez,50014,15
common test,48256,165
love thy neighbor,48130,180
talk toey,47857,15
live saudi arabia,46976,75
oriana,46930,15
saglikcilarini alkisla,46319,45
love thy neighbor,46155,180
claude,46070,30
vicepandemias,44813,195
world mothers day,44779,210
shameon twitter india,43759,105
yaygintest,43281,45
happy Saturday,40633,390
b 19 show break marathon,40318,285
r p kenny,39845,15
j u n k u,38032,210
taste angel,37948,240
conte,37945,75
steven universe future,37891,315
thank kiss,37735,15
,37518,345
criminal government,37351,60
r p kenny rogers,36532,30
zirveye egemen cemal canseven,35757,105
world poetry day,35220,690
nevruz,34982,420
saturday morning,34243,345
,33482,450
whereisjoe,33340,45
heroaca,32968,75
I accuse Felipe Calderon,32961,345
Paulo dybala,32287,90
cuarentena por la vida,31172,285
cuicos culiaos,31068,120
,30673,120
anisama,30528,45
yo te admiro l,30241,315
quarantine online party,29757,225
quaratine chill,29575,60
,29378,630
,28926,225
teheiura,28713,15
670 vaka,28648,330
cumartesi,28388,330
hiroaka,28042,60
drag race,27934,420
h e l l e r,27606,15
dolly,27083,15
galaxy 51 hx p e c k,26871,195
los roques,26814,75
birthday panelaco,26771,60
forathelma,26617,150
at n in,26567,60
e e b r,26346,15
field affection ep 15,26244,195
vodafoneboykot,25998,660
deum challenge,25931,30
precure,25676,15
r e c n c,25597,15
mar lia,25390,45
0321 youthwithlisa,25244,15
,25221,270
doctor,25216,15
Paolo Maldini,24892,210
halk n paketi,24798,15
,24676,375
izkia resign,24486,210
g l b r e p e e g b r n,24207,15
saudi salaries application,23439,240
okura takahashi,23096,240
long live state,22880,105
quarantineonlineparty,22773,15
caturday,21796,45
massive tests already,21479,180
e c n g h e l n h,21390,105
hokuto,21181,15
edomex informa,21057,330
happy newroz,21022,75
equal years assembly,20965,90
aplaudo nuestros heroes,20962,270
edomexinforma,20902,15
emmanuel sanders,20807,165
c b l,20681,285
final animation,19802,75
Santander Challenge League,19703,75
fito,19396,330
fito,18942,15
2020 one word,18795,315
done tamron,18545,135
snkocadiyalizes z nv,18284,135
thanks petro,18224,240
thelma e mari,18185,90
I stay in Argentina house,18119,225
f e l c e 23 n,17937,180
downsendromufark ndal kg,17701,405
mari e thelma,17486,45
Sanchez resigned,17333,45
edo mex informa,17296,75
negligent government,16856,15
,16740,60
darwin exploits minors,16691,135
c u l tfor g,16462,165
r l e l,16444,45
en edom x prevenir es salud,16330,195
askkidkrow,15941,285
dr n e,15826,45
islam selesaikan wabah,15713,30
nananaji,15601,30
saturday motivation,15578,60
attila,15549,255
pintowards,15502,435
al faraj istishey stone health,15371,150
,15192,225
china lied people died,15178,225
alo 153,15106,120
magician unbeliever,14950,75
sumika,14614,120
c p bologna,14538,30
country done homework,14519,60
f g,14487,150
,14472,15
,14194,90
love taemin,14001,330
,13779,60
imitation rain,13759,45
b r 1991,13640,60
,13474,150
,13405,270
susana distancia,13340,405
hussain abdul ghany,13101,45
steve martin,12922,255
,12908,30
,12905,165
annkw,12870,165
president bernie,12861,75
,12755,15
best restaurant life,12530,180
italystaystrong,12515,225
big ben,12505,240
at edomex prevention is health,12470,15
taylor right,12450,60
hay rl kandiller,12431,15
c 11,12225,165
ariyoshi reflection meeting,12215,240
ecopa,12214,150
free code friday contest,12103,45
trac sister,12018,285
,11992,15
change walk wank,11709,435
number girl,11616,120
Alberto Einstein,11279,240
March 21,11199,165
saturday night takeway,11019,300
,10980,150
farajat rao dakhil 36,10724,30
propagandalive,10678,90
thanks macri,10672,15
evindekaltr,10659,15
,10576,60
self made netflix,10430,120
renca,10372,75
Ciao Darwin,10364,165
euclides acevedo,10301,60
,10232,675
hi darwin,10166,30
elekashi,10089,90
w n,10017,45
