tweet,weight,duration
U x u g,2276809,420
suck,1419820,15
adele,822833,975
eight,805405,15
16 years magical r,670339,225
x 12,570990,255
n c 127 punch,535958,120
Jaihyun,482087,300
years ros,436377,465
u g b,425153,60
gundam zanmai,381602,690
abascal,289306,450
grimes,274061,30
years singularity,199777,420
binal mazsa l k tepkil,197404,90
dome home,174308,240
citizens,172613,210
ladyboy,168344,360
v e n c z n h,162309,135
l 24 c l u b k r u bx n w r,152036,195
r e u r e ace yedam day,148674,405
nong finished making sweets yet,146876,120
Riaz Naiku,146327,675
chromatica,142820,390
Riainiku,141755,15
ux suga collab,134001,15
tyra,127247,15
give cemal cana rights,125012,120
hear u eight,124872,120
g w last day,124583,675
safura jarger bah,122792,510
abdullah,122512,300
,117707,165
des r onou,114610,240
minister health,113376,270
talkwithbright,112590,360
national nurses day,108898,705
shut sheet,108256,105
des r onou,107774,210
j help us,106094,105
sulli,102707,90
expose c b,102602,225
road with l l e,101982,210
cant see,98784,210
kuanlin fighting,96033,345
reproducing,91691,60
sulli,90934,60
saudi arabia,84070,120
may 1972,82591,375
pappu gaddar,74427,420
f r e v e r u n g,73471,90
kraftwerk,72975,390
,72526,360
keep going call,71431,135
worldwide bible study,67486,270
fidan rek,65984,345
catradiotvep,63569,195
honeywell,63385,30
k h,60794,420
,59611,270
people,58438,135
may 1972,56143,165
sumit awasthi dalla,55181,240
ask prime minister,55111,375
91,55098,90
agnes,52605,30
kaminari,51918,465
and e,51601,45
neil ferguson,51564,15
r e n g r e,51207,135
brights bright,50550,30
igot selcaday,49611,330
millions eat veg,48947,195
p qs,48147,270
liu kun,47502,30
twicecomebackpj h,46637,270
porsche b 22 nd,45951,135
rubber day,44921,645
tarafs zb lg,44910,180
maymay 23 grateful years,44486,165
no man's land 11,44394,165
played,43681,345
lets walk flowery path,43397,60
Mundialito in v hits,43219,75
doria cachorrinho p c c,42143,315
may,40630,15
sid hearts wish h b vindu sir,40188,180
happy e day,39937,135
ten,39890,45
like,39665,195
last day consecutive holidays,39652,480
i am bot,38164,540
live let die,38078,210
let remember home,37730,210
nice meet kanjani,37590,405
karmaland,37403,90
thank,37265,255
congress,37148,300
e g h,36132,90
mauricio miss,36000,345
u v e rworld,35834,360
,35709,15
dolarsaltanat k l,35181,180
f l n e n c n r,34905,60
hidirellez,34358,45
,34077,300
Happy Wednesday,33802,285
loud,33180,465
ruth bader ginsburg,32550,75
casserole,32242,120
the town with Alberto,32222,345
We are with modi,32096,285
thunder sound,31957,180
firefighters,31825,15
yar lar n bekliyor,31585,285
calabocajamorreu,31346,210
denizgezmis,31099,60
today tuesday,31056,105
lima duarte,30669,465
suzuki tatsuhisa,30445,30
unbeatable bolivarian fury,30415,315
dans zl ksizintemmuzbiz,30281,390
fancamsareoverparty,30149,555
paraaran yor,30144,405
tenemos ministra,30095,540
aprova p 910,29077,270
sword stage simultaneous screening,29004,15
r f,28713,150
debataprezydencka,28515,270
lee hi,28112,15
dolar nsaltanat k l,27897,510
grandma killer,27731,210
p n b u g,27514,30
binguy artiibftepkil,26866,90
stella midday,26865,210
qu,26807,15
sentei,26587,390
milli teknoloji hamlesi,26566,60
md premiere,26480,210
c dric,26315,30
l and e h,26272,90
havaianas,26109,240
master chef g r,25804,30
rest assured saudi arabia,25634,255
davido day,25548,135
vitinho,25545,360
forever young,24284,15
total thanks,24272,345
jade picon,23956,105
istanbuls zle mesinehay r,23883,105
w r n,23868,165
ashley benson,23660,120
wednesday thoughts,23341,15
recipes 15 sec,23143,120
robocop,22973,330
butterfly cat,22847,15
teacher appreciation day,22230,105
l u r e n n l v e,22045,225
wednesdaymorning,22006,645
dolar nsaltanat k l,21719,30
artificial earthquake,21469,105
starlight anime commentary,21458,90
siwoomin year kinggi,21376,120
x u ns proud year,21268,30
lamborghini,21073,75
life expectancy,20762,570
"May 5, 2020",20709,330
ariyoshi wall,20410,165
ex e,20159,30
binguy artiibftepkil,20004,90
momokuro meijiza,19864,270
,19634,75
haman,19588,30
,19169,45
banksy,19120,285
the new eduka is more exciting,18960,240
winnie,18769,165
uzm cvsa sozunuzu tutun,18112,60
46 ann,18083,75
nogizaka 46 n n,17815,105
sin luz,17537,105
turkish rest 18 days,17183,105
,16789,540
I don't shut up,16587,60
Wednesday,16470,240
florian schneider,16455,75
johnny remote manzai,16433,195
love jae,16345,270
,16187,225
say streaming party,16173,15
nlemleri al n camileri n,16105,150
break general election,15880,240
used blame yugyeom,15813,15
get hot president,15734,285
gundam w,15464,30
originals brazil,15226,60
jusco,15216,75
chile firefighters,15089,345
keiichiro koyama,15010,150
rufi,14949,30
x and 12,14786,240
nayib,14763,150
,14750,120
,14645,195
escape water,14642,75
nayib,14479,15
gundam zanmai,14254,15
yusuf aslan,14110,120
vice versa,13902,45
f k e n,13774,90
c l l b f h e e r,13605,45
top chef,13524,150
paulo dybala,13501,120
,13288,105
nova armadura tricolor,13284,60
bethany,13151,135
,13040,30
bedelli dur uzaktan e itim,12984,105
45 saglikciya ozl k hakk,12958,105
2017 temmuza agsts es zr,12945,105
,12906,180
let's take care of the job,12840,60
,12840,180
moazib 12,12708,60
lady puerca,12363,240
jan smiles,12208,120
promisunter palms,12109,120
stop music,11900,165
cinema front x guest house e p 11,11733,30
stay home r p g,11624,180
trina,11360,30
cekte hapis kald r lmal,11347,60
lease 12,11341,30
press conference,11237,255
influencer,11054,75
nihat zdemir,11022,15
tano elizalde,10992,225
,10883,210
calls ali customers,10866,225
epic war,10597,75
g w snow mountain girls association,10514,120
,10499,120
takuya,10301,15
destanlar yazaca z,10244,315
duque miserable,10145,225
k u,10143,30
