tweet,weight,duration
c n n e c b,1082147,180
go n e w x,1021248,465
go news,1019046,15
x new group cheer,992819,45
weaver,504284,210
idolothailand,458940,300
g vx mistine,405983,30
take gucci f w,367366,405
clemson,303350,540
taekook,296829,75
l b top spot n x,283847,750
,272385,570
jennie deserves better,269884,540
h b dto h u n g w n,248567,450
national championship,244120,285
j u c e f r x,243545,345
justice x,235121,90
love island,222496,210
justiceforx,219822,15
kitox p e c k,202970,540
astros,199287,225
nikkie,191460,225
setien,174211,180
venezuela for peace,169090,180
joe burrow,166282,435
awesome b l c k p n k,163829,300
believe jongdae,162932,15
vince vaughn,147741,870
flag,145754,105
world hyungwon covered day,143861,15
expose 2020,143063,165
e x,136615,225
make happen,130399,165
morbius,127770,75
l u c v n n f n c e,124085,150
exo needs chen,116675,105
c n n e c b l n n,114001,120
g c h u r,112443,105
quique seti n,112352,180
x j p n h e b u,111615,315
geaux tigers,107342,225
tarragona,107249,330
parnas,105594,15
bond,101410,165
college football,99909,120
b 19 w 2020,99630,15
stell,98646,75
trust bernie,94372,285
neck,90711,165
portfolio day,90025,510
hinch,88728,105
real god form,86877,120
project veritas,82766,135
14 ene,80968,405
chase,78612,330
black widow,75566,465
inanmazsansevdana,73760,75
years artist j,72258,240
world series,71617,60
l uvs c l e,70663,135
lsovsklem,70352,15
luhnow,68622,60
c j e n e r n e n j u c e f r x,64987,15
targeting,64584,60
master second look,62264,165
antonio brown,61487,90
demi coming,61310,390
,60392,75
the island of temptations,60333,135
monstaxworldtour 2020,60043,330
leanne,59838,30
babam l,59808,105
directo 14 e,59292,885
thank g iji,57555,300
cora,57115,180
jaga dan kawal anies,56592,345
cora,55450,15
,53409,375
feliz martes,53358,465
louisiana,51856,270
e x e x l,51769,75
,51322,390
n dvs u,51080,675
dante,50728,405
c n n e c b n l n e,50148,15
coach,50000,540
f e n yx k,48255,360
scioli,47519,510
b 19 l b fanchant,47211,210
vanessa hudgens,46961,105
live action,46854,315
shall together forever,46744,240
sakurai,46275,210
run b,45450,60
terrorist devendra singh,43181,150
morning kiss mew gulf,43164,150
l l n,42229,150
trevor lawrence,41314,390
burisma,38708,45
sorry,38558,165
popipa,37618,360
w n b,36945,315
happy makar sankranti,36741,420
white privilege,36361,60
sorry,36102,15
love island,35661,120
,35622,75
c f b playoff,35407,255
,34619,120
,34062,570
the debate,33677,330
askfandoms,33449,210
smash bros ultimate,33446,135
p year 2019,33184,630
,32621,300
life starring,32239,75
g gift fear,32032,30
,31883,105
j k bergerak turunkan nies,31740,300
dodgers,31418,105
b c samsung indonesia,31233,30
bengals,31117,180
z beyde han,30855,420
b braflar p k kya lamaz,30477,90
loves every day,30196,735
time die,30088,210
national champions,29555,15
handsome seulgi contest,29540,210
f f r,29504,60
jared leto,29494,15
ohio state,29421,105
,29359,150
e anne,29046,135
divine shepherdess,28954,75
women bernie,28759,195
idol geek diagnosis,28672,360
betis,28547,75
heisman,28334,120
first thing hit weapon,28224,525
refund warren,27714,405
love continue forever,27441,300
happymakarsankranti,26471,15
dabo,25492,240
maintenance day put ss,25455,255
killer bride killer return,25337,165
dabo,25248,15
c e r e n,23979,780
bachelor b c,23860,450
pregnant women zmir,23691,135
secret 10,23677,180
,23637,180
diyanetkapat l,23394,675
cup,23002,15
hind al qahtani,22920,450
ken sato,22758,60
tonight,22502,210
ed orgeron,22437,360
ed orgeron,22144,15
nemesis,22074,150
jongdae kim congratulations withdrawal,21880,135
rte 2020 desa l k dret,21651,105
g w n,21438,15
h n c p,21302,75
n h v e w r l w e,21160,30
natty,21152,120
valverde,20908,45
higgins,20210,75
forget,20054,60
nonttalk,19853,195
hannah ann,19767,225
indvsaus,19681,15
big ben,19585,75
palm trees,19521,105
f l e r r b r e,19389,825
days b single,19379,75
ramo,19287,420
chappelle endorses yang,19127,240
shaughna,18652,30
stephen king,18617,90
kelsey,18543,30
nyabekarlarg,18231,630
antonio gates,17412,165
doom eternal,17072,180
ryosuke yamada ann,16904,15
ryosuke yamada n n,16891,240
marchand,16611,150
joe brady,16601,180
macri devolve lo que fugaste,16590,75
kicifault,16331,225
beltran,15921,15
The truth is Nadella,15851,240
lapupaeilsecchione,15798,135
sal,15781,255
b k p ptheseries,15604,15
ziyahocamilemribekliy,15487,135
victor guzm n,15236,90
cyberpunk,15124,165
,14603,15
gorogo,14592,195
superdome,14050,135
k n c selca day,13958,105
pete rose,13896,105
haruhiko 500 million yen plan,13876,405
love junkay day,13775,210
property command,13351,105
please come brazil l n b r,13295,30
reco 1134,13225,105
set,13094,225
p c 12,12450,225
intercept wheel,12417,375
compare masked man,12176,390
vidal quebro b,11977,75
I just flex my jowa,11790,615
inter cagliari,11717,255
home field flight,11614,180
ten x calvin klein,11594,60
know love,11577,60
,11306,285
uhuru address,11243,330
d is 2020,11185,225
,11104,135
ihedioha,11010,30
nick saban,10895,225
the jets preserve,10824,60
c l e mvs l u,10656,120
tee higgins,10618,180
etienne,10516,180
nhk jsclub,10424,120
churches n,10233,135
hope uzodinma,10017,120
randy moss,10004,105
