tweet,weight,duration
sour candy,1383221,45
sour candy,1261460,450
chromatica,731800,120
b l c k p n k,710898,45
f vergonha nacional,612620,300
target,565870,315
minneapolisriots,439845,1020
alexandre de moraes,434799,15
black lives matters,422826,255
little thing v,386918,255
gala 11,375918,300
blacklivesmatters,375713,15
otgala 11,374782,15
god kabir creator universe,344573,240
cinema page x yin war,337015,180
tharntypetheseriesss,326596,15
launch america,324928,135
tharn type series,315492,255
u r c n c n g,310465,585
looting,283645,285
kerala soil master dalapati,281145,180
nissan,279452,615
little live,265904,135
punch st win,264382,390
slice shehnaaz,259251,255
v c l l,254404,60
koronkun birthday festival 2020,252126,210
speak india,249622,510
john boyega,235328,270
zaint seex woody home,234312,150
zaintseexwoodyfromhome,224749,15
b b c,224117,15
30,217474,360
emily maitlis,203221,90
,193707,90
I declare dismissed s,189646,645
welcome bay yanl,173356,165
driverx mercix bright,164278,45
doug,163445,15
space x,159963,165
save male nurses,155396,45
hospital playlist,153195,345
thedriverx mercix bright,145873,120
veer savarkar,127065,555
hike healthcare professionals,125917,135
,118881,150
e r,117114,255
oh wing birthday,115882,270
rich mitch,115826,510
,110542,615
edomex en semaforo rojo,108523,225
take flaky picture ohm brother,105557,120
mundialito en v hits,105378,90
uzma khan,100839,45
george floyd murdered,96966,90
gifted graduation,91739,375
raw manma,88937,225
kitakyushu,86678,225
,84588,420
break meet,82746,180
rosal,82688,285
duki,81084,225
anaju,80406,45
black lives matter,77311,150
durham police,75805,165
southern kaduna,75253,345
k c n,74121,120
live joelma em familia,72384,435
trump,72128,195
whitty,68867,165
anisama,68769,270
koro chan,68136,30
zuckerberg,67173,210
canal 28,66609,135
kabines nav ert,65377,345
sara winter,63572,180
minutes,63497,240
e w dynamite,61323,390
sara winter,61315,15
meteor,60922,285
larry kramer,60393,60
trump close twitter,58500,345
,55279,255
gabinete odio na cadeia,54377,435
kcon,54180,105
sos en v,53996,45
,53590,60
June,53434,135
maialen,52438,120
tinelli sorete,51253,570
tell,50549,195
minnesota freedom fund,50055,120
azerbaycan 102 yas nda,50042,540
urashima sakata ship baton,47534,105
happy jihoon day,46929,75
e v e n e e n c e b c k,46769,270
cameron boyce,46082,180
h e e e r n l,45547,15
disiplin pola hidup baru,44548,75
e w,44231,255
richmitch,43582,15
Hagia Sophia,43343,255
ykstayfase imibekliy,43303,225
f g n r c,42886,45
28 may,42610,120
burger king party,42290,315
kingdom,42179,15
edouard philippe,40943,210
blue impulse,40374,300
,39239,405
let ohal commission distribute,38718,180
vama video,38604,45
crew dragon,38549,75
chat 11,36645,270
v tuber,36578,390
edouardphilippe,36503,15
,36089,210
tacha treasure,36022,135
executive order,35666,330
espinosa,35558,45
mizuki inoue,35255,90
guy bedos,34848,330
Happy Thursday,34472,405
,34345,90
autozone,34293,120
week,34217,30
joden,34018,105
camila live home,33041,150
statue displacement,33037,90
camilalivefromhome,32908,15
soka ac kmayasag,32637,345
mikayuu,32147,15
odawara castle,32008,45
telcel,31939,330
milli ekonomi,31878,90
r f k l n n n g l b,31702,150
gatell te rifaste,31427,420
w w e n x,31053,315
bleach,30898,135
rush limbaugh,30326,30
to the finals,30137,150
agentsof h e l,30003,285
roscovo,29495,255
sakurai ariyoshi h e night party,29413,180
furia bolivariana patria libre,29138,285
cameron boyce,28503,15
patxi lopez,27853,285
f f c c,27429,225
experimental test,27141,300
ester,27128,180
hunger games,26741,135
save earth cherish,26015,105
p l hacked,25843,315
animeselcaday,25800,345
,25746,135
rafakalimann on globe,25501,15
classic history,25485,120
screaming machine,25450,195
,25145,210
anime selca day,25089,15
alive factor,24660,195
yao cabrera,24458,255
lastof us part,24076,195
mizuki,23926,30
quarantine months and I,23867,300
diyanetkapat l,23576,450
l l w h u,23406,135
grtiki art promised,22999,120
clap carers,22954,240
snapping patra,22681,405
kellyanne,22408,15
galaot 11,21809,225
Alexandre Frota,21511,135
thelastofuspartii,21340,15
thursday motivation,21293,45
thursdaymorning,21191,630
diagnosing,20952,615
,20232,210
formosa,19372,255
ir anaju,19171,60
lunch liked say l lunch,18711,495
,18649,195
love live 10 th anniversary,18485,375
,18256,210
happy birthday pulte,18069,195
,18065,90
monteros,18003,30
inanay yavrum inanay,17647,165
,17484,210
council ministers,16864,270
,16695,150
,16592,450
chachi,16291,30
top chef,16210,135
yurigumi,15893,30
,15623,195
menstruation matters,15578,270
auto zone,15577,30
2020 felaketleri,15425,435
bandori v l v e,15337,150
,15247,15
j k live,15208,75
legal abortion 2020,15198,360
Shame k,15084,195
salute ilhoon,15014,255
bonner,14955,120
teaching assistants najwa karam,14924,105
cash desk e,14815,90
ббцят,14673,60
v,14638,180
show swing everyone work,14527,105
,14467,285
splat,14406,105
Sara Winter in jail,14036,225
June,13752,210
beyonc e rihanna,13681,15
n u g v g u r n,13656,60
r h b h,13414,195
queremos pruebas,13192,15
good luck sen chan,13095,135
,12964,120
10000 days kyungsoo,12930,60
g jonaxx app,12898,225
corona expert meeting,12849,15
yasaklar bitince,12848,135
29 may 1453,12623,30
challenge 35,12609,270
stream seven,12503,135
,12408,255
military service,12201,255
18,12079,30
lou dobbs,12001,315
menstrual hygiene day,11913,195
pulwama,11885,210
double pay,11856,225
delete facebook,11602,255
,11421,210
,11303,165
b mk,11273,195
shopee giveaway smartphone,11186,225
k h,11140,420
persembe,10962,225
their,10872,75
g lnurkocaba,10824,375
the picemiyet,10283,120
,10281,165
uzmankhan,10253,300
yo tambien soy terrorista,10135,60
rain party,10086,75
anuel,10061,45
,10038,150
