tweet,weight,duration
separator e p,1475651,465
commission separation,649016,570
nfazda adalet stiyoruz,601982,225
la casa de papel,424117,15
la casa de papel,407325,585
jared,395532,225
bill withers,343250,525
kushner,326436,135
priorestuprador,292297,75
jared kushner,285268,210
e u p r,284358,15
nair bi,280920,135
prior rapist,276377,345
live lunchx bright win,268899,525
provadolider,241893,90
u nd win,240330,270
prova lider,240054,360
r r e n h r,233327,480
apologize lalisa,201879,255
fate,197733,165
toro,192789,315
toro,192427,15
where is the decree,187201,330
captain crozier,177274,390
station,174183,300
w h r u ep behind,170528,195
fiat,169586,300
anitta,161126,165
b c 2020,159109,285
venom,159057,225
station,154909,15
,153891,45
money heist,151393,15
kang daniel music bank st congratulations,149506,90
honey boo tonight,148918,345
stand said didu,147770,675
20 years old,140703,330
kines village,139429,30
gun talk x lazada,129915,150
station,126454,120
shining moon eunhyuk happy birthday,119551,300
friends 19,119387,75
one voice x unit,117453,210
,116116,510
kourtney,115746,330
abr,114057,45
marnie,113591,330
breath one promise,112472,360
koh lanta,112194,180
,110232,30
nairobi,109826,165
sunshine,109212,195
hear us,109189,30
inline,107922,15
still like eight hundred thousand,105479,210
two challenge,104166,105
helin b lek,103607,570
baje minute,103177,345
ahmad,99650,45
b 19 l b moving ver,99582,330
money heist,98860,495
kang daniel kitchen village,96060,15
board,95029,60
ahmad,94656,15
u h st debut stage,91570,285
conan postponement,87934,210
l c p,87476,300
happy eunhyuk day,86853,135
waiting l f g h,83834,105
modi video message,81994,345
beautiful hello,81163,30
toosie slide,78427,360
Marie Claire,77504,300
jamsaix,77493,105
,76223,450
b c forecast,75899,405
books,73991,45
quavo,72580,255
frank ocean,72534,330
valuing,68941,330
rod wave,68307,405
turkey,68290,135
nas ruas de abril,67531,405
paper lacquer,66811,510
v gala,65689,240
g l,64514,210
,63918,135
diokno,63388,270
fish custard,62104,255
clapforkeyworkers,61713,150
cant stand president,61152,345
lovely day,59379,120
interfau,57947,105
case 20921,57061,240
vaka 18135,55732,75
retirees,55705,495
,54067,180
apa hotel,52901,240
se babu,52500,60
,51343,165
adidas apologize jisoo,50743,120
and l l,49606,30
h g w,49356,420
mehmet cilingiro lu,48276,195
lo aplaudir su madre,48138,435
kushner idiot,47988,435
,47461,165
thai bani second term,46673,300
terrorist,46186,180
b 19 mission davao,45198,195
como anillo al dedo,44080,495
character wants see swimsuit summer,44078,540
zakes,43824,30
resident tax exempt household,43202,300
government adjustment,42703,15
b r r,41820,105
piktesin duriyeti,41510,135
medina,41205,210
camping sehun,40522,60
lyn shishakli,39596,240
tosh,39342,15
u b b u,38951,120
city,38197,15
e r r e u,38134,165
hay rl cumalar,38122,405
certain level,38029,255
applause duke deserves it,37971,75
c p n g w h e h u n,37770,15
kuwait without onions,37752,375
,37601,270
adidasapologizetojisoo,37397,15
r n l v e f r h e,36704,105
hear my voice,36513,225
da uzi,36423,225
luke hemmings,36419,60
property command,36342,150
nanari radio,36183,165
richie,36176,165
Devamke,35750,420
considered,34900,255
miley selena live,34485,255
income reduction household,33898,45
heaven kiri stars ep,33857,105
swimsuit vote 2020,33821,75
aiko,33687,105
e c v c v,33634,135
gandia,33599,360
v,33160,180
united hoops,33040,210
please close eyes type name,32942,570
fundaoparaasaude,32607,15
lallement,32254,270
zonguldak,31831,210
vai babu,31549,15
v b b u,31547,120
vai babu,31458,45
friday thoughts,31018,30
red lotus,30988,165
thank king salman love,30814,285
additional distribution,30086,60
sword,29918,90
,29504,195
