tweet,weight,duration
kobe,12425200,210
bryant,7937791,75
gianna,2672791,90
vanessa,1391080,150
gigi,1357890,255
rest peace,1156941,180
pure heart sid,1024982,465
ariana,864896,150
bolton,828134,375
h e r,807084,30
lakers,795238,15
pyong,769843,360
calabasas,694016,15
,671840,315
billie,666235,375
camila,656679,210
le bron,586250,30
When such mind,576739,15
royal rumble,569566,495
r p mamba,544705,165
r p,522961,150
john bolton,520723,150
king asim,506400,270
gala,424266,240
otgala,423643,15
lana,400989,165
demi lovato,360704,165
shaq,352480,15
tyler,341577,315
r p b,308596,15
monbebe still,300595,525
petrix,298473,60
n b,297807,15
lil nas x,295082,225
old town road,269067,330
bianca,266875,135
worst teacher reviews,264188,495
promise by jimin 200,225467,480
prince,224952,255
LIZZO,224261,420
chumbo,212073,285
,197598,480
ken starr,176099,330
pam bondi,171337,135
nipsey,167059,60
p u 2020,162099,420
holocaust memorial day,161741,660
,155181,360
alicia keys,151958,225
Release approval,150977,525
edge,150686,225
rede b b b,143254,165
,140843,330
redebbb,139609,15
jimin promise 200 congratulations,137731,30
mamba forever,135787,15
towards productive growth,134501,240
rick fox,131250,90
drew,125912,30
michael jordan,119749,45
usher,118233,60
,114771,300
rosal,110551,225
parliament,109959,225
always e x lay,106880,360
r g g e r,106561,225
directo 26 e,106554,15
wallace,101863,135
direct 27 e,98232,675
heart b,94045,330
auschwitz 75,90072,240
move without,86837,135
bad guy,85678,165
sevdami,85649,420
first man,84867,30
,82524,165
mamba,82421,165
27 ones,80273,495
color p,79144,615
rosalia,77998,15
v de tek rek,76814,105
mark cuban,76502,75
never,76389,300
holocaust remembrance day,76010,45
room mystery,75544,285
gerard,70976,30
xidolo,70772,45
,70153,15
bolton must testify,69568,390
album year,68192,30
370 Shaheen Bagh,67717,315
roman,66722,165
komeda,60274,60
vote l good myx,59397,330
remember,59181,210
brock,58352,15
charlotte,58038,180
chris wallace,57429,210
Happy Monday,56003,780
rkiyesusuy khkl l,53449,285
legend,52773,105
tdel descuento gala,51451,75
flavio,51062,15
r p gianna,50739,75
psycho th win,50629,210
left g p,50531,705
dog,50079,315
f r e p p,49778,375
frepap,48366,15
happy seonho 19 th day,47879,210
preferred born,46073,15
launcher girls najran,45198,390
yasumoto eguchi night play,43657,165
doctor,42446,60
neredesinyama,41193,255
blindsided,40689,120
b c n g,40081,135
amuvcmustresign,39572,180
lead out,38575,30
tyler creator,37511,75
justin bieber seasons,37279,405
mc intyre,36929,105
,36636,150
p r k j h n f n c nin b k k,35768,90
aerosmith,35732,90
photo exhibition lived netikoyan,35626,270
want connect,35582,270
heavy snow alarm,35372,210
basta de xenofobia,34461,315
courtship day,34268,75
g,34008,30
lesnar,33869,30
jonas brothers,33379,60
sasha,33193,30
kobeand gianna,32701,450
chat,32407,165
demi lovato,32240,30
ghost shell,32219,240
,32197,285
Mary Sanda,32119,375
ariyoshi seminar,31659,180
kobe r p,31336,210
missing,30860,450
,30785,15
best new artist,30640,135
napoli juve,30069,30
pazartesi,29784,330
no matter who says what,29277,105
anaju,29213,30
love lauren,28200,120
jane raskin,28126,120
angelique kidjo,27444,15
let join hands reconstruction,27190,75
salary,26547,330
,26532,120
bbb 2020,26478,30
utan ali ko,26316,480
r p gianna bryant,26294,45
,25429,60
cblive,24773,135
sergen yal n,24676,465
record year,24385,120
u p e r j u n r,23886,60
emilia romagna 2020,23659,285
Letter orange orange,23041,45
prosperous road,22974,120
depremleilgil,22900,510
mondaythoughts,22867,345
save if anyone can,22800,90
billy porter,22665,30
100 000 yen,22609,180
maratonamentana,22545,105
bournemouth,22447,75
l coming,22046,150
got nadine,21904,210
super junior,21638,30
infinite star,21485,105
,21375,135
gacha regulation,21158,225
block z premiere,21027,30
fuko battlefield,20429,75
duelo de gigantes,20114,285
scientist sisodia,20081,240
,20063,135
light fox costume,19858,15
esnaf cocu u okula gidemiyor,19750,60
l,18749,60
mr in,18520,120
n h k swamp,18508,180
nies are always awesome,18330,210
us warren,17326,330
ballroomx room bigclaw,16886,45
w v b ang simula,16859,45
ziyahcmailemizekavu al,16539,15
90 day fiance,16278,210
eric herschmann,16239,75
pablo p rez,16193,345
mamba mentality forever,16176,15
pablo perez,16168,30
tanaka,16153,15
ziyahcmailemizekavu al,16062,150
kobe bryant,15806,300
master chef g r,15447,285
shayna,15440,30
boycott supergirl,15093,120
b u r,14819,225
al rubaie hillali,14801,225
taubate,14713,90
bouars,14697,15
infinite star,14669,15
transparencia u,14276,105
japan brass band federation,14269,165
dj khaled,14153,195
give the community manager,13867,135
farajat alrawi dakhil 12,13352,45
boykot ko um boykot,13347,345
f k a twigs,12962,75
dj khaled,12931,15
resign cubes,12821,60
they panic,12699,210
marss,12681,180
,12658,75
may slarbiz,12504,270
kobe forever,12476,60
kerem k n k vefad r,12364,330
content en,12218,270
Memorial Day,12094,60
,11759,120
urazkayg laro l,11729,150
27 gennaio,11706,270
cool wishing,11625,180
veneno,11612,180
john legend,11602,15
,11592,60
mamba monday,11576,315
monday thoughts,11516,15
,10867,240
zanarkand,10855,285
,10834,285
giornatadellamemoria,10707,45
biz nisanda ampiyonuz,10569,225
favorable wind,10519,60
f f historia,10411,225
crazy diagnosis,10398,270
ana maria braga,10378,225
castellanos,10258,30
