tweet,weight,duration
chartbuster sid,5302839,570
form new x,797966,525
,530651,525
e x l stand,510114,675
p r e c e x,503882,225
center exam,419216,210
faith c h e n,388043,90
hanaran like exo,326029,90
b b b 20,277501,480
dershowitz,236843,75
r p hunter v w sun tv,191817,300
haaland,173358,390
,167788,750
k nx p p l e w f e,153368,540
u w aep 11,150219,255
b 19 b c l,145516,720
sana fire,141180,75
black swan party,140841,465
ce posta per te yaman,132362,135
b sbooktalkx u w,128575,270
nhk,127863,315
hira blue maskx mew gulf,127599,180
dortmund,101061,165
g k e e p p n n n gin b k k,97267,180
lalisa weibo celebrate,92000,225
yazid rajhi masqur,90431,390
womens march 2020,87710,330
exoel believes chen,86362,90
always p l,83465,270
dortmund,81779,15
powered tacha,79047,270
sevilla,76916,315
tacha x titans collections,73342,165
casemiro,71104,285
modiji shaheenbagh cab,70847,270
anysong challenge,70032,105
ep,69888,270
,69176,195
w e b e l n gin b k k,68166,195
give us thoughts,65970,210
thank you orlandinho,64477,15
aqours,63730,105
b r g r l n n h,62231,105
vedat,61427,225
space force,60839,390
h v e f e f l g h,55970,180
retmen yarin ankarada,55766,120
babil,53044,90
psycho th win,51708,255
meses de terrorismo,51664,270
thai football,51601,180
,51069,300
directo 18 e,50997,525
algazfatura,50457,675
u p bole toh yogi ji,46811,210
We will come back,45546,90
pyong,44757,60
saturday thoughts,44388,120
boca rosa,44352,60
ode mexico,43637,165
manu gavassi,41947,75
jhen,41617,120
jhen,40692,30
,40193,105
regina duarte,39858,300
rah ecevit,38619,120
r pnadila,38078,330
r h u,37845,405
smack,37726,360
rede b b b,37648,30
b 2020,37525,75
market,37144,120
bom sucesso,36795,45
feliz sabado,36133,345
tokyo snow,35508,30
e v e n e e n 1700,35387,255
,34954,60
seventeen 1700 days,34784,15
n e w c h e,33637,390
cemyilmazaboykot,33171,120
saudi arabia thailand asia,33110,360
everyday kath,32978,210
,32928,435
f hln c h e n,32395,30
b league star,32351,240
ce posta per te,32339,120
,32217,285
,32183,90
saturday morning,31428,240
,31404,315
apoyo total r c n,31295,105
yowamushi pedal,30183,135
ted place,30182,270
get well soon donghae,30010,255
,29701,285
mount,29680,225
martinelli,29107,150
,29041,165
amici 19,29019,180
cherki,28605,240
b sin peru 2020,28144,240
cumartesi,28033,270
erronoenem,27969,450
f c b v b,27768,150
enemy error,27400,15
c c r,27315,345
,27233,195
,27054,195
tentacionesdbt,26968,15
tentaciones b,26927,225
cemy lmazaboykot,26641,510
fora bol onaro,26030,270
lampard,25936,150
,25452,30
the heart is never wrong,25206,135
p r k j h n f n c nin b k k,25010,270
everydaykath,24981,15
chioma,24836,90
live view,24202,75
weak pedal,24071,255
bernab u,24063,135
tyler perry,24055,270
saturday motivation,23998,465
if i win the plane,23973,375
crystal palace,23467,90
kismai n n p,23154,165
snow day,22885,105
precure,22842,30
akhilesh chaye dobara,22659,60
voice,22573,225
,22164,165
keep wonho,22049,285
gisele,22040,60
,22013,495
jovic,21935,180
winnie pooh day,21763,525
shabana azmi,21741,345
mami,21726,225
g u r l love earth,21101,60
heroaca,20993,45
Eye cutlet,20986,120
where's the flood coming,20977,345
,20879,330
arashi ni shiyagare,20395,150
r p nadia,20379,165
,20357,180
bolsonaro traidor,20277,345
elektrikfaturas,20142,360
criminaliza comunismo,20096,90
national treasure,19650,120
rahsan ecevit,19287,165
caturday,19205,105
borussia,19114,60
just kidding,18585,15
chapter school 14141,18564,285
vol,18251,195
forbid heart,18236,435
siyaset futboldan elini e k,18215,255
el v r,18126,90
ivy park x adidas,18118,90
,18040,105
militant,17960,255
fall grace,17933,600
flayslane,17904,150
,17315,45
olmue v n,17082,225
olmuetvn,17033,75
lufc,16685,270
erbakan habert rk vde,16081,150
w,15994,315
night prince majid engineer,15971,210
c,15937,150
the masked singer,15930,180
ilcantantemascherato,15911,15
tcms,15841,15
augsburg,15814,105
pick,15785,135
Indira Jaising,15633,75
at r,15524,60
lyrical live,15509,135
la nacion clarin perfil mienten,15410,150
,15228,75
kepa,14994,165
ba ak ehir,14493,135
,14288,60
,14265,150
,14161,225
g f kv f b,14002,240
f c n l,13420,240
bilerek,13335,60
dragon quest,13313,300
ersun,13267,150
joy reid,12973,105
parkjihoonfanconinbkk,12946,15
stupid love,12924,135
,12909,120
malamminggu,12858,450
news meeting,12580,240
ja zen farming cdj,12550,30
marriage work,12480,180
subsidies deprived people of suffering,11902,75
,11808,15
bug n g nlerden g l r,11807,165
santiago e prix,11790,45
j c j,11772,75
annkw,11716,150
apricot,11628,180
playlist 2020,11550,210
center test night,11471,300
nlblizzard 2020,11262,285
mas r c n,11255,285
aaron carter,10982,135
f g center exam,10952,420
fernandinho,10941,105
aichi cup,10828,165
al waleed ben khaled,10747,15
eibar,10622,135
fenerinma v,10579,300
monbebe hand hand,10459,15
,10424,105
n h r e,10409,210
willian,10356,15
u,10123,75
shaheen bag key bikau ande,10052,75
