tweet,weight,duration
u,1950611,555
asli fans,1598779,345
romney,1075830,180
nancy,974514,180
b b 13 voot,930980,45
daniel,923745,195
state union,828572,120
hadson,825131,30
marcela,683505,105
b b b b 20,509131,465
buttigieg,481017,135
sanremo 2020,456760,225
acquitted,428384,135
sidharth ke asli fans,413142,135
organized active open talks,396061,270
speaker,379230,90
Accidents,363597,15
speaker,361763,15
rush limbaugh,355815,270
nicki,351482,195
mitt romney,309119,105
stand v j,306924,345
state union,304192,210
l n w h,301669,480
meek,298526,165
price,284086,165
the island of temptations,271651,315
,269903,120
,268814,300
,254021,165
daniel,249236,60
medal freedom,247623,420
thueringen,240704,300
bahcesaray,239209,615
l swith l ox mew gulf,238071,270
,235364,270
,227955,435
b b b b 2020,222756,555
pink mouth,218582,75
weverse,206677,225
stand vijay,200819,75
unfold x together,182618,120
jimin happiness please,182242,15
forapretix,178722,45
al hilal raid,177805,405
pledis,159450,120
kashmir solidarity day,158446,495
th ringen,157964,330
guilty,155667,120
b 19 awe u n g experience,148474,345
ripping,142590,30
nice,136789,165
dodgers,133943,240
doug jones,130084,330
,128200,135
pelosi tantrum,123428,225
iowa caucas,123385,240
daniel e ivy,123322,15
nigeria,120736,195
back moon,117337,30
mookie,115582,255
directo f,112729,870
smiley day,111780,765
betts,108446,15
"do not go, stay",106150,285
betts,105818,60
,99023,210
saipetrixday,98829,180
direct s,91751,45
happy u know time,91711,255
nancy pelosi r c k,89846,405
red sox,87823,300
red sox,87654,30
allah tan,86859,60
fans,86803,210
White House,83606,135
classless,83404,60
,83175,15
presidential medal freedom,75641,30
mer k se torture,75591,210
gunja badnam hui modi tre lei,73986,270
make complicated,71080,105
sb 19 awesamsungexperience,69615,15
impeachment day,66643,300
k n,65960,60
b b b b,65202,45
,64970,300
,64253,45
festivaldisanremo 2020,63536,315
,62212,225
callum,61023,150
rockets,59448,240
ivy e daniel,58576,15
angels,56713,75
twins,52671,165
b r l n e l b r n e e r,52422,60
maine c,52210,60
super min seattle,52060,30
abidal,51538,135
capela,50870,180
Juan Guaido,50503,60
invisible chains days,50001,120
b presale,49316,360
union state,49293,150
h r u,48943,180
Brazil Avenue,48819,300
feb,48724,255
,48185,120
,47317,90
,47294,180
learn korean b,47140,135
cruise ship,46536,105
rolling loud,46483,150
,45855,90
,44597,285
kirk douglas,44382,30
e l l eidolx peck palit,44154,180
feliz miercoles,44064,360
globoplay,43510,75
im fred,43103,360
,42635,120
achille lauro,42096,60
victor hugo,41418,135
fiama,40786,105
u l e,40724,135
impeachment vote,40544,90
c n n boykot,40076,675
e,40059,240
caon,39884,45
christofer,39309,15
kemmerich,39192,60
landline phobia,39148,420
covington,39083,105
david price,38435,45
demokratie,38390,195
shame,38237,30
pegasus,38221,345
support horikoshi,37502,90
e l l n r g u l h,37392,90
