tweet,weight,duration
b n g b n g c n,2852525,675
I am called Years Bharat,1031458,135
real sad guru,962785,495
I am a Safa Bharat,648185,150
n c r e ridin,511326,420
b n k 48 general election,476239,525
,458477,225
teddy,440197,405
bieber virtual concert,427888,30
to the tower,415939,90
palghar,390824,705
every date jackson,375471,420
pride asim,374583,315
sanchez go now,362022,225
premiere eve g,332531,270
Civil Guard,332252,435
live lunchx singto,305950,270
purple b,290484,405
iglesias vete ya,275322,585
bye maya,266184,615
hobby,259729,60
Henrique,207452,90
,206678,360
b l n k swant c e b c k n e w,196485,360
live provisional freedom,193817,180
subwave network,186356,300
400 k say love e w,184962,165
,174074,180
repeating justice pork,159477,240
k u n large viewing party,155559,255
kattun large viewing party,155282,15
love,152617,30
j f f hx v e g,147037,210
born singer,145570,75
okulumu zle,136262,60
sunday times,135218,300
go checks universities,123054,510
karag ndostumeslekie,119884,330
Mithila Calling,117552,360
10,117185,90
one world together home,114828,30
paula,113075,315
kuizy drawing diagnosis,112212,165
hi bye mama,111952,315
global citizen,110138,435
safad,110056,375
chpbununedenyap,108639,705
fernando,108377,345
mimi mimi,105652,150
billie,100044,135
shawn,98945,90
age,96351,105
live safad,95249,90
kirin comes,93605,225
uddhav worst c ever,90278,330
live safadao,87367,195
r e e b e r n h r,82261,315
live gabriela rocha,81044,450
nitiasa,80816,75
live address,80516,165
villeneuve la garenne,77442,270
far away,72848,15
juliano,72766,285
cherprang b n k 48,71818,45
online concert,70918,345
rust,70590,165
satsuki award,70483,345
sabr z zorla,69507,75
toni,68601,225
retmenhaklar git,68525,270
me with churches,68325,90
bud zende,67140,165
constitution,64506,30
last dance,64048,495
rosa parks,62492,60
pomemsonucbekliy is,62315,195
silva,61495,120
kamen rider zero one,60385,210
gove,58827,150
xam,56851,150
music lives cy p,56691,30
alexandre pires,55788,255
alexandre pires,55538,15
naveed kalam dr hafez mudalij,55230,120
At 0420 he smiled,54749,255
,54295,300
precure,54010,120
livedonegoveio,52760,60
Happy Sunday,50749,30
Sunday,50343,300
off aztec tv,48763,45
hwasa king,47088,195
kaka,45257,60
truth untold,44155,30
edouard philippe,43077,270
Writing,42541,15
congratulations birth seokjin 10 000,42540,180
v e r z u z,41843,210
enoshima,41777,225
jongin,41210,15
f n x,40917,135
su luya af su suza ceza,40796,150
wing pacon,40485,255
tirulipa,40178,420
greek mythological character test,39724,510
u n x e r e f e r p r,39576,150
date family,39356,405
bubu,39326,120
teddy riley vs babyface,38717,15
greek mythology,38554,75
bakugo katsumi birthday 2020,38399,195
babyface,38171,150
sunday thoughts,38052,30
bar yaz 1890 g nder,37950,105
