tweet,weight,duration
bachelor,627051,450
michigan,560697,180
,531460,360
,400436,315
athletic,379753,120
b w r l n n,335810,765
west region,297352,45
harvey weinstein,293285,435
champions,284706,30
barb,256508,45
kick challenge,249231,195
comiket,243740,450
b b b b 20,230117,405
,225368,375
anfield,222031,195
n c 127 rodeo houston,203464,405
p g b v b,199291,120
l v l,182377,315
you 83,181577,150
athletes,173061,150
hannah ann,168461,15
adrian,159981,120
dortmund,159420,195
medical collapse,158707,180
ohm flok,155449,105
n c,149268,150
vir st rkiyede,146237,630
canceled,130293,435
madison,128816,345
budget 2020,116571,450
bernie surge,116065,30
rafael portugal,115246,180
rafael portugal,114846,15
crescent admuk,113721,345
cloud,107847,165
crying,107203,105
Haaland,105686,180
atalanta,104911,210
fallas,104113,45
pandemia,102689,435
rugani,97466,105
viruestuerkiyede,97328,30
tottenham,96537,180
in defense of peace,93708,150
,92454,255
leipzig,90852,90
,90690,300
b 19 l bon wishclusive,89366,330
the,88947,120
simeone,88600,120
knock,88568,15
,88067,390
world health organization,86511,15
elder gluck six hundred thousand find someone hold arm arm,85488,165
e x repackage album,77525,405
liverpool atletico madrid,75548,240
dem exit,75206,165
n th win,74203,210
r c e l e n r,74188,90
government heel,70229,45
march madness,69646,195
b g b n g,69197,270
closed extension,68944,255
stop demographic zehad,67551,210
directo academia 11,67491,465
mourinho,67034,150
cologne,66829,480
Jyotiraditya SkinDA,60862,390
ajit ajith ajith b day 50,60164,105
c 98 web catalog,60005,90
you have to,59326,105
grandchild,57330,315
dr fauci,57141,15
ajit ajith ajith bdayin 50,56590,15
super tuesday,55814,405
lose biden,55580,345
you okullartatilol,54116,375
March 11,54090,420
tacubaya,52654,255
consumption tax,51921,375
,51892,135
borussia,48190,210
koshien,48044,285
,47630,15
union union,47019,255
firmino,46898,120
you okullartatiledil,46833,30
need know,46687,270
fahrettin koca,45285,15
Happy Wednesday,45057,375
fahrettin koca,45047,15
tierra de nadie,44705,195
comic market 98,44232,15
pechinoexpress,43749,150
robertson,43234,90
,42511,690
alex jones,41288,120
,41212,330
shimonouchi night play,41195,120
outside,41182,300
nadine dorries,40570,150
ilicic,40392,15
chancellor,40324,15
nico nico chokaigi,40233,45
world health organization,39822,90
close schools,39264,240
b 19 in pine f,39105,225
p g r,38767,165
happymiercoles,38236,15
wednesday thoughts,37690,150
ece ner,37455,105
cancel selection,37237,225
,35155,330
chancellor,35024,30
free callof duty,34885,105
,34400,345
,34329,405
Ana Maria,33906,45
w e n n h e e n u,33673,135
parc,33659,30
saitama city,33423,60
wine aldum,33144,195
cholo,32969,165
sky taehyung,32394,480
jackson daddy,31982,150
write in bernie,31712,450
the worst president in history,31658,330
uzm v larba komutanemr,31272,105
yx e g non lazada p h,30888,120
,30814,30
i am sneazzy,30684,180
mais voce,30390,195
guarani,30374,45
gigi furac,29265,75
sakanaction 311,29192,300
andrew yang,29047,90
