tweet,weight,duration
sweet night,694729,480
,687266,315
e p,539286,435
200 days brave x,425486,240
w h r uep,407243,390
macron 20 h,356633,75
katie porter,246516,210
march madness,231510,15
heartbreak weather,228046,555
national emergency,226490,30
twitter image,220879,210
p n g p r g n,219601,225
image twitter,219248,15
f p u keep world peace,207987,150
grenal,188069,315
taehyung sweet night sweet,187626,105
friends 19,183137,90
iamice,177110,15
fall,175514,45
iamice,171222,195
white day,169427,360
disneyland,165766,180
give pixiv bukuma top,158596,360
jair bolsonaro,145281,15
gremio,139706,75
fauci,138214,60
try sufferers,133562,450
Friday 13,131724,240
mikel arteta,127967,255
andrew gillum,124107,330
kingdom,123478,630
djonga,115011,165
lift,114905,15
,114022,405
andrew gillum,113157,15
koronadan nce acil tahliye,111389,330
perfect 10 countdown,109752,180
n 10 th win,109267,210
reyyan nger ekleri,108439,345
p r r e u f v r,107206,165
g l sa l ki inmarta 50 kat game,106553,120
luv vs world,105749,15
l u v vs world,105151,180
adopt first degree respect,102884,690
estadodealarma,100945,570
elite,99757,780
sorry jair but i will,99234,405
sorry,97517,15
200 day celebration x one wonit gift,95976,30
f g ideal partner diagnosis,95896,165
koh lanta,94666,225
infected Bolsonaro,93762,330
13 mar,91949,360
friday 13 th,90454,300
k j e h w n 300,88891,135
chelsea manning,85798,45
hourly response,84521,270
miss u mew gulf,84403,165
,84115,180
v free,83520,300
jonyj stop fake going throw,79824,225
iam proud unbelievers,79807,255
mark tuan nd chinese single,79175,300
station,76207,195
direct academy 13,75848,15
w h r u 20,75396,210
c and the,75269,210
200,75003,15
direct academy 13,74970,465
station,73244,135
pedro nchez,72308,105
ahmad,71940,60
priorlider,70421,450
god morning friday,69877,60
happy birthday aamir khan,69320,225
cost,66824,75
campaign start,66489,30
dr fauci,62053,60
friday 13 th,61369,570
k g f chapter,61188,180
200 v,60796,270
marielle,60283,375
okullartatil,55905,60
toliver,54022,375
whole foods,53819,195
heaven hell,51778,105
gentleman,50673,225
manipulated evidence,48964,405
1987 ampiyonube ikta,48394,495
,47245,165
big asia,46538,135
b 19 l bon wishclusive,46168,15
peppe,44041,90
from g p,42124,45
disney world,42103,75
,41688,45
dutton,41425,150
polo,40972,75
w e r e w h u r f,40728,195
li fine song,40575,315
kevin love,40520,150
lisa spirit song,40390,15
pray mexico,39981,405
nicolai,39838,60
callum hudson odoi,39691,330
president sanders,39669,315
v gala,39022,180
Svagala,38662,15
dry,37693,225
nice friday,37644,420
presidentsanders,37477,15
other,36483,150
,36478,180
rose garden,35798,240
rose garden,34714,15
n b u b v e,34459,210
mois,34321,225
bound,32913,240
,32843,195
need bernie,31830,180
cuma namaz ptal edilsin,31471,150
jay electronica,30632,405
roche,30035,75
lar ertelensin,29937,15
Friday the 13th,29484,570
critical role,29334,75
confinement,29287,105
teheiura,29254,105
Friday the 13th,28615,45
stay at home,28439,420
koias,27447,105
coup congress,27345,165
treasure jihoon day,26485,225
emergency u b,26350,180
mebek bins n f,25908,225
happy friday 13 th,25642,180
u g p r e e,25630,60
vince mc mahon,25611,45
outside rafa,25471,300
dasani,25374,270
splashforce,24738,45
Paulo Miranda,24280,390
,24274,195
stay in your house,23645,135
home stones,23371,180
mr akai,23348,180
w h u h u r r c n e,23222,30
jack,23002,120
,22532,210
jason,22406,60
,22206,300
,21900,45
new mutants,21874,120
,21766,15
national emergency,21706,75
c h u k u,21594,105
delcy rodr guez,21378,45
australian g p,21219,135
marcela e ivy,20987,15
Santiago Abascal,20836,30
marcela e ivy,20740,120
cadena nacional,19843,300
sorry jair but i'm going to the 15th,19270,75
shuichi akai,19120,105
dans zgalatasaray,18406,390
jacopo,18306,30
lagarde,18093,15
sophie trudeau,17709,150
r p r e e l,17588,90
tidal,17549,105
boris,17534,225
,17435,135
,17097,45
money smart,16950,240
,16925,270
peter dutton,16816,135
eduardo bolsonaro,16757,75
Paulo dybala,16704,75
ahmad al sheikh 60 l contact,16700,30
great n c 127,16548,210
toy story,16511,90
state declaration,16051,45
woman nerd,15996,270
,15899,75
,15678,210
world sleep day,15591,480
farajat alrawi dakhil 28,15562,15
goias,15536,105
w v e r b g w r,15360,60
suspend classes,15339,195
lar ertele,15273,345
prior e daniel,15265,30
eel pie,15226,165
tissue shortage,15122,135
field affection ep 11,14988,45
woody,14971,15
g c k,14914,60
cold ion,14707,225
2020,14700,405
e w n c l part,14637,45
,14491,135
p r h e l n h,14366,30
,14276,570
written testimony,14187,225
masters,14159,135
kuliah online kemendesa,13994,210
isabel pl,13794,195
b 19 tribune n w,13785,90
elite,13694,15
rhodes,13600,75
second resolution,13508,270
ep natalia,13334,135
gackt,13169,15
alessandro,13045,165
celentano,12993,45
Babadamek,12954,15
elite netflix,12772,180
,12684,330
bbcqt,12438,15
j award,12311,210
one conqueror,12304,45
u sv n z,12194,405
Blessed Friday,12132,330
hillsong,11823,315
saudis twitter twitter,11791,120
luan turns 29,11764,135
n creates world record,11589,195
barstool best bar,11522,255
propagandalive,11505,165
sensex,11060,105
l u v vs world,11044,75
,10960,30
donmatteo 12,10867,90
interior,10692,75
matteo 12,10679,15
eliminacionesexatl n,10669,30
tabuk alan,10580,30
eliminations exatlon,10565,225
contest,10539,150
holo betrayal taste,10079,90
kroger,10071,75
nastyquestion,10043,135
timor,10015,60
Nahk Subbin,10012,60
