tweet,weight,duration
Real sans of siddharth,1603528,375
stone,1144218,90
barr,753339,300
roger stone,686739,135
version,605359,90
fourth look,371598,405
mak prin,345394,360
maiquet,249621,135
samsung,213859,120
folha,199331,195
seishonagon,189646,375
klobuchar,168751,225
justice department,161866,30
pop,158295,285
westerdam,153288,240
b 19 l b l l n,148031,585
jussie smollett,140602,150
years temper mania,139426,120
all the boys,138389,795
lara jean,134421,720
big risk,132697,120
vicky,131298,225
c p,131023,150
gujia zhengheng,124007,15
long live spring day,122835,495
n hprimary 2020,120323,435
x,114358,165
juntos com weintraub,114081,90
yang gang,111218,285
kaal,111108,165
childhood,109494,240
conviasa,107311,45
suspend anuj bajpai,105984,240
rub n,105328,90
lozoya,104291,150
rub n,104030,15
f r e e z n,99844,585
direct 12 f,95200,825
zaya,94732,105
12 feb,92909,540
,89742,210
lozoya,88425,15
unfold xidolo,88391,30
wes anderson,84549,390
hans river,84514,150
andrew yang,82736,75
united live moment,79526,330
fani,75165,30
fans,75055,15
glauber,72204,30
gun puppy love,70031,120
oh video,69268,15
susana,68170,135
mouth,64881,195
new hampshire primary,64068,75
ziyech,63011,435
gonzalo,62391,75
peter kavinsky,60777,555
n hprimary,59782,15
pechinoexpress,59202,195
impeach barr,55078,105
emilio lozoya,54689,330
f p r v c e l u c v n,53552,90
h e,52323,555
french dispatch,51925,45
glauber braga,49287,60
tacha first,48473,195
tachadiditfirst,47287,15
ismael,46045,135
bernie n h,45226,165
joe jonas,44755,255
john ambrose,44551,405
,44505,435
sancho,43938,90
estrat gia,41969,30
disqualified,41401,210
f l ax f l u,41291,30
Happy Wednesday,40745,465
,40518,225
seabournovation,39929,30
,39428,90
iostoconsalvini,37696,345
sabina,36826,165
pok mon home,36659,15
galaxy 20,35802,135
l,35628,240
,35557,150
31,34343,75
j yx c h e l k r,33075,150
p still love,32996,435
p mek,32773,90
pregnant prisoner Esra Saral,32516,165
pancasila,32222,45
dayan int rkiyes,31798,465
jay bouwmeester,31544,330
,31535,525
,31392,75
oh music video,31392,225
,31346,45
,30710,195
unlock real anuj,30275,255
k r r e n,29854,210
international day word love,29775,240
monbebeselcaday,29623,330
,29519,315
fet c kemal,29439,435
butterbetter,29117,45
,28305,90
p h first date,28030,135
mutter favorite bread turn l bakery,26628,585
need know,26408,300
wednesday,26408,450
happy mi rcoles,26370,255
,26345,315
out Tiago,26076,360
french dispatch,25819,15
forbidden love,25764,210
hosei emu,25516,165
disbar barr,24879,15
bubarkan b p p,24233,525
support hassan,24063,165
albums know,23928,15
Gregoretti,23886,180
albums know,23634,390
come together tradesmen,23344,105
seismic intensity,23171,150
expel,22757,45
mark rejection,22176,90
Wednesday,21609,120
pokemon home,21581,90
tardelli,21192,195
g sv l n,21085,345
namikawa,20885,225
gsvaln,20526,15
n l n,20502,135
media jain country,20292,225
fnatic,20275,195
b b b b,20267,330
yang 2024,20125,120
fukushima,20016,45
abascal,19991,75
p qs,19922,195
cold power,19884,255
diet broadcast,19577,150
iowa new hampshire,19442,225
fukushima prefecture,19307,45
braki,19179,345
albums know,18223,15
las brisas huatulco x sunwing,18184,105
awas antek,17947,255
,17902,15
lasbrisashuatulcoxsunwing,17850,30
,17622,270
fela,17289,135
askfandoms,17166,15
redolduma tekraret,17003,210
digital student,16798,225
Internapoli,16632,30
life,16534,330
inter napoli,16497,225
sophie turner,16419,15
giko chan destructive blade,16245,480
la u,16143,15
,16108,180
boys,16093,30
mel tucker,15549,465
holo live rare answer king,15529,210
,15453,375
myles garrett,15232,165
us,14913,375
tawtheb snab khaled alayan,14828,345
myles garrett,14366,15
yatra,14322,30
,14318,465
legendary prince advent,14066,165
n e awards 2020,13960,45
large group mameshiba,13958,30
r e n,13855,15
echale la culpa al p r,13598,135
flash,13566,135
nogizaka 46 ann,13507,45
pete amy,13463,165
nogizaka 46 n n,13427,180
c n g f e l p e p r r,13371,75
super mx jimmy kimmel,13328,60
balkany,13304,240
b p p,13123,30
estefan,13090,75
,13011,30
,12967,360
stlblues,12530,45
rick moranis,12441,285
michael bennet,12423,165
j p date na itu,12385,15
,12340,255
p,12335,255
I live the militia's henchman,12321,210
popular wd click imagine,12259,270
messenger tareq aziz,12239,105
ramiro,12084,15
master chef g r,12057,135
rafael portugal,12008,105
marcos guilherme,11998,240
edo castle,11991,90
disqualified glauber,11853,15
ziyahcm ocuklar zi,11785,165
z z,11695,255
happy 30 boomer,11673,90
hafar al batin,11550,255
f c p g,11500,195
jose adelina,11454,45
,11415,255
lapupaeilsecchione,11401,75
,11282,465
by e n g,11158,180
knives,10963,300
liberal means,10799,285
delhi election result 2020,10550,285
I live national hero,10245,45
,10240,30
sports boycott,10208,405
k n g f c l c,10153,30
luv hyungwon,10050,15
ehitler k na,10026,270
