tweet,weight,duration
save world,1127551,510
janta curfew,833424,450
Sant Rampal G End Corona,686735,330
nthroom,523509,495
,510515,120
khamenei virus,492981,360
world thanks run jun shining,448058,525
janata curfew,371405,60
,351895,165
vote b global,324208,165
,311466,375
rand paul,308341,285
khamenei great,278180,210
q alivewith g,273855,285
c v,245882,675
discipline prevents corona,240733,240
Bad minute,236774,300
nthroom stop,236572,300
khilafah tetap di hati,231180,270
emergency evacuation in corona prison,230866,390
passo,227902,450
theseus ship,219003,420
pego,208126,525
cezaevleri mezar olmas n,197474,15
Bad minute,191304,150
family quarantine,183982,90
soka kmat rki,168824,900
c u f,166981,135
mother day,163198,210
covid 19 india,157454,60
always light yunho,157311,420
r l v e j u n g k k,156625,480
shining renjun day,152275,60
jair doesn't even fall,149454,555
like fate come yunho happy birthday,146800,90
wonho come back home,138624,270
school rangers school bus,128464,225
god kabir,122466,15
master chef stars thailand,117695,240
love cross,116984,465
jeffree star approved,105532,165
vaka 947,104411,225
b r l h c r l c r e n,102630,240
kirin comes,99328,330
masterchefallstarsthailand,98973,15
monbebe proud hyungwon,95353,135
white hair,94347,315
case 1236,93475,285
j nior,88549,15
nitiasa,86469,180
heart,86021,60
Sunday,84337,450
jamal murray,82570,465
Angela Merkel,81652,75
corona updates india,81470,30
moana,80942,375
qued en casa 22,74920,210
hayateves ar,73967,45
evdekaliyorum,70567,375
requested live,70493,360
save day,69904,75
harvey weinstein,69609,45
mass testing p h,68271,90
day,67441,525
sunday thoughts,67356,390
noctil,67187,90
lorenzo sanz,66532,120
forathelma,65611,405
p l g b e r n,65487,480
l waimoba student discount,65046,510
c v,64562,255
molecular block,64404,465
hayat eve ar,62319,105
f r e v e r w h b,61487,225
lockdown u know,59653,585
stay turn inward,57360,75
culpade pedro sanchez,56559,90
shanimasu live delivery,55996,270
,55845,210
n oto v p testing,55528,345
n c h e z p r n,54382,375
loneliness please live,54335,105
postpone bills,54223,510
mothers day,53980,195
new unit,53256,75
come,52180,45
c b l,52062,315
world water day,50907,420
quaratine life,50778,150
corona free pakistan,50585,45
u n p r v c e g b,50480,15
festabbb,50220,315
love thy neighbor,49849,60
yaygin test,49764,60
childish gambino,49446,300
Happy Sunday,49393,375
е н г,48934,15
hobby lobby,48487,375
22 mar,47380,15
fate sn anime,45941,150
prayers corona free world,45786,285
c v 19 outbreak,45780,45
