tweet,weight,duration
dear class 2020,2195953,120
spring day,677907,105
bristol,537535,120
b u n,509074,45
h n k u b,497540,375
beyonc,493658,150
500 dayswithmewgulf,469800,360
colin powell,457159,60
bangtan,447283,15
vmin,356272,225
bright win x woody f,323924,255
churchill,315942,165
mfor b l,301779,405
microcosm,271410,60
bar yaz 1890 g nder,269054,15
bar yaz 1890,268588,30
fechado com bolsonaro,268252,285
chest almost broken e p 14,266773,360
play gether,265654,210
minneapolis city council,261700,225
,260605,270
b x,234923,270
us,231562,450
mitt romney,229068,495
woody homex p e c k,219332,255
,184657,345
way v turn back time teaser,175886,300
match million,168131,150
the city,157715,465
taekook,154096,75
in,143024,180
never seen,140730,210
10 years n f n e,136823,120
insecure h b,135467,420
youngmin,132295,165
fairy gala,132268,240
cassacao da joice,131632,405
infinite 10 th anniversary never ending,121772,330
quiz,120756,60
p e n c x f c n c,115014,270
n x take,114302,435
lovelive,113978,240
navde ilcanpazar,113794,420
vicentin,111374,225
world oceans day,107329,750
issa,102873,45
prison,102864,120
merlin,102471,570
Hagia Sophia,101887,15
million l v e one day broadcast day,98925,330
talkwithwin,96055,300
r e v l f u r c e,94970,165
akon,94095,285
molly,91193,15
gabi brandt,89865,450
manu gavassi multishow,88578,210
manugavassinomultishow,88149,45
taejin,88124,75
garpa r appearance day,79995,300
mondaythoughts,79787,195
e j n,77500,75
marya,76944,60
army matched million,76111,15
h u n g w n get ready,76070,240
bir ak parti hizmeti yaz,75175,225
declare k k k,72049,105
angelo,72047,345
k harden,71794,315
megan,68865,60
bake argentina,68390,90
e n r,68364,150
ashamed amit shah,68182,315
mark wahlberg,66293,45
uyajola 99,65392,120
uyajola 99,65128,45
impeachment,63856,570
india amit shah,63685,315
cumhurba kan trtd,63557,345
megan,62544,75
hatice celik,62379,15
black supremacy,62319,15
,61446,600
monday motivation,61390,345
,61253,270
alicia,61053,15
hatice elik,60794,630
alicia,60658,15
black supremacy,60433,240
trump slogans,60360,510
higashi tojo birthday festival 2020,60075,285
terry crews,59752,525
lawrence,59331,90
500 days g,58366,180
joyful,58339,525
conscious quarantine,58310,30
90 day fiance,58205,405
scarlet bullet,58100,240
lady pizza,56941,540
trump recession,56031,225
chiyaan 60,56020,180
h p p h e e j e,55302,90
n g,52630,90
е н у г в,52020,90
agus,51851,15
nathan,51409,30
c p p p day,51110,135
nefes alam yoruz ya siz,50617,210
down,50611,195
b g z e l l,49781,195
f u r c n e l,49664,135
sitting limbo,49656,195
kud direniyor,49606,60
