tweet,weight,duration
I will forget the first look,1760597,405
tom brady,364232,465
love,334244,360
chinese virus,324961,495
army misses b,321562,345
bills,310313,315
r misses b,299915,285
patriots,288816,15
africa,254456,330
I will forget Sid,252464,30
close bangkok,246162,300
st patricks day,209011,660
texans,201615,30
respect president,199030,510
hopkins,196945,30
howling st win,187061,345
idris elba,186028,90
quarantine life,183860,90
evindekalt rki,179927,165
thailand must win,179782,165
stop peace mosques,178082,375
Home Soul Satlok,158634,390
national quarantine,150529,705
dont spreader,147865,285
c in 19 france,147664,60
b 19 l v e k e n,145683,510
taken seriously,132903,390
stop following janaina,121004,330
kevin during,117105,150
day,115072,210
vanessa hudgens,112088,255
love continue forever,109335,90
panthers,105948,180
july august,104938,135
pats,104933,165
vicdanlar tahliye diyor,102409,285
diggs,101565,360
mill dam,101476,135
new england,100051,180
rivers,99337,240
case 49,98536,630
stayhomechallenge,96299,345
closed schools,96108,255
stay in the house,93252,225
stay in the house,92259,15
17 mar,92016,315
chinese virus,91716,225
#newyear,87740,630
u h r c h v e 18,87522,225
b 19 world spotify radar,86680,150
confinementotal,82604,330
chris,81260,285
lord raise us affliction,80677,225
bucs,79334,360
Jorge Jesus,78508,105
july august,77714,15
vikings,77549,105
euro 2020,76703,315
teddy,76589,225
100 w,76118,45
janaina,74514,45
gallows mister,73204,30
strength,70674,150
bill brien,68537,30
Jorge Jesus,67971,15
tiago leifert,66300,210
wooloo,64789,300
ken sato,64405,105
e p,64150,165
jared summer,62816,390
buccaneers,62152,60
,61974,45
cancel final tests,61635,435
sharpay,60715,225
atsume animal forest,59948,570
fica pyong lee,58803,435
instructions director sagawa,58128,210
canakkale impassable,57894,270
mr heaven,57463,180
cam newton,56218,450
colts,54824,15
c u r c r n,54765,15
stay home fuck,54603,570
bears,54572,30
watch,54095,270
evinde kal tuerkiyem,54021,15
tampa bay,53492,75
private sector comment,52603,480
dolphins,52541,195
,50994,390
mangal murti marut nandan,50270,75
watch,50233,15
harry potter,49625,300
harrypotter,49581,15
covidindia,48423,495
case 98,48053,120
final exams tu,47013,300
chinese virus,46924,450
byron,46194,60
mugen,45869,285
chargers,45005,330
great adams n,44650,465
bridgewater,44136,45
thebestofthebest,44117,15
boris resign,43655,45
My Cooper,43512,90
waiting love,43075,45
pedro sampaio,41886,180
w l meet 2020,41825,135
otwolthemeetup 2020,41052,15
pechinoexpress,40521,150
roselia commentary,40256,285
harry edward styles,39357,255
c v 19 mx,38928,345
tiago,38613,45
super final exatlon,38353,30
paraiso,38349,165
superfinalexatl n,38127,15
stay in your house fuck,38105,210
tuesday motivation,37948,645
super final exathlon,37914,300
impeachmentdo bolsonaro u r g e n e,37892,105
cironorodaviva,37385,60
spinning wheel,37362,375
america cup,37123,210
feliz martes,36845,180
,36457,225
coronavirus social shield,36176,120
v l n,36171,150
floyd,36036,90
you are not president anymore,36001,15
stay house,35928,165
316 day,34994,195
the right one,34906,360
belichick,34186,255
case 47,34053,195
kurallarauyt rki,34012,165
I stayed at the house turkiyede,33572,75
chairman tajima,33283,195
teddy bridgewater,32924,15
kurallarauyt rki,32915,45
crore delhi hindu,32443,270
roger mayweather,32226,240
corvid 19 uk,31831,585
final with mati,31777,30
winston,31618,30
beautiful mount,31236,300
twilight wings,30850,195
ilkokuls n f rtek b,30717,150
v c n and win,30635,15
byron jones,30586,135
buckner,30437,75
byron jones,30296,15
wrestlemania,30166,285
Mariota,30108,255
st patricks day 2020,29952,45
Karthinalenenihalal,29869,165
island name,29097,240
maintenance day put ss,29031,150
thank love,29007,435
respect president,28915,90
supernatural,28627,270
Playing k Maya Sagige l Shin,28455,15
transfer performance,27756,60
blaise matuidi,27514,180
curfew,26866,180
b w c h p r,26595,150
role otohime minagi,26363,150
tina,26237,75
k c k,26136,150
stone cold,25681,15
f c east,25058,285
evindekalt rkiye,24696,180
guzide sofi,24528,30
car jama massjid,24178,150
Euro Cup,23757,45
stray kids japan debut,23661,285
sudden cardiac death,23165,150
jameis,22631,60
,22600,165
sakanaction,22306,270
fora ba bu machismo homophobic,22246,180
close the gold already,22041,480
jenkins,21945,60
Sage craze,20750,150
farajat arrawi dakhil 32,20644,45
spring definitely come,20644,60
ilk l,19608,60
l n e away,19553,210
l h h l,19109,375
c v 19 k e,19074,15
Lhtl,18931,15
no man's land,18921,150
carr,18699,90
nhk jsclub,18391,210
mel brooks,18132,90
paddys day with niall,17856,60
tuesday,17682,105
paddys day niall,17551,165
american,17551,75
performance center,17392,75
paddysdaywithniall,17216,15
attestation,16754,240
March 17,16633,195
jason witten,16623,225
hathaway,16505,75
words came duel,16129,405
one,16124,180
c v 19 south africa,15813,300
ciro gomes,15795,15
beautiful days love,15782,420
fine print,15538,165
laura ashley,15442,30
joe budden,15333,120
keep u to block corona,15131,195
cash payment,15117,90
cute sale sale,15046,285
curfew,14942,30
rambel,14673,75
guarani,14637,75
suspension school,14601,195
secret 10,14557,165
banks initiative,14475,90
utacon,14416,150
taoiseach,14127,120
stay with boh bah family,14088,210
roselia commentary,13993,15
american virus,13964,15
corona virus nigeria,13899,120
Quarantine,13742,105
schoolclosureuk,13634,240
March 17,13619,105
gate mouth,13555,105
kuki kuki cookie shoe,13501,270
47 total,13367,30
47 total,13322,15
hamriha,13273,180
c v 19 chile,13196,120
911 f x,13093,210
ohio primary,13045,270
cobb,12998,180
fine print,12980,15
thelma and marcela,12963,60
corona expand excuse make fun,12849,75
b b fandom,12691,225
indie world,12569,135
,12427,180
dokunma,12354,210
c n f n e e n j u r,12347,150
disadvantages lisa,12341,90
jimmy graham,12289,225
previous life,12181,360
Bbamasfandom,12147,15
indieworld,12054,15
malcolm jenkins,11924,165
night night,11649,225
van noi,11634,90
dead sea document,11568,135
jacksonisking,11549,210
let's get to know each other first,11522,225
josh allen,11366,150
sejeong st solo album,11358,150
roland garros,11351,165
villamayor,11226,60
brooklyn nets,11222,30
robert quinn,10942,105
blood type personality test,10875,540
living wheel,10738,15
cause death,10690,285
voice voice cleansing pollen,10625,15
applaud,10560,105
john legend,10555,135
maxime,10407,30
experimental vaccine,10364,15
the euro cup,10264,15
lopez doriga challenge,10229,195
leo varadkar,10168,135
living wheel,10072,15
applausvoordezorg,10017,195
