tweet,weight,duration
walls,745025,510
petrix,703814,165
asli fans,555288,315
h p p u n g,521912,375
louis tomlinson,337463,30
r p l ahly martyrs,331776,105
rand paul,301544,30
,295395,75
Brexi,247047,60
c j timeto speak,242752,435
pared,226938,45
miss americana,217147,675
c j keep word,216757,270
logic 301,211174,150
cipollone,206929,195
wayne,199248,315
greece,193171,15
abha hilal,191187,420
murkowski,185138,255
the island of temptations,182992,270
laisladelastentaciones,180343,15
precious jihyo,171664,465
stop avoiding listen,170010,180
brexit day,169172,615
stop avoiding listen,167482,15
ighalo,155788,285
get well soon josh tin,154942,345
ge mi era men,154901,420
b b b,152594,150
,144675,510
ita,141612,15
g k e e p p n n n gin b k k,138685,60
impeachment trial sham,128808,420
hide shadow love ep 10,127334,270
shakira,123221,270
star,122032,120
katie hopkins,120715,45
industry hit b g l 100 days,120236,195
star,120218,15
super min san diego,111751,225
emergency bulletin,108129,75
earthquake early warning,108074,390
lovelive,105546,270
,105135,225
want witnesses documents,103293,405
r p g p,102508,300
lamar alexander,101694,390
still g,101119,360
get loud j h,100338,15
w h r uep,98888,255
,97629,180
super min,95705,15
vote l good myx,93044,15
deja vu,92671,105
friday feeling,91167,360
louis tomlinson,90588,510
2020,88746,450
petrixespulso,87483,150
,82408,180
seismic intensity,80710,210
god morning friday,78287,120
ticketmaster,77032,165
booker,74924,75
,71700,705
godmorningfriday,69646,15
,68736,60
g ent misogynist,68392,195
station,66451,195
31 ene,66313,285
sexy zone,64561,45
,61598,90
direct 31 e,60228,525
abel,60131,300
Maya will be arrested,59600,120
g p cowards,59469,120
seismic intensity,56999,135
f fpit,56875,15
persepsi tujuan,54623,105
,54488,405
r p america,53840,195
n zv n,53033,30
always,52904,240
j,52822,180
arrest rand paul,52372,285
good place,52295,495
bbb 2020,51107,60
devin booker,50965,360
win,50672,195
jake paul,50343,315
rubio,50210,150
diddy,48735,240
southern ibaraki prefecture,47179,60
n c e,46356,150
e u departure,45938,15
gago,45460,285
bate e volta,45176,30
oust duterte,45098,585
vick,44196,240
beal,43525,450
vote yes witnesses,43456,15
,42683,240
,40600,165
always,40245,15
,39565,330
deadline day,39237,585
pray china,39014,315
remake person,38786,420
aguante jueza acevedo,37132,255
yunanistan,36990,105
n n,36174,150
iam european,35860,180
parliament square,34094,90
itau racista,34057,525
Brexi,33562,105
eric ciarmarella,33332,135
hay rl cumalar,32966,420
mase,32749,150
,32572,90
miracle doctor,31984,165
100 hari kerja menteri desa,31466,420
paulo gustavo,30421,75
l w u,30034,15
rede b b b b,29942,15
ingram,29919,165
n g n e b b,29866,225
,28954,105
friday thoughts,28224,435
f f r,28204,90
hotboysforbernie,28114,420
,28104,15
e x,27943,45
brexit reality,27797,195
earthquake okay,27735,150
w l l n u b e r n e,27366,150
gstnfailed,27333,120
,27133,90
witnesses n w,26841,345
feliz viernes todos,26526,645
george wallace,26376,210
super e nin san diego,25983,120
koias,25854,90
,25582,30
lizzie,25016,330
ismael,24910,90
fast,24757,165
maymay heart heart,22908,15
g gift hustisya,22391,30
dongforest edition,22044,285
nirbhayabetrayed,21790,330
hay rl cumalar,21621,15
,21395,195
n b star,21332,75
walls,21251,30
toraja,21053,45
r thang,20893,210
,20625,90
r e f u n n n e e e,20595,60
coward,20549,120
funeral,20503,585
u,20212,15
trincao,20172,165
,20135,120
nice meet ya,20111,165
Adelina,18963,15
risk words,18869,150
,18868,195
ilka k,18865,285
,18628,300
honda chegou,18504,195
n c,18500,390
lavine,18390,105
,18271,600
k n hubhome doesnt represent us,18063,150
josh king,17883,405
meltem li,17560,225
heroes monsta x,17299,60
mirand,17126,75
lovelsland,17110,315
john cena,17021,45
babu,16980,15
critical role,16947,180
criticalrole,16870,15
aqours,16505,30
add 314 judicial package,16360,120
ikon hubhomedoesntrepresentus,16206,15
sabonis,16197,165
zverev,16168,60
earthquake alert sound,16012,15
john andretti,15919,90
forapetrix,15835,15
cold resignation,15801,195
kyle lowry,15721,300
chanyeol spotify,15699,90
chris paul,15698,135
good video,15460,120
cantillo,15314,120
jokic,15118,30
super,15048,45
heautifulharries,14947,210
cantillo,14859,15
balance ton post,14734,60
yangmoneybomb,14644,15
the masked singer,14642,135
donovan mitchell,14569,45
,14509,45
americanaspatrocinaassedio,14444,45
cabofriense,14142,90
perdiendo la cabeza,14136,120
carrasco,14008,15
,13823,30
r f c f c n,13728,195
kenetlen trabzonsporlu,13696,315
thoo arnab,13483,45
lets get physical,13383,165
,13358,75
,13129,165
51 senators,13059,15
key glock,12905,30
fast and furious,12652,75
love san,12612,105
money smart,12574,180
bloqueo los trolls,12542,105
j,12457,135
la gomera,12440,75
k r n j,12375,240
rising stars,12274,135
,12235,150
super electromagnetic gun,12229,30
brandon ingram,12200,15
jumat berkah,12041,480
,11945,390
c c 2020 p 11,11900,150
picpaypatrocinaassedio,11808,30
,11657,345
,11625,285
vmtvdebate,11596,120
,11577,30
meltem li,11442,15
gibvs paul,11348,45
,11154,15
senate g p coverup,11053,30
picemiyeti,10668,210
,10638,105
eurasia tunnel,10618,150
i like like crazy,10595,165
kud k rm z izgimizdir,10537,255
cabofriense,10492,15
,10429,120
still european,10279,30
mychemicalromance,10155,105
evlili infayda,10088,315
economic survey,10057,255
