tweet,weight,duration
dil se sid naaz,1813782,540
suleyman soylu,1232167,75
online concert stay home,1038160,645
thelma,854978,315
say n,752251,105
z neto,605562,45
cristiano,582454,270
istifanikabuletmiyoruz l u,460924,210
May 11,425303,90
bakan,357363,75
b f h e,356034,465
fora gizelly,306336,225
b,290275,75
freefirefact xmew,252803,30
free fire f c x e w,249037,240
every date mark,247954,390
macron 20 h 02,238726,330
leyman soylu,237411,15
sensiz olmaz soylu,201338,75
sensizolmazsoylu,200567,30
equal fair execution,197310,585
new star cravity,195812,240
police blood donor,170740,120
great success staff management artist protect,170033,105
2020,169518,615
e v e r e g,167897,165
live ze netoe cristiano,161288,105
pagoda,158285,15
reis,154059,150
e q u e c e u n l f r,151708,15
insecure h b,150890,435
u h b e l e e r,146301,405
fora babu,141643,105
live lunchx krist,140284,195
semua peduli covid 19,136215,45
ronaldo,132701,150
tharn type marathon,132333,255
fire trump,129830,840
daddy mean dad,129111,180
Cup,125014,60
x dream dream,118686,180
fire fauci,117363,15
oneit battle stillstrong,117338,30
suleymansoylu,107257,30
h r e,103371,225
remember,103079,120
livedoturma,96526,45
live turma,95881,75
18 binyetmezsa l aatama art,94931,210
issa,93656,195
Apr 13,91459,210
weekly idol g,90758,225
pink dumbrum heart dumbrum,89152,15
always with you survivor nisa,84983,75
andrea bocelli,84049,60
derbez,83915,120
molly,83574,60
dune,81929,480
giselly,81370,270
p,79910,30
l u c v n e l h r e c l h,79627,180
saulo,76952,225
fant stico,74463,30
mark master,74041,15
postponed release,73988,210
,73152,180
diddy,72677,360
orochi,70998,15
alemanha,68641,150
alemanha,68556,15
l e n g n u,67618,90
tijuana,66417,90
And z,66001,210
blood hands hannity,65572,210
international day of the kiss,64732,15
insecure,64720,30
self restraint without compensation,64433,210
towns,63839,135
international kiss day,63550,870
chris wallace,61308,90
everything better jisoo,60497,255
survivior 2020,59884,210
j,58590,30
c r n 20 h 02,58092,30
Ambedkar Jayanti,57125,15
Ambedkar Jayanti,56709,240
,56334,150
catchy ancestors e p 12,56284,165
popular victory april,55487,60
LIZZO,55461,330
Happy Monday,53015,405
soyludanraz z,51801,45
c v live live,51253,165
monday motivation,50571,375
lawrence,49943,150
until 11,49663,105
cumhurbaskan erdo,49238,30
l k apink back,48052,345
monday 11,47804,105
Monday,47213,390
election,46726,225
stimulus deposit,46718,405
conexion honduras,46661,150
,46498,90
kak,45246,60
karl anthony towns,44397,45
national guard,43557,255
moraes moreira,42954,495
killing eve,42946,300
mondaymotivaton,42936,15
uyajola 99,42226,150
chubby milky,40750,330
macaw,40387,105
jallianwalabagh,40328,420
junmyeon lee asis,38640,240
beautiful photographed,38164,315
maskeyok,37989,405
until 11,37896,30
cielito lindo,37500,225
one direction reunion,35998,375
another 14,35914,285
90 day fiance,35605,360
rick may,35402,90
anime pre cone,35334,90
survivor 2020 favorite,35296,360
18 binyetmezsa l aatama art,35291,15
h e h e n e,35271,240
monday 11,34993,15
I gittimgel,34290,420
shimizu construction,33981,165
th cinderella girl general election,32841,45
LIZZO,32640,15
k r e w n j u c e,32147,240
fall 2021,31755,210
heavenly focused christian,31366,285
rnekailerehberihzmuhammedsav,31077,240
v n p r e,30952,30
chubby milky,30670,225
master chef,30592,150
celebrities teachers,30444,465
louis x v,30339,300
f n x,29964,60
foreign easy arriage easy,29842,330
mondaythoughts,29780,135
international jat day,29426,255
livedokonai,28764,75
return tiara,28749,270
,28345,255
happy baisakhi,28065,450
out urgent mandetta,28046,315
shuffle unit,26955,180
labour leaks,26868,285
l g b qsungay,26768,120
dj guuga,26049,45
ni heroes ni martires,25909,90
crown,25829,165
easter monday,25705,450
lgbtqsungay,25682,15
Czech law waits forgiveness,25596,90
wave of opposition,25554,210
fica mari,25111,240
quiz h e,24969,270
g listans z 100 g,24891,345
arrest anand,24813,210
forty fourteenth birthday 2020,24615,150
,24557,210
camisa 10,24470,60
Johanje,24349,135
onedirectionreunion,24308,15
gabi brandt,24082,15
bye gizelly,23987,75
days to n b n,23876,75
ahmethamdi aml z rdil,23210,225
flower world,23054,30
habert rktekimos,22855,405
manun chan,22847,225
mas ley 100,22593,240
ishigaki island,21415,195
lagos,21414,60
mulher maravilha,21299,120
maria manoela,21008,90
ocukistismar n naff ol,21007,120
r e c u e r r e,20948,120
regularization now,20614,180
faz lduygung zalt,20562,120
big online par,20533,300
j bxallure,20506,90
habert rktekimosurdu,20492,15
bigonlinepar,20425,15
Christ the Redeemer,20114,60
ivanka jared,20098,135
essa ivy,20035,90
elder brother,19774,60
and rule,19663,270
asshole virus,19611,345
timstwitterlisteningparty,19577,105
let join hands reconstruction,19549,45
proud winwin,19481,210
,19469,450
f r g z e l l r c,19436,135
tacha silent achiever,19270,75
live guuga,19107,210
livedoguuga,19086,195
popular insurance,18954,135
anina postponement,18929,15
tarvaris jackson,18928,30
group call,18879,165
kleberson,18851,45
r h,18607,330
fantastico,18596,300
j bx allure,18558,15
awaiting forgiveness,18501,90
record high 350 000,18273,210
,18095,15
at closing h p v,18026,180
l cio,17875,15
bonde da stronda,17763,165
stimulus checks,17701,135
l v e l u n 26,17532,90
monday night,17500,240
ivy eliminada,17490,120
agege unrest,17468,165
nomasley 100,17429,15
maskeyok,17281,30
в е л н,17280,15
songkran 2020,17187,15
Aquarius,17108,285
hearties,17036,60
mswx,17023,75
old Twitter child,16632,420
instead disinfectant,16559,120
thank epic games,16208,225
out of the sea,15991,15
president buhari,15966,30
control bansos corona k,15940,255
classi,15750,45
p n k u h u r u,15599,15
raffled for you,15501,240
utilise lockdown period,15499,45
se ivy,15300,105
p e n,15229,15
wilbur ross,15066,120
panamasolidario,14955,345
$ 100,14951,150
press briefing,14850,45
collaboration gen abe prime minister abe,14454,60
tchau flay,14421,60
day 18 oflockdown,14398,450
tchau flay,14395,105
c,14185,225
donaton por medellin,14179,45
May 11,14023,15
,13883,330
f n n,13864,195
stay thelma,13797,15
birthday universe,13639,300
tax fortunes,13619,195
seninleyiznisab l kba,13259,15
supreme court,13220,195
jallianwala bagh,13197,15
ayedh,13184,180
quiz,13130,135
proud win win,12937,90
oral,12732,30
copa 2002,12726,15
confinement jour 28,12474,240
recep tayyip erdogan,12092,15
im ready,12052,180
black protest,11974,15
ailebakan 1000 kadrobo kal,11848,135
bake argentina,11635,330
,11603,15
denilson,11548,60
Kiss day,11453,240
antesde ana,11452,15
kpop gene,11342,240
antesdema ana,11313,15
manuzinha,11290,75
mr kiritani,11172,45
okuloncesiolmazsa,11135,75
gracias profe alberto,11099,90
social b b final,11065,225
mentana,11031,45
antes de ana,10955,90
bakeoffargentina,10884,15
woolies,10881,90
cafu,10796,15
quarantine v show,10784,360
there is no louisian left,10755,240
neue silver eiden,10635,45
again,10548,150
,10496,165
indica ivy,10403,15
tonic water,10366,105
indica ivy,10308,15
faust,10304,180
gerardo,10272,60
cravity debut remember us,10026,45
babu 47,10015,135
yousef al sharif,10007,135
