tweet,weight,duration
nthroom stop,1193503,540
I will forget Sid Sid Naz,882656,300
nth room case,613247,180
khamenei virus,587573,165
khamenei great,457699,15
rand paul,388944,225
out daniel,263268,390
end corona pandemic,256467,210
sa l k ya acil 50 bin atama,253343,300
korona cezaevinde acil tahliye,236232,30
j g j g,235844,285
catastrophic collapse of the caliphate,218382,270
siyasi mahpusa da e ndirim,204013,300
white hair,203532,120
brightest mina day,199395,405
Covid chain break 19,190976,195
ziya selcuk yiki vars n,190131,450
the magician,185825,135
ge mi,181767,210
c v,177506,435
stay strong r,164199,360
,162213,435
,156413,105
lockdown,151690,630
fatih terim,148521,105
ivy e daniel,148147,30
harvey weinstein,145903,345
curfew saudi arabia,137752,435
bolsonaro genocida,137649,525
mnuchin,136065,60
full block,135538,555
monbebe proud hyungwon,135049,300
fatihterim,133727,165
pra cima deles presidente,130555,330
,129357,60
putusrantaicovid 19,127554,15
stay home save lives,127518,720
staystrong army,127448,15
u k n g n e l,124596,105
24 u,123467,135
senate democrats,121947,120
national puppy day,121593,750
romney,108863,45
eba v,106304,525
u r p r e b l c k p n k,103300,105
case 1236,102082,195
,100340,210
carmen calvo,98501,270
brave heart mina,95565,15
monday motivation,94593,435
lyrics,87709,135
barr,87375,45
b 19 whats box,86727,540
danny de vito,86283,135
daniel e ivy,85243,15
,85160,645
chanyeol pictorial,81295,60
w e l l e r r e,80320,240
e p,79894,195
curfew,79000,465
f r e v e r w h b n g n,78801,420
property command,78070,180
democrats destroying america,77921,345
dick pound,76543,375
hayateves ar,76351,75
susan collins,74845,135
harvey weinstein,73927,15
composing song,72984,60
,72003,30
k z mi,71504,150
,71395,360
molecular block,71147,45
u klockdown,70969,135
pakistan day 2020,70200,420
,69357,120
coronavirus,69242,15
chanyeol tteokbokki,68626,90
harry potter,68213,60
curfew,67064,60
p l g b e r n,66481,15
23 mar,65992,225
birlikte ba araca z,65903,75
come,65584,75
non move picture,64668,360
show break,63673,15
r e n g b l e,62650,240
On the big online,60497,360
bigonlinepar,60457,15
w l marry 2020,60244,120
,60154,210
chanyeol instagram,59946,15
,58297,390
chanyeol perfume,58184,45
g e n l e r e u r z v r,57945,120
cyrilramaphosa,57649,480
senate democrats,57097,240
,55711,600
cbol,54092,15
,53962,195
c b l,53644,75
,52398,15
messiah come,52372,15
bail people corporations,51375,240
That is bad,51301,225
,51076,30
moscow mitch slush fund,50415,30
,48909,30
trump slush fund,47338,345
destiny,46724,15
pelosi hates americans,46431,30
adolf ivy,46008,255
vaka 1529,45902,165
zero x,45544,120
Santander Challenge League,45306,45
galaxy 20,44957,15
covid 19 mexico,44860,30
feliz lunes,44829,330
f g,44684,240
laligasantanderchallenge,44537,15
hafife alma tedbir al,44525,300
u h r c h v e 24,44438,120
sa l k yaacil 50 binat game,44367,15
se ivy,44115,30
atakl,44092,285
Monday,43448,345
shutdownsouthafrica,42440,330
l break song,41883,195
Bhagat Singh,40595,255
fake news stalin,40319,180
shaheed diwas,40151,135
democrats hate america,39756,15
good news make yellow,39717,90
connection honduras,39200,60
007,39184,225
r k,38571,300
l l f r j u n e n,38550,15
connectionhonduras,38529,60
p n w r,38514,390
welcome back joohoney,38082,300
lopez lies world,37636,330
I consume locally,37529,90
members,36130,15
nihat zdemir,36063,135
w,35566,15
c n f n e e n j u r,35182,450
cuarentena obligatoria ya,34569,105
fallin flower,34470,15
,34410,255
videoyu,33954,60
thalia,33722,30
,33324,15
,33320,150
essa p,33046,90
u f c e,32714,300
b g p r n l n e,32428,180
lockdown,31989,105
cute,31880,285
qued en casa 23,31799,225
,31688,225
monday morning,31234,285
n n,31006,225
dualar z,30779,105
freud,30598,360
p de bolsonaro,30139,105
n f z,30059,30
gin sara,29563,255
pracimadelespresidente,29549,15
emergency powers,29155,105
,29068,210
diyanetkapat l,29005,465
100 000 yen,28697,165
g b magical comeback,28442,210
nep league,28345,210
les anges,27913,285
ivyrus,27535,120
lock nigeria,27434,60
cadenanacional,27345,105
,27342,195
please stay home,27269,15
jesus flipped switch,27110,90
National chain,26687,255
ziya sel uk stifa,26643,150
ruber,26290,45
muface,25692,45
iron man,25497,15
centrelink,25052,345
ab karo desh ki rakhwali,24865,165
roberto justus,24847,375
,24706,60
esnaf paray nerden bulsun,24668,90
c v act,24516,90
roberto justus,24347,15
pro invitational series,24218,15
,24207,30
90 day fiance,24124,390
r h,23720,300
I tatildegiluzaktanegit,23590,150
c r e n r k e,23379,165
luc bos,23309,135
abkarodeshkirakhwali,23242,15
picture domestic isolation,22929,135
dr birx,22736,30
Replying to @kmatsuri,22432,15
agency cultural affairs,22114,180
mparator,22067,180
obrigado naruto,21891,375
coronariskitapuda,21667,60
coronaviruskenya,21572,90
,21452,105
nancy chokes people go broke,20957,15
rhoa,20572,30
lock indonesia,20529,75
Carmen de Mairena,20421,45
,20344,135
stay flay,20311,45
ariyoshi seminar,20251,150
l g b qs topo,20244,15
thisglobonaomostra,20213,255
,20007,75
thanks mature president,19924,135
bill barr,19920,30
n g k k p l,19872,135
gracias alberto,19872,240
r u tis c n g,19767,180
,19508,165
foraivy,19498,15
22,19444,15
fora ivy,19263,75
g p slush fund,19242,195
duterte resign,19231,330
,18952,60
curfew booking kuwait,18941,15
walkthrough,18849,150
prevention and action,18845,195
k w p,18626,225
av,18609,15
h l ini,18233,195
ahmet babas na kavu sun,18216,105
use,18079,105
hearties,18065,75
massive tests already,18036,90
cathy barriga,18013,210
alex salmond,17921,165
u k lockdown,17683,105
n h q u r n n e h v e l r e,17625,405
tffistifa,17530,240
abdurrahim albayrak,17477,285
saulo,17476,45
sa l k bakan,17337,210
national guard,16986,225
massive tests plus therapy beds,16928,45
deserve bernie,16821,15
white house press conference,16478,45
mature lies,16461,15
united l g b q,16434,15
milagros leiva,16238,195
whereis bernie,16227,255
curfew 21 day,16147,75
fantastic,16010,180
jesse,15783,45
much money need get married,15713,735
fark ndam n z ptt al yor,15564,135
corona political virus opponents,15379,165
w 10 or f x,15352,105
ovadose radio,15144,15
twd 10 nafox,15094,15
clock home,15087,135
dallas county,15062,90
ziraat bank,14951,30
test masivos camas terapia,14831,90
plata la gente los bancos,14781,195
non fiction,14720,45
,14555,135
g p bailout scam,14403,45
mustafa cengiz,14219,150
hasan,14158,120
e l g j g j g,13685,15
,13447,120
Rajguru,13088,75
sorumluluk hepimizin,13024,390
,12918,135
,12839,270
,12736,435
mit davala,12625,60
seven deadly sins diagnosis,12605,570
heard obedience,12486,60
lockdown p r,12351,45
March 23,12294,315
happy dawn,12294,270
thank you mature president,12252,15
ceke hapis cezas kalks n,12196,75
monbe vega monek well protect,12046,210
sukhdev,11998,45
tolak omnibus law,11722,45
cancel rent,11695,135
qanda,11608,180
lockdownuk,11395,15
hocam allah,11280,105
avukata sahip c k b b,11269,195
quedotencasa 23,11062,15
mass testing now,11029,255
hocam allah,10958,15
eoheoh 2020,10714,45
prior,10708,150
servet yard mc,10487,75
bandori channel,10413,405
Bhagat singh,10354,60
40 tena ax,10283,165
fauci,10279,60
ask sam heughan,10115,150
sukatto japan,10077,90
