tweet,weight,duration
,1088038,495
jungkook,1067425,45
j u n g k k,1052929,285
,539561,225
mandetta,495864,300
michigan,400190,240
,323451,30
,303645,465
phone e,300003,165
chinatown,230529,135
every date youngjae,226881,330
e b e,223868,330
ministro da sa de,223346,165
carti,210587,390
globe,199033,195
artist wheein day,198225,360
happy ryujin day,192169,150
camila,190276,75
love rosie,184328,330
0416 youth l,178616,210
,172582,480
,171463,555
shock,170847,285
,162286,60
10,159444,90
,159406,15
carat selca day,147353,375
Brazil Avenue,146269,300
,144886,405
ha happy birthday hwiinah happy birthday,144786,75
,140439,225
miss u mew gulf,139346,375
warren,137450,270
nobody like r u,135740,390
r e e b e r p r r,132667,225
g z e l l n u l h w,130390,225
gizelly multishow,130226,105
walls olympics,128082,45
,122445,30
no abortion,119282,465
got back seunghoon,111255,300
,110066,15
national horny day,106562,660
e n j u n song cry,101657,255
daysto n b h e n,89882,195
mas n u,87350,315
,86530,15
2020,85953,285
perceives sussun cemal,85133,30
,83885,450
e n j u n,80213,30
bailout humans,79043,285
vince,76662,105
phone e,70128,180
lakers,69357,315
,68173,210
ekreme z rn k yok,67986,195
thanks uddhav thackeray,67603,315
,65862,345
e n f l v eep,65480,180
lula,65089,390
rahul speaks india,64637,180
,64548,135
gamze pala,62677,615
camilo,62497,555
coronavirus liar,62167,30
dornaz alpha,59626,75
riverdale,59067,435
b b b elimina,58157,450
,56951,90
brian dennehy,56845,330
,54841,225
,54771,15
samsungnobbb,53122,435
opening america,51267,45
anderson,50232,30
Girlfriend,50175,135
okullara l n,50082,180
national anime day,49800,525
v gala,49677,165
luis sep lveda,49168,240
lana,48905,60
liam stream party,48742,180
learn tacha,48280,15
accelerator,48202,195
,46443,315
outside bolsonaro,45867,30
e,45779,345
,45239,390
dame paguita,44848,390
z e e b f e n u,44718,90
holland,44390,195
late late,44299,555
leto,43763,30
g,43409,345
live gabi martins em casa,42419,15
howard finkel,41986,90
f vergonha nacional,41859,285
overflowing n n g,41735,150
clap carers,41365,225
seunghoon lee serenade,40616,45
feliz jueves,39014,300
bozo,38974,210
z e l h e n u g v,38732,165
bizneyiz,37880,270
ailece okuyoruz,37604,195
hiroshi voice,37416,225
day 21 oflockdown,37079,750
corona end soon,36957,225
n c,36643,300
,36224,105
w l f l w e r u c v e,35975,345
русев,35006,210
j c e n v n v e l,34975,45
taylor swift,34903,30
joker lay zhang,34532,135
,33868,45
e w dynamite,33355,330
monarchy already,33341,180
,32589,135
ironman,32132,120
rd 12,31918,225
,31629,285
quiz,31559,120
justin bieber,31472,195
pin,31445,90
n v g r,31158,105
n n,31136,210
brandon,30602,15
r mvar,30517,255
stimulus payment,30022,285
,29850,210
carlos donoso,29118,285
,29071,255
jalen green,28615,135
g e l v e j j,28266,240
ohmygod st win,27933,195
thursday morning,27666,525
hunting,27444,45
,26943,210
koronabittigizaman,26904,60
leorio,26196,45
fink,26184,210
survivor 2020 lagaluga,25802,225
home button,25683,30
dr oz,24805,345
keiji fujiwara,24526,225
vikram b day c p,24476,75
jhene,24343,225
recall gavin newsom,24010,240
rangoli chandel,23988,330
auxilioemergencialaprovado,23655,420
dua lipa,23650,210
children black duck,23515,225
nonttalk,23497,105
captain tom moore,23369,300
obama still p u,23295,360
dua lipa,23283,15
britney,23206,60
,23103,180
pi era,23099,135
los monosdela u j,22916,240
,22703,45
Ivana,22340,45
,22273,15
,21987,210
,21919,255
obama commencement 2020,21576,135
mit zda,21459,240
thursdayvibes,21063,330
bolsonaro virus,20889,45
everything nice,20797,135
persembe,20542,345
,20392,255
,20262,225
phase,20241,225
r e n h e h u e,20047,30
vaka 74193,20035,330
r n u p r,20002,30
ayn gemideyiz,19975,465
sadie,19944,75
r h b h,19846,450
archie,19303,45
examination instruction,19103,30
chavista april loyalty,18889,240
life goes,18497,135
,18129,255
aile bakan kadrolara ne oluyor,17983,105
theyungbludshow,17852,180
r f b l n,17663,15
,17461,75
krekt rlere u rde,17217,75
doc nelle tue mani,17003,180
another,16909,210
,16645,90
f x news,16612,210
rhbltsyn egitmcisi zor durumda,16348,180
livedorevela,16251,30
h p p j h e n,16166,60
r,16159,135
live revela,16110,405
enough barking happy,15971,30
uniform benefits foreign stateless citizens,15916,105
im ready n g h,15869,120
big sean,15796,30
make b l character,15768,510
20,15741,420
rubem fonseca,15739,105
tory lanez,15734,120
ultimate call prepare,15706,45
rahul gandhi,15698,120
sepulveda,15617,240
sirang plaka acoustic,15532,135
v,15423,165
fighting illness,15392,105
,15358,120
,15322,375
let's take care of everyone,15164,120
,15005,195
,14796,120
national horny day,14677,30
f f r,14594,105
challenge 35,14538,315
,14488,60
lady love,14284,90
survivor 2020 characters,14283,45
b l,14249,60
thank custodian two holy mosques,14037,75
,13993,225
b 25,13742,60
g b book card,13676,120
,13620,15
married first sight,13563,255
piratideicaraibi,13547,180
wwereleases,13311,120
erc ment oval,13230,60
mahpuslar hmal ediliyor,13091,75
hiroshi,12976,135
thank jonaxx,12929,210
sewol issue travel cycle,12898,90
Girl,12768,15
112 paramedik r c ye zl k,12686,180
ni,12684,525
loves loves,12436,450
pilih pilih shopee,12429,315
2020,12400,135
gimme love joji,12268,15
mike chioda,12153,30
,12053,165
seninneborcunvar,12000,75
corona public enemy,11830,75
w w e releases,11603,135
purple reign,11568,210
the rich want,11419,195
masked singer,11304,45
g n,11240,180
decree canceled,11073,195
,10956,105
ibf g kdenetmenilan bekliyor,10865,90
naif hamdan,10834,300
disney midnight,10805,240
,10793,270
malamjumat,10741,225
j n e,10637,60
,10633,165
thomas santana,10316,240
chicken mac nugget,10202,225
ehliyetaff,10093,105
metas que j falharam,10028,210
