tweet,weight,duration
obamagate,4258009,30
obama gate,2281203,555
obamagate,2158556,15
zombie,750464,405
nav temmuz sonu,621782,195
demon,546451,15
milli hesaplar yanyana,527306,465
,519883,285
c n g p r r,437434,300
bad bunny,434530,150
delight,395697,30
jerry stiller,302806,720
last dance,248538,330
e c v c e r f,247850,330
little thing,246438,360
b,225763,450
boris johnson,225049,30
like,183455,180
trumps jealous obama,177538,150
seizure arrest,173800,300
elder klup,166991,165
,163541,720
,157730,255
corey,154477,180
,152170,450
j u n g k k b e b,149968,240
,147126,300
insecure h b,136953,225
billboard hot 100,133045,270
Girl,131972,285
zara,131552,135
teich releases chloroquine,129132,480
chest almost broke e p,127759,255
boris failed,127187,120
molly,126544,225
emicida live at home,125149,450
trump gate,119981,270
boycott halal products,116615,390
vakit daral yor acil tahliye,107323,270
odeur,106420,255
silivride nsanlar l yor,105095,285
father day,104476,165
father day,103183,15
,100833,240
monday motivation,94249,405
marcos,93486,345
j rx pa pi,93192,165
stand sambit patra,92620,255
,91314,285
wales,90824,60
corey,90253,150
,88912,330
emicida,84655,15
3200 tlhem remaa na binza,84371,375
deconfinementjour,84275,600
r l yx v e g,83466,180
v teaser,82933,270
who told to kill bolsonaro,82473,420
,81275,30
ong ballad duet,81260,150
mondaymotivation,79206,15
james 27 r e dy years,73937,180
im trouble,71261,105
gasoline prices,68829,345
trump death toll 81 k,66703,150
boris speech,66004,45
n u e th album nocturne,66001,180
,60991,180
full block,60360,270
100 000 yen,59909,180
destek kredisi,59616,180
fever syndrome,58121,165
benito,57821,45
asuka,57688,45
nu'est the album nocturne,57164,15
,56402,45
,55749,150
avmler,55346,615
c v live live,54721,345
key room,54273,90
cdtv live live,54220,15
,54047,270
kismai,53662,105
treasure maker selca day,51882,225
b b 2020 tvi,50596,180
bake argentina,50100,150
l home tour,49008,60
paraiso,48956,195
locked room,48923,255
agus,47771,180
90 day fiance,47586,375
r h reunion,47573,465
national technology day,47405,495
and,47348,15
siznas lmillis,46355,240
11 may,43976,270
Bonilla law,43869,315
rte nilerdeneoluy,43695,225
waive fee promote students,43637,30
tfdak alfos alfoulos abo fahd,43497,360
Happy Monday,42257,375
arrest swati error,42242,285
pin ucu kandilde,42156,315
com amor anitta,41825,75
trump press conference,40693,105
modiji donation ka hisab two,40198,195
nationaltechnologyday,40033,15
,38786,135
conexion honduras 12,38660,165
oniki may talebimiz,38607,150
delight coming,38381,150
onurluinsanlarkolkol,37763,165
avianca,37383,30
afronation,37310,195
,37308,120
borisjohnsonspeech,36134,615
shows invoice,35551,225
ask china,35349,75
otis,34862,60
raab,34730,60
uyajola 99,34623,150
master chef,34517,30
,33922,75
one 2020,33816,195
angelo,33412,120
rte nilerdeneoluyor,32779,15
,32230,375
,31636,195
mevlanayazulm durdur,31590,240
13 reasons,31526,450
han star,31067,345
disney family singalong,30724,180
piers morgan,30246,90
seinfeld,30043,15
b n b,29560,270
r k l n n n k k,29360,120
p r v p r e v,29354,315
here in the band,28350,195
savunma zg rl kt r,28082,90
cancellation period walking,27813,270
kistifa,27493,195
tiancheng qingyin,27406,255
porsha,27219,75
mexico repudia lopez,27174,420
Monday,27037,285
justiceforjennifer,27010,165
aani,26865,135
thanksboris,26848,135
anime pre cone,26814,120
l g b qgang,26732,120
cebuchi,26616,75
madagascar cure,26387,105
satoshi ohno,25691,15
q u n z e l h e r f k l n n,25526,30
g n g c,25458,165
last dance,25357,45
,25109,375
more edomex hospitals,24876,165
b e e f u,23803,15
pregnancy consultation middle high school students,23684,105
e g u n u c g p r g z e l l,23533,90
new east im trouble,23011,15
boys locker room truth,22905,345
enomoto,22440,30
,22397,465
congress report leaked,22200,150
daterush,22102,105
p 910,22061,180
c l b c r f k l n n,21976,30
welcome 13,21945,165
let join hands reconstruction,21688,90
porsha,21459,15
,21450,30
roberto carlos,21277,90
uribe mates daniel,21167,315
,21134,45
l v e g z e l l c n g,20803,15
Baja California,20789,15
,20718,60
uhuru fumigates jubilee,20610,510
scottie,20582,270
w z n e e l c,20433,75
u p e r j u n r beyond l v e,19987,165
live leve intimista,19908,180
prince,19846,90
,19842,180
liveleveintimista,19642,15
,19206,135
scully,19025,135
mostraafaturabolsonaro,18898,75
dominic raab,18756,150
ilhoon,18743,30
bake,18705,15
welcome 13,18544,15
celebration x kamba memorial p,18472,225
the Lord of the Rings,17762,195
good wasnt,17650,210
,17640,315
sgkacileylemplan n uygul,17504,135
boyslockerroomtruth,17480,15
,17450,75
chime,17029,75
superlative beyondlive,16973,15
kamud kadro,16823,135
doja x nicki day,16721,45
fathi,16612,150
ilhoon,16547,30
kanjani chronicle f,16365,135
karen durant,16305,15
,16213,105
12 may 2012,16186,105
nct 127 spoiler night,16124,15
yalanc ongunistif,16076,270
r p jerry stiller,16043,15
hi normalde il,15778,285
gerardo,15699,15
realme narzo,15617,180
kanjani chronicle f,15614,15
bedelli tedbiri uzaktan e itim,15524,150
birdireni tirfenerbah,15521,105
amine,15173,30
karen durant,15172,105
wizone selca day,15132,60
united days of the day,15126,210
mixer,15120,180
chronicle f,15073,45
ekonomiktuzaklarage yok,14966,195
dami n,14875,45
unutmad k,14819,270
american idol,14818,210
brahimi mezar nda rahat b rak n,14772,225
p full version,14590,60
niversite lmekiste,14527,195
Shaheen bagh is alive,14493,45
ahmadis muslims,14403,15
,14356,180
I'm single,14353,510
k kortaks rr yasar l,14313,195
,14278,15
,14271,120
bitcoin halving 2020,14270,135
blood,14179,210
main strike,14144,225
sagl kc yaunvanveril,14054,75
chimesweeps,14017,240
100 days ego,13885,120
ana que se prenda el peo,13586,30
n c 127 spoiler night,13504,15
navlarertelen,13486,120
