tweet,weight,duration
c v 19,1492782,105
bolsonaro day,1415431,1140
n c 127,1331791,30
kovit 19,612500,330
kick,601835,15
master audio launch,550518,315
n c 127 kick,465499,330
hero sid,411523,315
self portrait,315805,285
dumb leaders die,284758,285
general subjects,284333,165
u h,260018,15
flynn,256251,345
basic,233842,585
basic,233020,60
bundle,217811,195
I stay at home,216835,150
pedro nchez,200022,120
stay in your house,168418,15
Gigan Gangarie rk wedge,166276,360
v c,159823,165
sesimizekulakverborsaistanbul,155331,345
we stop this virus together,144907,645
felipe v,136852,285
g z e l l f,136553,270
still name,135976,135
gizelly fim,135654,15
b x b n e w 300,126517,165
covid 19 chile,124209,315
coronapocolypse,123948,225
stay f home,119343,660
health applause,118649,210
n 12 th win,118038,270
kirin comes,116925,315
preparing rd anniversary garpa,113702,645
koronaturkiye,111423,15
Turn up,111150,435
jogiji wah jogiji,109026,240
mark master,100299,165
nitiasa,100122,120
cyril,94570,180
perth tonight,87368,90
,85002,60
kim jun myeon,84773,105
high risk covid 19,84507,600
15 mar,83799,30
15 years one knows,81647,285
requested live,80150,270
sutopuri audience live live streaming,79941,180
,75024,60
tego pun,74428,255
eight hundred thousand fans,73691,120
ansta,73349,15
g sv b j k,71739,390
national day prayer,70821,330
corona virus,70497,180
theseus ship,70434,330
ivy expulsa,69998,405
stay home,69459,315
w n h e c n g,68769,315
umreden karantinaya,66173,300
in in with,65911,75
jentle home coming,65536,240
indonesia butuh pemimpin,63206,135
corona virus en chile,62556,60
kamen rider zero one,57448,225
hare,54218,255
masterchefallstarthailand,53049,165
stay home,49937,180
precure,48764,210
u f c brasilia,48151,270
indonesianeed leader,47496,480
pre cure,47483,15
kira major,46860,240
nanbar ajith,46567,180
Happy Sunday,45931,585
suspend classes now,45735,270
fate sn anime,45502,135
work comment,45295,120
okenna,45281,150
coronavirus france,44716,45
sunday thoughts,43789,480
trump plague,43496,300
Sunday,43464,525
private sector,43404,15
two weeks,43378,300
xbox live,41230,180
sunday morning,37942,195
felizdomingo,37469,15
side,37374,75
gen x,37230,420
proud,37138,195
tannehill,37137,285
donald glover,36943,330
cepostaperte,36671,225
coronavirus quarantine,36583,90
,35973,270
r e e z c h e z v u,35964,45
devin nunes,35837,225
Argentina,35761,45
stay at home,34390,30
dorifes,34329,150
white black,34323,180
home stock activities,34032,465
cancel trump,33812,120
indian crown,33584,225
oliveira,33537,90
daniel padilla concert,32867,195
u r p r e b,32688,60
covid 19,32597,45
saudi ministry health,32110,135
municipal 2020,31630,165
home base,31617,120
salman ben abdulaziz,31168,225
Pablo married,30908,30
the opedophile,30470,405
nogizaka construction,29894,195
l c k u h f r c w n,29683,510
shutdown n c,29201,195
things say cum,28890,465
