tweet,weight,duration
taekook,1654700,135
and k k,1630834,360
happy baekhyun day,1118115,405
b c b n shut,1057415,585
b c b n,907583,45
say alcohol,744139,345
100,655149,510
minor female human rights infringement publicization,549632,375
one 2020,449272,150
defend press freedom,425866,30
didi kempot,414224,525
x 12,331488,690
children day,329951,675
,318009,45
one,289793,315
,286542,15
cinco de mayo,279988,150
,261754,15
grimes,255057,750
b e k h u n,242656,105
never,233515,30
th,228788,360
,215523,90
marx,192750,195
,190154,270
elon musk,179448,15
binal mazsa l k tepkil,169419,150
sandiktagoeruesueruez,168996,60
mew suppasit studio,158257,210
ciudadanos,157442,165
Mexicans at risk,153008,90
,148157,180
wild wilderness day,146729,600
giving tuesday,144740,525
kapamilya,140169,15
e x c n g,139459,210
farmer kurja mukti,139231,270
children day tchinso,135196,255
e p,131785,195
z,130551,180
tyra,125228,465
h l k k,124245,180
ohm flukex mayachannel,121322,120
indian muslims danger,120676,15
pulitzer,120599,225
dilsinho,120383,405
indian daughter safoora,115712,330
children day,114709,660
jeonghan,114168,45
karl marx,112597,315
free zenon,111081,570
shopee x ohm fluke,106387,165
cinco de mayo,105650,390
,105033,360
giraffe in the armored radio,104100,240
happy sky day,102832,120
debbie aladdin,101929,465
obamas,96991,165
p g,96875,30
Goodbye,96338,165
master chef,93370,315
chuao,92742,165
livedodilsinho,89856,15
18 ld rg r,89765,300
usher,89342,225
may,87108,195
new coming back,84357,300
n u n e n c n r,84125,270
x,82765,105
,82575,165
ut rkistan unut,82378,165
cemal cana hakk n verin,80111,45
u e e c u l p,77255,105
pilipino,76978,240
hepimiz erdoganiz,74272,375
,74201,240
,73864,375
eternity tracklist,73528,240
cala boca folha,71874,330
dowoon,69900,45
carp streamer,69360,210
wish,68831,105
,68778,90
x,66037,90
call back yet,65423,135
anti national rahul gandhi,64863,240
24,64516,405
canlara k yma,63082,225
abacha,62429,45
,61479,15
palace,60927,90
sobat ambyar berduka,60371,45
martial law,58670,15
taco tuesday,57706,15
23,57211,30
shopeex boun prem,55687,60
,55517,210
with gala,55319,270
p l g e h e r,53797,120
Bolivarian fury,53019,60
,52918,240
,52722,75
,51380,285
air boo,51050,90
,50789,165
punch coming,50577,195
b sx obama,50310,120
fl vio migliaccio,50231,120
neil ferguson,50199,180
kadir ro lu,50025,675
46,48564,15
for those things,48465,15
,48443,15
conversation rahul gandhi,48436,285
b,47580,60
mocion de censura,47467,45
fidan rek,46927,240
agnes,45641,60
pilipinas,45494,45
taika waititi,45327,15
global word series,45043,135
daniel radcliffe,44832,300
support sheikh al azhar,44139,105
hamad ben jassim,44060,150
j e n g h n b e b,43834,180
w w e raw,43373,345
al nasr hero league mohammed bin salman,42852,150
Uncle,41630,255
g z e l l f z e n c n r e l,40722,165
miserable opposition,40644,75
well joy,38800,75
tuesday thoughts,38467,165
,38130,210
taco tuesday,37940,15
"the future is us, you will go",37411,405
Mundialito in v hits,37362,45
harry potter home,36896,60
,36374,165
live sole design,35640,360
,35058,195
no man's land 11,35003,165
giving tuesday,34970,90
boo,34547,30
feliz martes,34531,330
konsereizinibrahimeya,33882,120
hidirellez,33593,900
,33300,180
saving lives lockdown,33190,60
prefecture number hunting,33025,360
tone fairy joy,32840,105
,32419,105
fast and furious,32001,225
dolar saltanat k l yor,31185,405
des r onou,31050,90
joe exotic,30196,45
g z e l l n b l c k c u n c n,30169,45
,29555,30
,29041,180
xit h b v j edward,28624,135
r e n g r e,28324,75
rogue one,28209,30
r n u p r e p r e,27627,90
r f h e,27595,90
tuesdayvibes,27074,105
p l,26826,165
,26482,195
k e,26405,240
tedbirler al ns n cuma k l ns n,26261,90
cardo,25888,45
c dric,25870,105
master chef g r,25765,150
,25748,120
gelecek ertele,25622,135
education minister goes live,25587,45
,25372,240
karl marx,25274,375
mail alan,25244,225
de mayo,25206,420
the covid is a reality,25158,420
h p aichi prefecture,25086,195
md estreno,25068,150
slime b,25036,240
,24985,255
,24789,30
enough of inclusive language,24510,255
nicolas cage,23771,75
rice gold gym,23113,165
moci n de censura,23090,30
p h r,22999,105
,22941,195
ahmaud arbery,22924,150
lord didi,22649,60
fate,22258,480
tomhollandisoverparty,21897,450
may 1972,21796,180
chris christie,21469,165
revenge fifth,21260,180
super big brother mari confrontation,21027,75
,20905,30
c b l c r v,20760,300
cacerolazo,20682,75
u u e r e n w,20587,45
inc,20525,240
let's take care of the job,20074,150
,19810,135
jiminie,19777,15
hope valley,19725,120
year 2020,19581,75
akarum point,19341,180
g nde lira,19005,270
teacher appreciation day,18818,525
lidere hakk n ver f f,18681,450
,18674,240
500 mil gracias nintenderos,18666,435
godfather broken heart,18494,270
listen heart,18294,360
positive gymnastics,18217,210
opening game,18161,195
the Lord of the Rings,18121,105
jade picon,18115,75
anitta en v,17926,15
tuesday,17617,375
hepimizerdo,17535,285
n w g n n g f f,17441,30
frank gore,17373,315
homosexuality,17267,135
May,17023,375
v plus,16817,45
lan amento prometida,15910,165
moodzselcaday,15899,135
,15880,240
symptoms people danger,15876,180
uzm cvsa sozunuzu tutun,15785,195
n n,15381,180
makkah fire,15303,270
assault p r,15282,195
hanbok school uniform,15186,180
2020,14972,270
911 f x,14802,225
five great conditions lovers,14505,495
tuesday motivation,14497,270
sin luz,14217,105
,14187,135
u n e,14165,390
mebx love,14124,210
,13997,60
service filipino,13891,105
,13876,210
I don't shut up,13750,180
ang probinsyano,13441,75
,13380,120
2020,13329,150
n v e r g l r e,13290,60
korean baseball,13242,45
brahim g k ek,13052,300
ece ner,12932,240
chimesweeps,12894,90
boris,12813,165
513 ek atama,12620,75
,12595,105
,12399,150
cirono news,12393,165
cincode mayo 2020,12307,90
12,12227,75
echendi kick congratulations,12139,120
l h h l,12080,270
havaianas,12022,15
tempretxsno sul,11997,60
,11976,30
voice,11974,180
you are alone,11973,165
netflix dubla naruto shippuden,11951,285
g w,11913,30
n n p st win,11886,150
,11869,60
girlslockerroom,11841,180
l v e b c b n,11371,30
ojo homecoming prevent covid,11352,165
hayvanasiddetisucsayin,11318,105
colon turns 115,11285,255
tvk b,11260,180
international deer day,11259,150
last day consecutive holidays,10588,15
z k,10494,240
b c b n shutdown,10438,15
teacher appreciation week 2020,10393,45
soy bot,10324,135
exciting gummy gummy,10136,345
,10108,75
yusuf aslan,10015,45
