tweet,weight,duration
online concert stay home,1284194,210
n c r e,637112,300
n c dream,573850,45
benz commander,486613,405
b f h e,470423,210
b,433552,90
c r v,410481,360
n c r e,351282,120
live lunchx bright win,331893,315
Ambedkar Jayanti,272166,615
cravity,255644,15
macron 20 h 02,253045,105
,250305,120
,212378,15
bandra,212098,405
every date yugyeom,211554,435
,204664,240
equal fair execution,200215,15
daysto n b h e n,178274,315
team b side,156592,315
terhislerdurdurulmas n,145941,450
lockdown,131248,465
sanookx bright win,126582,195
b r e k l l h e r u l e,125734,45
ahit ol ya r b,124877,270
r,122705,330
trump meltdown,120418,480
r e e b e r w h w e r e,116065,30
w r p r n,114330,345
cocukistismar n naff ola,112144,705
pechinoexpress,111938,180
cong,101489,330
aria,98409,15
concert online stay home,96575,45
derbez,93219,75
Hum Tum and Quarantine Seed,93186,60
even pass,87980,330
chernobyl,87123,480
LIZZO,86610,180
press briefing,85990,105
dune,84234,30
k r e w n j u c e,82770,195
send us back home,82319,135
,80777,390
e p 13,80400,225
tuesday thoughts,77891,900
ocukistismar n naff ol,76166,360
dictator trump,75720,120
rajoy,75123,75
seize the light,74037,300
portfolio day,73723,540
b n p c r c,71966,225
perfect 10 countdown,71221,60
14 abr,68567,195
b 19 bi 11 board chart,68529,315
rick may,66658,195
for gizellly,63988,540
azure,63117,300
paususviya in in n,62617,630
bounty,61639,135
Mini moni,61257,30
Jai Bheem,61036,45
out victimist baboon,59878,465
paula reid,59212,300
Chernobyl,56749,105
run b ep 100,55760,330
mini moni,55596,135
We are proud,53310,195
macaw,53215,15
global repentance call,53023,420
king trump,52178,450
,51359,180
depremistanbul,50186,450
lock toyin abraham,50168,285
jill karofsky,49600,105
old Twitter child,48772,585
beautiful photographed,47778,135
souness,47666,495
feliz martes,47298,405
,47063,135
karl anthony towns,46625,15
k niler f rsat pe inde,46061,135
wisconsin supreme court,46027,60
w w e raw,45327,315
helpless bankers,44879,180
secky cabaret,44874,195
April 14th,44427,405
seize light,43881,15
lake salda,43822,405
breaking news,43537,90
haydar ba,43067,315
chubby milky,42804,30
master chef,42143,285
tierra de nadie,41812,165
masterchef,41321,15
,41066,165
f r g z e l l r c,40515,210
response infection,39807,225
another 14,39045,75
k n c selca day,38817,135
tbmm uzm cvslar da duy,38815,300
peck cute,38516,330
,38038,225
survivor 2020 favorite,37611,225
saldag l,37462,15
ikonicselcaday,37459,75
lets break rules,37375,75
I gittimgel,35909,120
ticketmaster,35890,120
c l b c r q u e z n e,35654,165
r new work,35490,90
dune,35470,195
,35198,345
avenida brasil,34874,120
fukuoka city,34634,135
,34595,75
hell bird,34424,240
ambedkar jayanti 2020,34389,15
k j n g e w e u,34293,135
good head,34168,15
u ultu,34119,345
,34015,120
commissariate la lombardia,33576,270
tbmm uzm cvslar daduy,33319,30
in e,32781,195
cudi,32676,165
tamilputtantu,32638,390
,32411,15
rd may,32101,45
bonilla,31417,150
w w e r w,31329,75
tbmmuzmcvslar daduy,30110,15
happynamjooday,30096,15
learn wisdom biblical way,29951,135
,29735,45
ss,29164,240
r e n e l l c p e,29136,75
happy namjoo day,29109,60
tarzan,29000,225
true,28827,315
captain bligh,28733,330
nanari radio,28356,240
chernobyl,28260,75
love home,27888,75
,26329,210
natalia lacunza,26276,150
mission humanity,26067,105
concert master,26034,60
darbar sun v,25735,75
ahmethamdi aml z rdil,24989,135
p l,24880,165
corferias,24313,180
stimulus checks,24278,105
alaattin ak c,24084,300
tokopediax b,24069,120
palit,23705,15
,23678,165
brymo,23602,180
tokopedia x b,23553,120
,23486,210
ciel,23306,150
tuesday motivation,23132,30
years fan,22800,45
bachelor l h,22764,405
total authority,22684,30
walls olympics,22662,105
and rule,22484,90
uddhav resign,22263,150
usta reticihalama dur,22233,135
modi mangal message,22124,105
revale 2020,21920,75
$ 100,21834,165
tell touch,21669,510
in 2020 my plans were,21457,15
April 14,21387,60
r c b g h r,21292,60
faz lduygung zalt,21239,30
l l h b e l n z v e r n,21039,300
ivanka jared,20978,30
oscar isaac,20756,60
vaka 65111,20657,270
maeva,20590,75
miento como derbez,20508,285
k r e w n j u c e,20413,240
j g n n e,19866,120
dia internacional del portero,19443,345
years f n,19380,75
p e r,19216,45
wilson witzel,18950,180
n n,18645,225
cravity league begin,17985,135
Happy Vishu,17867,375
confinementjour 29,17849,240
h e l e r e c e r e p e,17675,255
w l l l p c,17673,30
thanks obama,17480,135
h e l p,17474,150
,17444,165
b yle af olmaz,17290,240
survivor 2020 yeniden,17239,195
r e,17027,15
raffled for you,16965,75
2020 could get worse,16895,405
,16491,240
tomoko kawakami,16474,60
Uncover anarcho,16462,330
modimangalmessage,16428,15
,16331,120
yazid al rajhi,16244,210
yaba,16173,150
mariano rajoy,16007,120
sign petition,15815,330
first person meet stone,15794,480
orochi,15787,270
ni despidos ni rebajas salariales,15562,120
cnnmeltdown,15459,15
chernobyl,15326,15
animalifantastici,15308,180
