tweet,weight,duration
b e k h u n candy,1345458,390
delight,1011322,30
mutlu llar cemal,754818,120
p e c kx daning,533410,300
anitta,488918,555
memorial day,470319,525
play gether,423189,300
play gether,421911,15
shopeex yin war,330523,180
history maker v,326672,360
f g,312964,165
baekhyun candy,307648,15
chest almost broken e p 10,302219,270
durham,291223,75
pleaded,267985,150
and v and n and e th anniversary,258268,45
tharn type rerun ep,252745,105
w e l v e u,248299,735
Eid Mubarak Shahnaz,246068,240
free delivery swords,241863,315
Ramadan teacher is not alone,238357,660
arrest alka belt,237068,495
the akincibelgesel,230537,390
barnard castle,225288,45
l dias,222179,315
pleaded,221730,90
kim taehyung,207162,105
youth seventeen th anniversary congratulations,186250,420
v th anniversary,183513,30
adotar amor,180398,120
leo dias,180314,15
dominic cummngs,178762,405
j x remakex chris lion,170198,90
zaint see,169080,135
ak nc belgesel,168452,255
l b c l v eon l n e v day,167811,45
rise of r e n,157931,270
memorial day 2020,155164,135
brilliant wooseokui red moon,152992,120
goodbye abe administration,146641,600
b b,142453,465
tharntype rerun e p,142290,60
,140277,285
jihoon wing party,132179,285
cum gate,126742,390
ludmilla,125549,255
2022 views,122801,375
Good seedlings,122447,150
tiger,113255,15
k non tik took the stage,113225,360
necip faz l k sak rek,107222,570
voyager,101301,405
happy e j iday,97026,150
already 20 million views,96492,165
fully lifted,94077,105
insecure h b,90545,405
peyton,85339,210
e j ifor 24 hrs,82846,330
r e u r e n p,82309,300
professional baseball,81487,285
yeji 24 h r,79788,30
nicki minaj coming,79622,330
project always,79425,135
plaza de mayo,79407,135
africa day,78844,480
wax liar,78052,150
se imse se im erken se im,77492,345
gergerlio lu yaln z de ildir,73797,240
match,72717,240
g f r e n,71787,135
curry messi,71165,240
hwasa love,70365,195
tom brady,70106,30
yalanc n n mumu,69466,15
i support weintraub,69208,30
,69051,15
india alka lamba,67531,240
dating 99,67252,165
scum media,66189,255
b sat allianz parque,64488,480
north,62955,30
25 may,62775,255
cyrilramaphosa,61896,45
gramin bank,61702,75
Maharana Pratap Jayanti,61554,15
,61500,135
r f e n r f,61065,180
villa azul,60464,255
good morning,60282,270
molly,59274,15
national technology move,58769,30
h p p v,58609,15
cube gongka give back,58595,180
е р е г р е е,58546,30
Maha Rana Pratap Jayanti,58186,240
brash boy,57814,300
cobos,56760,270
r e r e,56542,225
downing street,56521,45
,56411,15
cardi b coming,54336,45
monday motivation,53992,75
sword,53721,45
canal 25,52547,240
ann coulter,52346,90
brunna,52324,60
justice for diana,51806,495
lion king,50630,120
n 10 to 10,49179,195
ramazanhocayaln zde il,49028,240
years c r,47713,45
cilek,47709,30
,47005,195
strawberry,46733,660
north twitter,46672,195
25 of May,45672,540
survivor 2020,44890,330
rajiv gandhi murderer,44145,345
90 day fiance,42996,360
mr bab,42782,165
gatell mexican pride,41500,405
Happy Monday,40418,345
africa day 2020,40375,210
coca cola 600,40239,525
capital ones match,39182,30
brother Brother,39137,240
g p r e c r e u r e,38218,120
unbreakable jonaxx f l,37879,225
pudding day,37828,645
master chef,37405,105
arrestalkalamba,36814,15
new employee,36771,330
unmanly president,36606,300
,35368,30
bake argentina,34972,375
booforboris,34962,135
moi aussi jai peur devant la police,34885,240
ekonomi k r nda,34482,255
beauty girls,34454,90
gowon,34282,165
,33913,375
n e l k tik took the internship,33748,210
china virus,33743,90
dilge zg r olmal,33707,60
b e k h u n half million congratulations,33669,90
substantial decision,33589,225
silver kun,33439,345
moiaussijaipeurdevantlapolice,33165,15
b e k h u n delight,32697,15
thank prime minister abe,32615,285
sweepstakes,32521,15
opposition school,32384,315
25 mayo,31807,180
haddad 2022,31516,285
want separate b h l p r e h,31340,135
,31147,45
unbreakablejonaxxf mily,30540,15
u l r prize scramble,30006,300
c x tik tok stage,29784,45
rooftop room,29772,30
w v,29772,210
ali babacan,29385,210
lawrence,29277,180
killing eve,29019,195
professional baseball opening,28557,30
monday word expedition,28322,60
ciro na c n n,28183,195
match,27834,90
salud edomex gracias,27439,165
fka twigs,26966,90
connection honduras 14,26862,105
l g b qneveralone,26542,90
liveprojota,25529,255
make solo happen,25233,450
fantastic,25215,390
,24884,105
