tweet,weight,duration
schumer,649232,465
destinyclinicxmg,399858,15
destiny clinic ga,386677,285
r p twitter,337188,735
neverending oneits protest,303912,255
little ghost returned thailand,282447,360
justices,272879,45
the police help prevent corona,266750,105
roberts,262577,315
never worn white,234242,330
katy perry,196271,465
kavanaugh,195022,90
fengjin raijin welcomes,189039,540
somostodosgabrielmonteiro,186176,675
pit food,184586,660
hainsin engin zko,184482,15
n th win,183042,345
kaze chan fortune,180188,285
,168217,405
difabel ikut p,159101,75
slipper,135491,60
world book day,122136,615
200 days celebration gift x one unit,120413,15
shiatsu slippers,115005,105
coronavirus,105804,630
ten new,105774,135
ighalo,103174,165
p r r e f,103074,285
chief justice,97101,45
campus view,92675,390
monst,90932,15
erdo nyan nd,89638,315
thursday thoughts,88902,360
corona virus,88288,480
batman,85704,105
festabbb,83564,480
reject mera jism meri mrzi,82531,645
l c p,76323,345
rubbish kumar,75544,270
mega university march,74829,510
thank elizabeth,74596,465
lauvxbts,74193,300
g b 19 claim tix,73456,405
f cup,69958,75
flybe,66252,420
hannity,64395,15
resale yer death,64311,495
heart ep,62461,180
like joe biden,61535,480
immigrant,60985,225
,59746,195
ronaldinho,57810,285
years sowing commander,55651,375
last us,55580,345
everton brook,54916,210
j u nx f l,54830,240
got bulletproof award,54253,210
athletic,54013,105
netobaz,53497,60
bailey,53271,75
raw manma,53199,195
rooney,51757,255
the paper house,51725,60
e w dynamite,51261,375
l p g,50748,195
Happy Thursday,50474,795
n c 127 stage,50081,225
china south korea,49787,90
e n 22 nd steps,49671,135
doctors speak,49096,150
union packs,47954,300
gustavo gatica,47883,105
mbapp,47732,15
submit exams,47288,555
world book day 2020,46943,30
r c k b r c k,46037,210
,44396,225
truce,44112,300
b 19 l b v l l n,43982,150
the great paris confrontation,43171,90
eric dier,42878,210
out daniel,42515,330
bernie bust 2020,42090,30
warren biden,41644,300
norwich,41627,60
teacher,41620,75
year chen tube,41235,195
Happy Thursday,40707,15
b 19 e g man,40624,270
paridad,40601,135
grand mosque mecca,40441,30
today comes dawn,37706,225
government policy,37692,60
granada,37657,135
v gala,35872,165
Khalil Ar Rahman Qamar,35582,75
philippine pub,32999,210
submission pre ramadan news,32606,330
bundori anime rd 06,32035,255
thursday motivation,31581,285
weapon first hit,31269,690
loveisblind reunion,31264,900
trash mander,31252,30
korea iran china,30757,150
target entry refusal,30518,90
fact,29900,15
mar,29886,45
iran export corona gulf,29739,210
hard find line,29535,615
thiago maia,29521,405
thiago maia,29493,15
g ho st Tsushima,28478,270
riverdale,27779,270
cuts,27262,30
killerindia,26512,60
make trump nervous words,26381,600
,26203,60
coronavirusinindia,26135,30
trackbytrack,25854,15
master chef,25817,210
yes bank,24513,345
rand paul,24253,180
seven order,22951,120
albayraktaniibfyemuj,22751,90
tae yong cute,22644,150
,22459,225
eight wants 24,22225,300
ghost 60 k,22167,105
chavez es mas que amor frenesi,21531,210
young alive,21466,105
j h u e,21235,165
e r u n,21005,270
pokedan,20994,75
disney adapt percy jackson,20659,75
monica lewinsky,20523,30
thursday,20505,345
jo house,20443,15
h f c,20222,30
schumer resign,20112,15
young and alive,20079,135
day selca day,20069,180
wire,19793,345
k h k v will never be silent,19711,75
holiday extension,19663,375
john lucas,19352,330
makkah,19089,15
real band,18972,15
the paper house,18723,375
lingard,18668,150
property command,18185,90
sakura miko birthday festival,18051,15
sakura miko birthday festival,17951,210
mariano puga,17858,150
alba reche in,17684,180
russian president putin,17580,90
the people united against the corona,17482,195
july of vido,17288,60
dion waiters,16934,30
n r,16811,60
low probability pien,16734,405
diego alves,16694,330
w w e n x,16615,195
acquittal,16438,240
war,16404,150
orlando bloom,16351,30
totnor,16230,15
girls problems,16199,525
JOSMAN,16155,15
diego alves,16146,15
corona virus challenge,15904,120
love tonight,15733,45
Paraguay,15722,195
takuya kimura,15708,525
,15413,555
youth justice,15188,165
love n g h,15099,195
ronaldinho,14884,150
i prince,14661,45
protective color happiness,14638,330
ailebknatananlari ba,14620,120
gedson,14338,45
Babugabigolfko,14277,135
first take,14045,165
Copa del Rey,14040,90
ilovemetonight,13869,15
masked singer,13790,315
warren bernie,13681,15
b b ba eliminacao,13451,30
yo voted por duque,13247,255
c b c dress,13222,75
okadar zg r z,12968,465
v arashi,12963,180
n n,12838,165
vs arashi,12625,15
miracle doctor,12510,240
l l praying miracle,12431,105
bernie warren 2020,12102,90
and n,12091,45
b r l h h e l n h,12064,60
miteiro,11826,120
e r f c,11662,210
magic round,11596,60
asaichi,11575,30
zepp suspension group,11445,180
zayn coming,11438,240
j l contr le twitter,11237,75
aaron shock,11164,240
want eat hattendo,11112,285
ercolini in focus,10888,75
end monsta x,10797,15
luke shaw,10747,135
gurunai,10730,180
ultimate dish,10727,60
immigrants,10714,225
form,10545,45
shinsou sakaue new corona,10354,195
senate majority leader,10349,15
d is in c,10332,45
b b b elimina,10160,60
