tweet,weight,duration
k f c green curry mewgulf,2060027,420
free fire fan warx bright win,1076577,345
n read g,615273,420
others half much,570413,135
oppose forced prosecution prosecution office law revision,562251,780
lets meet u h,458151,555
hobby,408054,345
damn stage,374041,330
u h,368024,60
burr,350587,450
young days,317230,180
percy jackson,317177,15
percy jackson,304515,135
mighty night,287518,300
salamanca,277374,525
identity real sat guru,270634,330
judge sullivan,252396,90
covid 1948,224904,270
b n g b n g c n live,215049,315
reform,213206,255
chaeyoung,191498,120
chaeyoung,182542,15
watermelon sugar,181845,120
c h e u n g,180563,165
bang bang con,173005,180
dr bright,165849,390
fair boyfriend,155950,240
dr bright,151621,15
forever king kohli,135350,120
p e r c j c k n,130110,75
paper mario,128634,540
Safra,127720,390
g in,126485,600
r e u r e prince yoshi day,126141,315
0514 youth l,123858,105
one day work ohm,114302,120
rama diary,114248,75
jeff bezos,110270,255
treasure princess yoshi day,106399,15
loyalty social support group,100043,135
block one,96404,450
eternity preview,93271,255
jin junmian waiting come back,91593,15
boosie,90802,135
unreal engine,87546,30
husband without anything blocking,86673,315
the vefasosyaldestekgrub,85348,450
nezamanutan,84038,405
e n g h,83983,285
jonyj quit fake going throw,82580,195
raw manma,77818,210
cinema x magic,77722,90
,76067,225
sainz,75562,45
so,73820,135
survivor,73695,150
hindu hindu bhai bhai,71224,210
trust alich,71083,375
r p capitalism,69792,345
aatma nirbhar bharat package,69715,285
p r b e n l u c v n,69227,135
wisconsin supreme court,68142,285
road to kingdom,67090,60
rama diary,65614,15
natalie,64763,60
red lobster,64053,75
u f c j x,63825,495
full bonus,63563,120
canal 14,63202,360
hospital playlist,62897,165
bir hayalet dola yor,62687,255
v gala 13,61600,150
б г е г е,59780,375
paper mario,58053,255
erdogan threatens gulfs,57865,210
miss comment x u sep,57652,45
l b c workshop day,56816,150
mohammed ben salman secondary request,56709,210
mew suppasitx maya channel,54754,120
dark blue kiss started,54118,270
rick riordan,52787,150
f r e c w h n e,52574,240
level lockdown,51510,135
jaemin bubble,51428,210
justiceforcarry,51254,195
r p america,50476,420
embrace v,49411,150
two people saying dating anymore,48618,555
moonwalk,48382,165
late night lay,48326,135
laborers,47863,180
b g r e,46886,120
gurunai,46464,240
thursday thoughts,46347,360
killing ahmad ben jassim,45219,285
n e k r c k,45172,300
nya ift ilerg,44599,555
open malls,43111,315
separator goku e p 13,43106,240
14 may,42840,210
lobisimsar tff,42002,300
always shining p g,40860,255
former attorney general,40661,150
survivor 2020,40507,45
e w dynamite,39018,240
departure amphibious required,38390,105
national accounts here,37797,90
hunger games,37092,180
teyana taylor,36076,45
measurement,35965,60
Happy Thursday,35458,330
renault,35351,345
mc laren,35192,30
v last hour,35127,120
watermelon sugar v,34972,60
fasting humanity,34618,105
we shit,34506,15
sv last time,33427,15
survivor finale,33311,255
sunshine wishes sunny happy birthday,33300,15
thought first heard hipmai,32857,525
kento nakajima,32172,30
kannonzaka doppo birthday festival 2020,31907,210
together against the covid,31166,285
k thought right,31072,90
emergency aid,31011,60
sigarazamm,30538,255
total quarantine,30153,75
w e n w h w r,29672,120
h j r n u u b e,28765,270
