tweet,weight,duration
n r birthday c p,1845890,285
,1507598,870
r yor bar murat ya c,954906,405
b 19 e n p,686252,120
v,616475,255
k c l livex mew gulf,557746,345
little richard,512584,540
,476483,435
ix ine,473892,255
0613 f 0509,374425,240
,364517,585
sik n e n n,358139,315
koh lanta,333595,225
n c tzen selca day,297630,975
right with bolsonaro,289608,495
18 yrs k town pride h n u h,282623,210
aqours rd,245434,510
e p,236233,255
baebae 21 stbirthday,226387,15
b e b e 21 st b r h,225581,360
,224670,270
,221938,360
,217014,285
reage p,205430,45
get fired one x,188167,300
inuyasha,186040,495
trump depression,182728,75
,182188,120
,181891,300
engineer e p 11,178115,360
separation three powers,170526,30
youth e p 18,157922,195
,157411,360
,153729,15
regis,151712,45
,147013,75
claude,144858,120
1975,139211,90
conan,139117,330
geceyebirerdo ansela,135739,465
p cares fund,127283,495
india zee news,125611,255
mothers day,125089,330
lab societyx yin war,121778,165
cemal yaz 1890 send,118771,165
muslimphobia india,109360,210
yoonjin,108236,120
lab societyx n w r,106612,15
daddy means girlfriend,105040,60
,102685,30
happy mother day,102384,270
the bedirgece,100984,300
maha rana pratap jayanti,99456,540
n v dance party,98339,150
n b n l,97549,120
evolution,96556,105
andre harrell,94337,585
x flash road 100,87927,30
love noyan,85104,285
implement swaminathan report,83723,165
stephen miller,80492,135
meek,77946,15
meek,77676,150
lanat r,77175,450
12 may talebimiz,72080,75
H b or t chu p,72050,135
liveluisa,70994,30
live luisa,70737,420
europe day,69943,540
conan,69651,15
get well soon jennie,69394,315
kaguya,66588,180
protect g l e,66051,195
x e p,63318,75
,63184,120
,61472,30
stars,61391,45
euphoria,60846,30
bar yaz 1890 send,60207,90
leftists loot kerala temples,59488,225
jungkook euphoria,58956,15
l u bx k ya kie wedding,58646,90
u f c 249,58242,45
ice cream day,56232,465
finaliuzaktanyapf,56129,60
c n n,56011,30
proud guy,55932,255
c n,55513,225
,55376,300
shea,55048,15
carryminati,54830,75
silvia romano,54217,450
marilia,53979,120
happy birthday g,53806,180
,53716,120
e e n f f e n e r,52701,135
stuck u streaming party,51821,165
tmmobyedokunma,50939,30
sami aljaber,50609,75
lockdown house party,48848,180
jungkook time,47753,75
desde casa con mama,47081,90
positive vitamin jaehwan kim jungle law,44827,75
desde casa con mam,44419,165
mahkeme karar neden de ti,43250,135
,42397,240
lbc workshopday,42300,90
gobierno miserable,42268,345
axel,42012,255
