tweet,weight,duration
covid 19,1266254,735
dance mentor l l,912664,495
gobert,861459,15
tom hanks,808948,480
liverpool,761295,240
n b,739675,255
europe,704781,150
0312 youth l,693841,15
rudy gobert,511376,480
flash qt leap,419299,240
suspended,418628,45
,410823,135
one time flash quantum repro,391231,15
energy beomgyu day,385747,450
champions,374621,90
macron 20 h,348096,180
l n st win,295557,435
lundi,291637,240
donovan mitchell,261982,420
anfield,254160,135
march madness,247606,480
neymar,241782,180
jazz,234193,90
gongka end protect,223168,285
rita wilson,221770,150
coronavirus pandemic,220840,435
p g b v b,210316,180
athletes,200470,90
n c,198897,285
l v l,196542,180
inside,191373,30
adrian,175538,240
katie porter,175038,390
geek western painting,174323,375
n b season,172130,105
dortmund,166459,75
simeone,162127,135
candy crush v,153931,180
n c,151029,105
duterte,145994,285
redmi note pro max,142885,360
p n g p r g n,142143,165
Haaland,142081,165
self portrait,137018,105
w n n e r 26 th coming,135507,120
,135084,15
trillion,132091,150
disneyland,130412,165
Irene Montero,129125,360
almighty god kabir,128670,210
redminote promax,127669,15
cloud,124215,75
pandemic,124045,210
g e n r e b,121453,345
r l l n,118658,60
rugani,118010,135
crying,114743,75
knock,110950,165
b 19 p e p live,110325,300
pandemic,110141,60
stwin,105955,15
jared,105061,210
yo quedo en casa,102410,570
scramble x gluff,101210,75
self portrait,101027,90
st win,100108,15
victory leading professional league,88682,15
Mehmet Akif Ersoy,88422,555
chelsea manning,86712,105
cancel everything,86508,135
priorexpulso,86228,405
n h l,84395,90
festadolider,83386,495
come play g u n e p,82462,45
heartbreak weather,82137,180
fora babu,82133,420
dia 15 vai ser gigante,80917,480
fed,80791,90
j u n c p r r e b b u,80674,180
hashed tag,80201,255
cobra meeting,78899,270
chanwon lee,78483,90
mikel arteta,78056,60
mark cuban,77671,375
forababu,77508,15
,77249,255
weavers,76967,75
,76959,165
mr trot,76647,345
stay at home,76252,345
pandemic,76063,30
metro manila,75932,315
metro manila,75391,15
12 mar,74051,300
vince carter,74044,315
stade,73395,45
coronaturkiye,73231,210
utah jazz,72781,180
cekirgeistilas,72126,480
ishikawa prefecture,71232,150
abnormality degree drawn drawing circle,69817,840
you have to,69137,225
cosmic strongest kim nam gil h b,68842,60
worst president history,68093,315
cologne,67506,15
sweet night approaching,67107,300
,66773,360
broadway,61477,120
susma hayk r kenceye hay r,60870,225
,60349,90
,59893,165
f l ax b r,57945,240
flaxbar,57787,30
squad of municipality 5393,57113,390
self portrait,56574,15
kushner,56349,15
okullartatil,55332,345
friday 13 th,54208,75
,52287,120
betty white,51471,240
bogopa e x,51468,375
beklenmeyen misafir,50681,15
l u v vs world,50302,120
trump the worst president e v e r,50235,405
give b 19 presscon,50126,105
belediye 5393 ekadro,49457,15
st place,48487,105
firmino,48297,75
mc laren,48039,285
raw manma,47892,165
enemy congress brazil,47809,225
robertson,46075,30
master telugu first look,44370,60
jared kushner,44228,75
thursday thoughts,44026,90
Happy Thursday,43443,30
,43245,150
Happy Thursday,42664,720
kagawa prefecture,42472,180
w e n n h e e n u,41827,75
lockdown,40526,285
trump address,40078,75
Neha Dhupya,39313,555
hippmai canceled,38796,150
aus g p,38451,15
president biden,38002,195
dongforest edition,37775,165
madness,37653,30
haseul,36865,15
cholo,36719,120
national anthem,36341,30
gurunai,36279,180
,36005,105
n n,35427,300
anthem,35278,120
wingsof,34821,15
space jam,34692,300
lollapalooza,34530,45
sarah palin,34196,465
king psychopath,34174,15
gentleman,33957,105
wine aldum,33208,15
bundori anime rd 07,33081,240
p,32968,60
alex armanto,32916,15
magic johnson,32658,195
binational,32655,330
w n g f,32587,180
write science guess deviation value,32370,495
thank hypmai,32021,300
odion ighalo,31931,75
rajinikanthpoliticalentry,31850,240
anthem,31209,45
soldiers,31109,15
,30996,90
soldiers,30921,120
everton brook,30795,300
tom hanks,30765,255
everton brook,30555,30
strike beginning end person name appears,30536,675
major league baseball,30444,90
e w dynamite,29981,285
lar ertelensin,29884,435
cuma namaz ptal edilsin,29704,315
kevin love,29585,120
deviation,29299,60
coronavirus in argentina,29081,120
love r,28885,90
gustavo henrique,28728,90
alisson,27841,15
alisson,27643,165
,27538,30
n w,27062,195
chanyeol park,26944,195
thursday motivation,26733,105
lemon,26387,255
,25902,150
tom,25389,105
adebayor,25275,150
first quarter demon,25240,45
Bruno Henrique,25050,210
god last quarter,24916,195
u g p r e e,24703,435
v gala,24618,165
europe 30,24302,105
athletico,24236,45
monbebe selca day,24002,255
big east,23779,210
igualada,23205,150
tanaka,23199,30
j u n c b b u e p r r,22883,15
fred hoiberg,22773,225
vince mc mahon,22675,135
,21576,180
,21532,315
world devilish blade,21532,180
pledis,21425,45
fat bingo,21125,555
nisan,20968,60
tom hanks,20955,45
atletico,20781,75
sword color,20710,150
,20444,90
big east,20378,15
star chat,20295,105
santiago abascal,20247,150
essa bin rashid,20078,240
cancel everything,20013,105
masked singer,19944,240
anthem,19775,255
schengen,19506,270
australian g p,19348,135
adult ney,19014,30
chong,19007,75
naniwa e okan great thanksgiving,18971,150
chong,18915,15
j h u e,18723,150
kento nakajima birthday festival,18628,225
kansai dialect,18576,525
rajinikanth press meet,18273,105
quiz maker,18198,45
,18149,255
special program,18048,60
Thursday,18000,75
lagarde,17865,165
77 americans,17658,60
,17589,165
thiago maia,17194,270
europe u,17183,60
universities,17163,225
cancellation offer,17131,150
reduce world mess production,16844,15
love original,16803,90
