tweet,weight,duration
viewers choice asim,4768116,645
winning sid,3349334,540
australia,1457786,15
fresh roti,551843,420
saul,482266,90
b l c k p n kat k c e r e,434472,435
australia fire,312553,165
super cup,260095,15
hoarding,238932,375
b 19 see voice,231584,525
dry,221513,120
justice g,212737,660
saudi super cup,211417,525
wwlll,199045,30
n bicol 19,197969,60
e x e l machine fighting winning,191519,375
bills,186005,75
bulletproof goldy music awards congratulations,181308,390
world war three,177223,30
victory super hero,175630,165
b b cant break rashami,169208,135
miss,167037,165
la j e c,161083,30
abascal,153836,315
u w aep,149611,270
investiture session,149010,495
al hilal al faisaly,137428,45
njwk 14,136887,600
star kollywood v j,136461,135
biggest star kw j h,136101,30
married,133050,75
pray australia,120026,30
trumps war,119536,240
,114263,150
yummy music video,110691,525
nhk rajira,107453,360
australia fires,96287,60
magireko,93428,240
texans,91199,135
x tat g,89838,135
ww memes,88536,315
modi entional,88309,465
b 19 sparkling mag,88106,450
get well soon haechan,85267,540
w w ill,82178,495
new east love,81628,45
x th r,78942,255
Freedom free,76512,390
maiden game,76441,555
debate investiture,71704,195
shut up bolsonaro,67895,15
psycho and win,65168,255
third World war,65151,465
third world grand tour,64600,315
for those things,61220,180
Spanish,59061,165
winner thank much thank,58423,135
bang p,58274,105
terrorists,56893,30
njpw,56502,15
conan,56297,120
babylonia,56254,180
land mafia cong,54354,180
shoppingpatiotransfobico,53480,465
valverde,53276,180
let's follow good 2020,53177,480
suarez,52780,120
najeeb zamel,52551,420
super mook mode,51803,330
saturday thoughts,51606,210
rufi n,51391,180
suarez,51071,15
ana oramas,49973,285
ai n eternationa l dei,49149,195
f g ep,48711,135
99535 88585 c,48488,270
Pablo Iglesias,48139,45
tokyo olympics,48033,60
buffalo,47465,45
smack,46904,390
sour x muclov,46882,195
magireko,46310,30
p l g z e x,45249,270
e r k h n c,43357,330
watson,43108,60
meat loaf,43076,510
b u fvs h u,42981,150
selman ogut,42090,135
sharon,41470,90
days rare,39547,225
thank n c city,39271,105
josh allen,39163,135
f cup,38066,465
golden rookie tubatu proud,37829,120
e is zks d,36309,345
city custom molester,34862,75
magia records,34666,75
w e w n x,33602,225
want x,32344,15
Let's go back,32323,435
new world b x,31789,105
vaka tuber,31772,255
path wonho,31370,330
golden disc awards,30801,165
emeguerremondiale,30693,210
kismai n n p,30500,225
gustavo henrique,30474,135
keep going ja dine,30356,330
cute erase characters,29941,630
dracula,29913,120
kohlsx armour,29790,30
happy Saturday,29720,690
nalan with syndrome,29540,135
27 days walls,29155,240
jaehwan kim next generation congratulations,29133,105
brazil love palestine,29117,135
sports club v,29035,375
"Excellent, my destiny",28833,60
n j w k 14,28670,75
morikubo,28590,270
tyler perry,28376,120
trigna,28078,225
Saturday,27890,390
hala madrid,27365,105
g u r l happy new,26548,90
j e n n e b n n g,25317,150
ballade,24734,135
bills mafia,24383,105
requests w 2020,24236,315
g e n e high,24229,60
tongo,24220,180
go back desert,24149,300
doremifadon,24111,315
getafe,23985,270
ra world war,23895,15
uribista follows uribista,23689,105
c n 100,23516,300
caldeiraodeouro,22477,120
love evil propensity revealed make sentences,22355,600
Fethi check,22321,210
gold boiler,22298,135
drummond,22222,225
saturday motivation,22138,120
war iran,21903,285
little wine,21859,60
heroaca,21758,60
n g f k,21124,255
courteous,21046,255
c h u r r q u e r v n,21010,30
demand 13 news,20985,240
masked singer,20672,270
sweepstakes,20639,30
moment 2020,20320,90
hopkins,20313,90
suit foresee if,20220,180
evangelicals trump,20092,180
romero,20032,30
thanks n c f r n n e,19944,30
congratulations star yoseob birthday,19742,135
precure,19452,30
Doten,19331,120
n f l playoffs,19232,195
road 10 l e n,19026,15
palestine love brazil,18855,15
grandfather,18812,255
gomes,18609,60
p j l u e,18601,30
thank liger,18302,675
tongo,18161,15
unsiparaavanzar,17927,30
espanyol bar,17853,30
hind al qahtani,17438,285
live p,17433,435
jess phillips,17339,30
deshaun,17173,60
snap,17152,465
,17058,165
meb bt lesson to the level,16991,135
already dying,16565,105
want honest,16559,480
the young,16554,135
k gift sight,16274,105
Brazil Avenue,16233,30
port vale,15634,135
butter,15586,75
annkw,15303,165
yes advance,15084,60
lonzo,14938,45
james harden,14880,285
w l u n,14870,330
chong,14844,195
nijisanji grand prix,14776,135
lonzo,14517,15
conan,14487,135
early,14361,195
p,14229,60
Alberto with the people,13959,90
messi,13820,45
c junior,13806,165
get well soon chaeyoung,13788,15
n e w w r l,13701,45
booger,13686,120
mi note 10 pro,13645,345
liberal party,13243,75
weeknight,13000,405
okada,12917,60
tom pope,12587,135
happy birthday deepika padukone,12483,105
rakitic,12133,150
kiyoko,12125,210
kevin chris,12114,30
derek acorah,12025,360
donki umeda,11891,105
barca,11886,15
If not,11851,90
wrestle kingdom 14,11507,345
aitor esteban,11476,135
Magireko,11422,30
cloud,11217,135
want g e n e year,11095,285
want realize gene year,11084,30
okada,11026,75
asian tough strong,10980,150
griezmann,10741,45
nijisanji fictional voice actor,10695,75
days rare,10647,135
Spanish boat,10639,45
marvin lewis,10414,375
first delivery luna himemori,10240,135
bring young,10165,30
j j watt,10051,135
terry gilliam,10040,135
let drink chinese town,10030,90
logan lerman,10016,60
free code friday contest,10013,180
