tweet,weight,duration
asim riaz,776745,45
join p newunit,599650,435
mc fit,506672,165
sidharth shuk ia,486710,75
bigg boss 13 finale,467922,165
sidharth shukla win,419102,30
asim deserves trophy,404977,255
,395111,405
caroline flack,302307,375
you istanbulumsen,256916,90
bigg boss 13 winner,256101,255
b b 13 grand finale,227166,30
mewin n l 2020,220855,300
u e f,217555,150
manchester city,210940,60
winner asim,195979,120
champions league,182147,60
u w aep 15,156108,255
mywinnerasim,142694,15
avenatti,142588,180
vote b,133632,285
g k e e p p n n n gin b k k day,112055,390
,102611,420
yaya botafogo,99266,885
nhk,95222,270
kutti story hits likes,95111,210
hidden truth bible,93402,210
kuttistoryhits mlikes,92261,15
b 19 p pop rise,91719,345
got keepspinninginbkk day,85773,15
mane,85500,60
escudo bolivariano 2020,82057,15
,79304,435
cathy doll wishx p p e,79196,180
man city,78953,45
c r w n 100,77770,405
,75344,465
h n e n b u n n,68322,300
yiki vars n ziya hocam,66524,225
fact,65558,285
love island,65276,210
favela rave,61278,390
,60217,360
honey bunny,58242,15
fixed winner sidharth,58093,15
penshoppe summer lisa,57114,270
correa,56110,45
,55282,195
,53859,165
getafe,53741,285
f g ep,52685,15
sheikh bus,52573,150
,52012,60
,51172,45
guardiola,50806,120
norwich,49122,180
osman gen l yor,47869,225
2020,46137,225
,46006,225
,45457,30
storm dennis,45363,435
xon sunset,44948,210
team snapchat,43423,90
,42362,135
still voting yang,41760,555
grenal,41189,150
n r l v,40719,390
benzene,40435,195
norliv,40158,15
rave de favela clipe,39613,240
jikookweloveyou,39130,225
emerson,38961,120
,38709,135
smack,38095,345
braga,38080,150
,38020,45
amici 19,37993,225
super cool true star x x j k,37657,135
ankarag c,37563,135
reylo love,37511,30
guerrero,37331,105
g z e l l b c l h n g,36586,45
15 feb,36579,270
smackdown,36336,15
ersun yanal,35540,225
g u r l love love love,34791,105
duda 2020,34776,270
temptationsdbtfinal,34758,30
temptations b final,34669,240
amiens,34524,150
tenlee 1001,33806,135
pep,33676,30
w,33356,30
precure,33143,15
midnight favela rave,32876,135
directo 15 f,32839,360
,32341,75
altuve,31965,180
city,31704,270
ryan garcia,31401,300
griezmann,31397,105
unc ver,30818,135
saturday thoughts,30552,345
tolga,30486,90
ravedefavelaclipe,29979,15
n n p,29809,240
k e av f b,29540,405
daddysgurllovelovelove,29078,15
cepostaperte,29036,210
feliz sabado,28890,540
cumartesi,28542,435
okulda heykele hay r,27336,630
,26702,300
,26300,330
n,25834,195
heroaca,25777,135
night catchers,25489,285
g r enal,25485,45
thismeansiloveyou,25479,840
green ocean g,25231,225
diego souza,25056,225
c p g,24848,285
h l,24800,270
saturday morning,24428,240
yaya vasco,24184,225
meme c,23879,285
barcagetafe,23847,60
jubilados,23534,15
retirees,22876,180
,22116,270
,22103,165
r p naeem ul haq,21851,285
,21812,30
listen alec benjamin,21743,315
c x hello f please b k k,21733,255
,21380,90
wished majac,21363,75
listenalecbenjamin,21331,15
ersun,21235,60
sadio mane,21052,165
dontbuythesun,20902,240
u r e n k n g,20826,90
e l c v e r,20778,255
carlos correa,20598,255
meghan markle,20502,15
ses rkiye,20484,330
saturday mood,19876,420
malamminggu,19565,390
clamps,19337,270
ralph waldo emerson,19333,120
aikatsu,19258,135
chennai shaheen bagh,19091,105
w e f g h,18788,45
,18575,315
ellas representan,18507,405
awas h imasih eksis,18456,315
n b rising stars,18423,60
shoot my soldier shoot,18390,45
jailson,18202,180
,18172,435
,17833,255
,17661,270
annkw,17086,210
mexico feminicida,16933,225
askfakeidols,16916,300
super mintokyo,16681,15
,16395,330
,16205,210
victoires 2020,16187,180
super min tokyo,16178,30
,15948,255
live p,15793,270
,15688,135
,15511,30
annoy squidward day,15440,30
,15293,255
keita,15076,75
,15076,210
10,14815,210
musto,14720,225
n w,14551,165
miles bridges,14469,105
wiley,14383,120
,13830,120
inter,13652,30
,13512,75
c v,13296,15
f 15,13129,30
the marriage,13124,165
,12948,15
b v b g e,12635,15
bvbsge,12579,15
tahitian treat,12573,240
saturday motivation,12470,180
altay,12399,135
black b,12389,165
nawal kuwaiti,12244,90
ter stegen,12207,105
2020,12156,285
committees al ahram league victory,12131,150
,12053,120
crashlandingonyouep 15,11822,195
c h pde metres skandal,11577,405
miles bridges,11577,15
una storia da cantare,11359,195
,11250,15
mexico city e prix,11201,90
c,11198,135
,11176,375
tcms,11166,30
11,11159,240
,10992,135
Valentine's Day 2020,10952,75
,10908,210
next week,10904,30
Carlos Correa,10897,15
vidbir 2020,10669,270
,10636,75
w l l e,10546,135
,10540,105
camp nou,10387,15
,10309,150
foto,10257,345
k e,10249,450
voice,10074,165
fatihtezcantasmalans n,10028,240
