tweet,weight,duration
america,1222746,510
bolton,1078069,315
c,955406,525
supreme court,878219,90
queiroz,734809,570
justice khaled,698110,105
arsenal,692361,90
beethoven,566248,825
online concert stay home,511775,480
dramawith mew,493094,240
congratulations prior,444210,345
republican,369341,375
mc muffin,362040,15
juneteenth,323095,75
boyz,315776,90
david luiz,296688,225
weintraub,279011,225
r k n g,275634,225
dreamers,273656,165
roberts,268820,270
arrest chandrasekhar ravan,266329,360
roadtokingdom,265584,15
road to kingdom,262648,150
theboyz,259331,30
save h iwear h ix gulf,258362,195
h e b z,257715,45
p p 92 launch b f,255867,240
enough lies l,253567,45
rookiethailand,252552,105
fami chiki,226776,570
c u,221903,195
russia,215835,315
fake k r k real culprit sushant,215659,345
true,212159,420
2023 tebizdeduy,204296,555
flamengo,195870,75
Jaihyun,194951,240
matt gaetz,187902,345
like ros,180848,195
c r,166527,90
haydi rkiye berkan finale,165435,15
Naples,162583,225
johnny's who with u,156778,195
jennie h l,143982,255
atibaia,143188,45
nausicaa,141991,240
f r e e z n,138864,600
jisoo deserves better,136066,420
h n k u 619,133941,240
க்கு,133389,15
No w rx no,129845,105
stay b l a c k p i n k,124787,300
jisoo deserves better,120822,30
tempura b good seven,115790,150
g r n e,115031,375
princess mononoke,111089,315
ykscan mdanoenemlide il,107824,105
concert online stay home,107014,225
tales earthsea,106668,180
p e n g n,106204,30
thursday thoughts,104246,405
happy birthday kajal,104036,180
fanfare,103963,270
latam,103206,105
l r n j,103143,75
scam werner,102933,330
benzema,100073,45
k river wayv turn back time,99810,165
chinese products dustbin,95647,420
r e u r e l l h e w,93479,300
nestor,92703,285
r p taco bell,91006,540
star trek united gives,87991,270
bonner,84595,390
h h party,83424,300
asensio,82361,90
who is crying,81693,60
cristina p rez,81607,450
noname,80521,15
presidential debate,76303,30
r n a v l v e,76179,300
cemalcan,75871,45
treasure,75630,15
charlie first ost something,74390,150
raw manma,72986,225
blue flu,69847,450
dbanj,69463,255
wonus let go woo,68191,285
dutchy joy good every day,66790,270
vera lynn,66733,150
rotuking,66472,150
ghibli,66291,300
talkwithbright,65697,210
Top chef,64277,240
one take together,64042,60
lastof us part,63755,285
tacha im bokodo,62220,45
you,62188,15
blemish,61956,30
That,60375,75
gaetz,58950,30
sususiyor justice coming,58607,180
johnny w e,56780,30
survivor 2020,56128,255
joonie,55821,165
pashakore,55093,240
dominic raab,54558,345
hazard,54050,75
l u l l p w e r,53868,75
timo,53735,30
spirited away,52829,15
18 jun,51996,270
hey say j u m p,51396,120
k n love scenario 400,51236,345
namikawa ishikawa night play,50848,45
p g new basquiat,50544,315
shame zahran,50201,435
vegeta,48632,210
ramos,48548,60
professional baseball opening,47642,75
real madrid valencia,46755,150
twitter v n,46681,150
beautiful delphine,45877,150
nick miller,44773,210
often,44733,135
rice ball day,44651,435
maymay caldero files,44644,225
live talk chanyeol,44522,165
tacha peace,43956,45
100,43240,255
christmas,42626,375
bangu,42582,210
dame vera lynn,42453,255
de bruyne,41522,45
nick miller,41444,45
naples,41291,45
aguero,41156,15
karim,40684,75
j f c shawn mendes,40644,45
Happy Thursday,40607,855
b g guardian,40222,255
,39437,255
beautiful delphine,39005,45
e w dynamite,38895,375
atlanta p,38875,30
banco mundial,38198,15
benfica,38139,225
like,38021,240
clock chanyeol su gu,37755,30
lock,37679,60
laxmibai balidan divas,37613,330
I choose shopee,37558,240
national newspaper,37341,195
martin pradenas durr rapist,37215,390
reli adds more,37151,30
tacha main content,36622,195
anitta tocame pre save,36453,135
years,36380,45
maskeyehay,36297,645
stay,35671,135
p,35011,165
ministry education,35000,30
disclosure of child crime,34864,60
italian cup coca cola,34271,30
saweetie,34069,270
home,33752,180
b z final c h and c k e,33650,180
tell everything queiroz,33569,30
w w e n x,33329,60
danny masterson,33268,270
leno,33149,90
voice tweet,32987,375
robocon,32902,30
tricycle,32809,120
buffon,32528,105
the strong house,31633,165
postnatal emergency,30137,225
react jair,30091,330
v hits cameron,29914,120
cuban,29562,75
gattuso,29028,15
space pentagon love,28624,120
chavismo joined the combat,28366,285
midnight remix,28252,165
brownpaperbag,28055,270
hyde,27494,105
jamal adams,27255,120
silopi,26777,300
zidane,26762,60
cerebral hemorrhage,26488,270
happy love with u,25963,135
work,25855,195
Dybała,25329,90
,25234,75
dreamers,25118,75
compare dinosaur,24909,615
twitter en,24543,60
release snyder cut,24242,75
Ederson,24180,90
r p x,23998,300
supercuts,23728,75
voice twitter,23639,570
janelas pela democracia,23232,135
louise,22934,45
landim,22665,210
emergency surgery,22616,15
n n and l k and u,22083,75
ziyech,21585,15
monarch,21537,45
real valid red v valencia,21377,60
hereto stay,21079,15
rodrigo maia,20877,75
premier league back,20818,75
ajimobi,20479,105
exchange traneen,19641,30
yap land rmaistiy,19577,135
benzema,19123,90
summer soni,19054,150
kpopyasaklan,19044,90
Thursday,18998,285
b r p l l v e l,18835,150
h e b z v e,18443,30
h u r e w h e w r,18330,45
john roberts,18228,30
hdppkkd rkapat l,17835,210
foreign secretary,17602,15
debbie aladdin,17360,105
tyrese,17280,165
rk e itim sen 28 ya nda,17089,210
recording function,16949,45
essence,16940,75
mendy,16599,90
cyberpunk 2077,16208,300
medarot,15627,45
thursday motivation,15465,435
pepper lunch,15113,180
compare piece yakiniku,14988,465
41 people tokyo,14927,60
suspicion buying accommodation,14916,180
table tennis table,14790,105
monk,14606,135
garpa pico large plate 07,14450,180
,14219,45
bayaa scrim abha,13736,90
but agoney,13174,45
bipolar 2020,13104,45
butterfly ndwin,12905,150
galaxy 31 day challenge,12886,75
philippines n l,12685,60
kamismanisshopee,12632,30
sweet Thursday shopee,12396,240
celebrity exploits minors,12240,180
h j e e f l e n g,11998,195
v arashi,11936,165
casemiro,11880,120
crying,11744,15
stay f u,11656,180
thesupporting,11594,105
agentsof h e l,11569,105
frederick wassef,11568,15
"June 18, 1940",11536,270
first stage,11525,195
hoshino source,11485,15
modric,11245,60
hem siz hem bor lu,11066,120
hazard,10971,90
kroos,10925,15
Indonesia emergency humor,10806,255
dear wife,10678,150
shuffles clown,10670,210
savunmay r,10653,195
today has flamenco,10595,15
juan carlos unzu,10568,240
,10400,210
ras ass,10149,30
max kruse,10096,225
