tweet,weight,duration
separator goku e p,1666767,1095
pericles,893727,330
wonho,540629,180
k c k g,526905,240
Brown,520126,60
one direction 2020,472139,630
b n g b n g c n,396301,75
good friday,390044,120
w h r uep 11,373115,390
conan,324908,390
loppi,317629,300
Bruno e Marrone,305188,510
,286704,165
lets love st win,285708,405
u p p r e n h r,266792,420
pure black nightmare,258491,165
koh lanta,253742,210
lets love stwin,232691,15
Forget Hits 50,215719,165
bruno,213419,90
bread,205388,165
assembly equal execution,195508,75
livedo,183985,210
Seeds will make you forget 50,183378,90
e l h r e u r,179444,135
I better go,178431,30
good friday,175524,885
pedro sampaio,173448,180
liveatlunchxgun,163993,30
I better go,161882,45
,160880,540
live lunchx gun,159220,195
yasak,145359,120
p e p,143843,465
k k n n e g,142964,465
prova lider,139605,480
,139229,660
peric,129301,45
conte,122079,315
shortcut day,115709,720
krakatau,114902,225
v gala,114817,300
felipe grandson,114638,180
Svagala,110453,15
h u h e n h r,108221,315
live pedro sampaio,101425,195
Holy Friday,101347,870
concert b,100596,330
tory lanez,100543,150
consultation heart problems zaint see,99452,195
k u n large viewing party,98640,420
e r c e r n c h e k,97580,45
kattun large viewing party,94974,15
week,94957,120
live pericao,94418,15
curacao,93454,285
live,91400,45
tottori prefecture,91382,105
cyrilramaphosa,91183,120
trump burial pits,90273,390
winmetawinisback,88263,300
maxon,87844,270
release date,87651,30
level concern,85582,45
24,83016,30
concertforbts,79429,15
talk friend sx ohm,76182,195
h k k n,75019,105
hongbinah love,74721,300
,74504,255
flay expulsa,74167,30
hourly response,72953,240
live at home with expertise,72057,225
Brown,69812,60
shimadzu,69395,285
days to n b n,65370,195
hikakin v,63739,210
,63133,180
r e u r e p,60149,180
u e u,59765,30
wonho back,58947,195
twilight,58325,210
djonga,58271,60
lockdown extended,57541,165
national siblings day,57320,615
p n k chella year,55932,60
petro force,54933,240
army bomb,54815,105
yirmi bin retmen ls n,54714,60
live gabi martins em casa,54426,15
comprehensive block,54158,285
j u k n w f e e l l v e,53432,105
sei que eu senti amor,53298,15
2020 h neeis b c k,53049,285
p n k chella year,50727,150
u n l l e,50324,90
amuro,49936,60
clap carers,49634,105
periclao,49537,30
clapforourcarers,49026,15
w n h b c k,48496,105
w h p e n l f e e l l v e,48247,15
suddenly,47913,60
boyfriend music video,47838,255
halis hoca tutukland,46730,45
,46144,45
halishocayamahkemezulm,45285,30
so our,45258,300
onceselcaday,45191,345
halis hocaya mahkeme zulm,44940,225
cultural blackout,44480,360
usaflex,43456,270
cooks,43213,255
f r nlar,43044,75
claude,42837,165
usaflex,42505,15
noah centineo,41866,30
sequevo,41310,60
best c world,40565,450
ferris wheel,40337,45
zonguldak,40118,195
Selahattin demirtaş,39646,630
nice friday,39139,420
extension,39095,270
,38737,240
enzo,38461,210
have a nice Friday,38258,15
kapitalizm kt z slam,38172,210
luppo,38131,90
f l b e u p r e r,37947,135
devilish v,37893,90
enzo,37848,15
cigaret,37606,30
case 47029,37020,165
alexandra,36597,45
avil,36158,30
nfaz yasas adil olmal,36146,120
b b e l,36143,255
friday motivation,36034,60
avil,36010,15
yiya,35999,45
iwate prefecture,35991,180
babymetal,35933,15
cooperation fund,35897,30
hopkins,35852,135
Each,35812,90
mas vontade de te ver,35629,15
yiya,35598,15
v n e e e v e r,35543,75
shuichi akai,35200,15
sexy zone,34958,165
,34886,75
good friday 2020,34880,255
dalin supervision,34794,135
Tho Sudheer Chaudhary Tho,34654,240
selenas new boyfriend,34327,75
r b b,34241,30
juliet ibrahim,33962,315
evid ncias,33779,120
salvini e meloni,33528,75
,33410,105
grocery stores,32478,180
light blue,32235,255
quarantine radio,32030,30
ignorance,31976,75
greys anatomy,31818,330
easter weekend,31777,270
save post office,31758,150
spread,31705,300
little club,31700,75
graysanatoms,31581,15
,31438,345
everlasting star hongbin,31389,30
johanna shake carrots,31349,135
flay gente como gente,31286,150
black tissue,30989,60
v c,30973,45
c l b c f e l p e n e,30569,75
voc,30433,15
rezalete engel ol,30109,210
exoel smingdollarija,29797,150
k j e h w n c l,29776,180
leader,29508,15
china must explain,28887,300
e l g x,28725,240
and gizelly,28639,30
Holy Friday,28624,15
h r j u r c,28068,165
calm flavio,28042,165
strokes,27870,330
,27607,165
