tweet,weight,duration
,2450843,60
save,2335966,690
p f h e u l,2123939,45
b comeback 2020,1993669,480
filter,803679,420
Nshaling,700858,255
time,694783,390
inner child,662915,225
,575244,60
,541173,345
oneits never giveup x unit,537560,30
,518332,30
b,500756,165
e,439289,15
eternal,411233,105
c n n e c b,384195,120
bulletproof,368301,300
come prima,356696,180
n feat sia,356215,210
,303225,270
Mahashivratri,289445,585
mahashivratri,279586,15
c e b c k p e c l,278591,315
rip thailand,273168,180
,260755,225
l u e r h n b b,257902,330
,254173,435
n e e p,238796,15
flay,219929,315
new coronavirus infection,217940,60
somos todos bolsonaro,206307,90
remember,173355,510
,168661,45
n National Police care about nature,158888,195
u r e u l e,158044,375
baby brightx hisox gulf,156345,135
joseph,155018,45
streaming party n,152741,435
friday,144515,360
koh lanta,139420,225
spotifyx b,139273,105
til b 19 u,135776,435
coming,131745,195
nis coming,131404,135
w h r uep,128963,285
zero clock,126840,345
,120754,330
russians,116494,30
,115221,405
,114376,75
v gala,111045,300
p n g c r l c r e n,110782,255
love pet day,110190,90
birteksenisevdim,109300,450
atiny selca day,100574,435
e p,89190,255
,88094,165
b 19 w nner sa w n radio,87521,135
b b b b 20,84282,360
21 feb,79673,510
r e martta sa l 50 bin onay,77330,210
h e h w l k e e,73706,45
w change heart,71518,30
quaden bayles,69749,420
friday feeling,68201,645
directo 21 f,68138,675
carnavales felices 2020,65848,120
,64902,60
they atakanka,63493,165
trump russian asset,61995,405
j p n u r,61709,210
welcome home peck palit,60187,240
b r n g h e p n n,59616,90
russian collusion,59384,435
,52150,150
b 19 pepsi cebu,50984,90
inner child v,50959,30
coronavirusital ia,50373,735
sanrio puroland,50028,240
,49976,600
,49212,30
moon jin,49150,285
g f e l p e p r r n g,48843,45
,48800,120
cdn screen awards,48562,75
,48400,300
hay rl cumalar,47377,435
at r,47259,270
15th on Brazil,46341,90
stems,46277,240
,46001,255
j c e n v e r c r u z,45191,210
young boy,43732,120
enes bebek evinde b n,43277,240
,41632,210
gone wind,40328,495
e,39068,330
quaden,37809,135
kase,37518,180
westandwith quaden,36842,120
,36720,330
,36688,90
friends reunion,36418,105
paul ryan,35478,270
,35231,30
india reject trump visit,34039,90
miner,33593,75
dont yawn till dawn,32463,615
w e w e r e n l e v e n,31692,60
g e v e r c n c p l n,30113,270
ceren damar,28885,480
411 press con 2020,28748,105
introduce favorite anime boring way,28068,300
,28014,360
p u r p l e u r e c e p e c,27209,90
bts n,27111,15
mother language day,26745,510
,26175,255
ruben neves,26131,75
,26105,15
sit r,25370,60
trump rally colorado springs,24827,105
unloading mega corruption,24401,375
irans n rlar kapat l,23993,675
,23899,420
,23872,90
20 world cup,23598,75
,23514,150
planet fitness,23311,135
yulimar rojas,23237,225
nets,22929,240
provadoanjo,22725,225
nout,22652,30
award ours,22231,240
malcolm x,22173,450
k kv p z,22129,480
friday night,21965,120
c n n town hall,21878,45
stop bullying,21846,495
national women's strike,21285,435
h e c h r e,19998,30
c c 2020 final,19930,285
feel u n w,19840,345
koias,19721,75
happy friday everyone,19447,555
olmos,19240,150
esther,19033,210
ббцят,18892,210
nakai kun interview forecast,18861,270
westworld,18772,15
,18643,165
z e r,18325,150
w h e,18293,150
full auto,18195,315
ncesevdiklerim,18107,180
bheeshma,18081,120
east enders,17975,165
l qv,17888,420
heartbreak weather watch,17801,120
,17770,120
r 40,17496,45
people gabener bodong,17318,315
europa league,17003,15
chiba yudai dropping smartphone,16867,195
markieff morris,16425,210
resign people,16376,210
p h war love,16320,30
elif bebe ine tahliye,16309,60
se banca mas,16269,45
,15780,450
u sv n,15626,375
n b,15552,30
,15397,180
,15367,135
,14871,30
monsta x number,14804,165
,14694,240
ishere,14596,45
h e n c e b r e k,14520,90
,14439,120
,14387,210
boy luv 700,14302,120
hagi,14087,45
national pet day,13831,390
sevmekg zel,13647,90
l w itkil,13552,30
krack teaser,13542,60
otero,13243,240
f c l,13014,225
mommy divine,12942,285
nothing,12608,270
ontedstrike,12518,375
lauren london,12397,30
Blessed Friday,12378,465
,12217,30
stay,11987,30
n n,11939,165
kaduna vs kano,11860,150
blood lust,11826,105
n u n f v r,11544,15
give us need,11378,165
richie ofarril pedofilo,11363,360
,11319,135
,11216,105
b l l u,11216,195
l r,10963,90
ponce,10959,15
f c b c p,10890,255
kyrie irving,10825,45
russian interference,10599,15
david ortiz,10538,90
katil b kel iye hay r,10381,315
b b b p r e b c r g z e l l,10281,15
n,10265,75
e c l v 2020,10241,285
malik and direct,10151,135
malikendirect,10111,30
eytanla ramad n z,10091,135
