tweet,weight,duration
,7109209,30
atlanta,1231141,465
b l c k l v e e r,1180075,765
antifa,1162921,375
r e h e e g r e e,1119061,390
derek chauvin,939429,15
global live f mx krist singto,891693,630
punch rd win,834239,315
sosatseoulsay ep 16 x g,501019,165
amish,499039,705
n p,478811,360
youth finale,478473,465
launch america,467210,180
free delivery swords,412190,75
space x,411559,210
decades superstar r j n,409470,360
sik n e n n,370804,300
sixtonesann,369674,15
trump resign,359275,600
Because A-type juju,318423,210
keyaki together,316127,285
Magar Leela God Kabir,313529,210
we are 57 l h e,309375,360
koh lanta,281205,180
yearof ways,270356,480
aldubtamangpanahonrewind,264122,15
l u b timely rewind,261502,285
0613 f 0530,252122,60
engineer trilogy,251233,390
riots 2020,250359,660
kinspa,246576,435
sabadou with gabi martins,238790,90
justice george,219386,240
crescent moon,215758,135
claude,210486,15
doug,199894,60
censorship law no,192776,165
draw vivid marble,190657,480
premium music special edition,180502,465
premiummusic special edition,176733,15
black lives matters,165735,225
c h livex ohm thitiwat,164941,210
justice george floyd,161741,210
monster,149027,15
we are 70 percent,146015,450
h e k n e w w h h e w n g,145314,45
oakland,141649,165
ayasofyada fetih,138527,180
pontoon manpo,135443,60
world health organization,135078,75
gabinete odio presente,134773,90
livepineapple,133286,435
barclays,131431,120
killer mike,127741,465
thank mew hard work,126043,135
jim jones,125824,450
falcon,124111,210
e p,120522,90
amlo vete ya,118177,360
g n g h,117066,270
tenimyu home,112759,300
,109275,555
protests,108331,75
drag race,106917,435
desi,106060,420
polisiminyan nd,101024,480
san jose,98853,165
million l v e,98512,360
They sleep,97309,135
ines,97221,45
years india tears,96780,285
ines,95530,45
elon musk,93154,60
friend friend,92955,90
alexandra,92857,45
30 may,88594,45
crystal,85042,90
new east debut 3000 days congratulations,83209,255
,82531,150
special friends,80583,210
encouraged encouragement,77671,150
eid al hanouf abdel aziz,76389,390
tooth,74212,45
lenox,72452,375
dhoni fan forever,70148,75
georgesfloyd,69790,195
princess,68917,30
c h pli nasty screen,67880,315
waffle house,67365,120
sansa,67259,375
kento nakajima,66747,45
kylie jenner,66072,90
kokkoro,65549,270
p e x character diagnosis,65454,675
put sunday,60652,495
protest yuzuki muroi v appearance,58780,435
kaguya,58529,150
mineapolis,57301,240
Jada,56865,120
good luck jung sewoon happy birthday,56249,75
dcprotest,55414,195
u p c,55360,435
I'm not afraid of erdogan,54858,675
relations,52174,75
nhk rajira,50944,285
pluto,50844,360
smack,50191,405
halis hoca ld r tutuklu,49808,105
l u c k e w n,49461,15
jimena,49320,345
need b c b n,49010,150
mavimarmara 10 ya,48468,285
e r e c n l r f k l n n,48387,150
claims open request request,48357,195
halavit ahli vin,47746,60
george floyd protests,47687,120
Mayan honey,47232,465
ohno sensei,46507,180
downtown l,46461,75
canal 30,46064,180
lbc workshopday,46052,75
international space station,45292,15
long,45012,105
kauan,44945,240
n 10 to 10,44599,180
amish,44295,30
lockdown house party,43502,150
adult group,43284,60
n v dance party,42777,195
weneedabscbn,41475,15
in e,39962,75
person saw tag answers phobia,39914,645
muharrem nce,39712,240
infectadura,39516,135
hartmann youkai girl,39155,210
chicagoprotest,39026,120
lockdown,37626,375
happy Saturday,37159,435
Lady,36858,15
,36782,225
White House,35700,90
pluto,35183,15
fairy gala,34739,150
matters,34642,105
experience achievement,34522,120
cornel west,34412,240
we die,34057,120
fort wayne,33769,15
criminal denied persecution,33509,90
cloaca gate,33383,30
again,33211,435
stop conversions,33115,60
l c e d,33068,60
king eternal monarch ep 13,32992,330
antifa terrorists,32836,30
oh friend,32817,135
n b n l,32579,165
Saturday,32413,375
c n n h q,32383,30
matarife colombia,31758,360
sutopuri adult group radio,31610,180
H b or t chu p,31464,60
houston protest,31265,30
van tam,31055,135
gracias macri,30514,135
gabi is on,30264,105
annkw,30074,150
l afor w n,29121,60
la ultima cena,29101,165
,28908,45
houstonprotest,28530,45
l,28404,180
keisha,27956,180
gago,27944,30
w h,27292,150
shopee sabtu spesial,27260,450
g n g h,27083,90
this night,26679,285
welfare works lockdown,25980,120
the marriage,25615,240
atakan lion,24628,30
wipe,24457,60
orange vests,24094,420
suspeito,23915,90
columbusprotest,23908,30
obelisco,23739,135
dtla,23711,30
minneapolis uprising,23680,90
dissonance,23228,90
gabi brandt,22924,75
non slip story,22035,225
biafra heroes day 2020,21703,60
park ji min,21445,15
c q u e v n c e r r r w e r,21407,240
floating star castle j space,21406,90
last drive,21262,375
I march for life,21098,135
c n n center,21043,30
eurovision,20732,210
atlantaprotest,20705,45
livematheusekauan,20577,30
at home it's better,19009,75
fairfax,18938,30
icebox,18207,90
r e e b e r g r f,17894,225
midori sensai festival,17864,135
new new york,17737,135
second wave,17604,120
nawaz sharif rules hearts,17314,120
sakanaction,16885,195
want sequel,16814,270
conquest symbol hagia sophia,16520,90
dilsinho,16253,210
saturday motivation,16039,405
n b l f r u r e r e r,15704,60
live anagabriela,15692,135
p l 2630 2020,15332,15
p e r aas n e,15279,15
eastern province,15149,225
alex ndiritu,14968,120
haagen dazsx j j,14924,60
zicon love,14922,135
e sports,14910,360
dmm e sports,14855,45
dp finali devyap,14816,180
phillyprotest,14503,75
hindi journalism divas,14451,240
predator,14325,45
united states woke up,14298,195
k f c,14254,30
queen's live,14215,255
f c b f 95,13995,195
turn friday,13973,210
muratmarketkapat l,13894,165
l arc 29 years old let cast rainbow l,13870,495
balkis shear,13578,315
w e l v e n g,13541,75
r h,13386,45
dmdyibirlikteduyural,13324,90
bad bunny party,12911,300
amida,12795,255
think,12750,60
minister education,12546,165
live ana gabriela,12515,45
r e n g r e p,12459,195
communication failure,12381,225
imas ml st,12359,15
,12348,165
goodell,12335,150
denemeyenkykborc,12249,450
delacruz,12149,60
live rose of saron,11796,270
hakkari cukurca,11659,90
mypresident,11636,120
fora weintraub,11582,60
death saudi scholarship america,11477,60
mini miz,11471,45
stay at home popapo,11419,15
eva q,11327,195
fujii n n,11304,150
islam banned statue,11170,30
seismic intensity,11096,45
bang phli,11069,75
mark fuhrman,10970,150
flat earth,10962,150
reem shammari,10851,30
sseldorf,10804,15
l e k h e r e,10701,180
n b party,10665,105
brau,10638,300
ife warri,10638,165
u f c vegas,10614,45
we are on a trip,10610,405
michael scofield,10538,360
saray st doping,10480,60
k br srezalet,10419,315
Felizabado,10363,15
flat earthers,10350,45
