tweet,weight,duration
the debate,761609,435
fora pyong,641531,420
19,614439,450
prayut went,460125,405
monster fairy tail,359747,255
yo quedo en casa,304520,240
,281877,15
flynn,265376,30
thelminha,260523,60
n u e e n g u e r r e,217485,225
texans,198948,390
hopkins,194243,330
flay,191294,240
,174439,555
evinde kal rkiye,173276,495
quarantine life,168851,945
confinementtotal,168811,570
soka kmayasag,168086,135
coronapocolypse,163482,120
burro,161021,90
,159161,435
sesimizekulakverborsaistanbul,155559,30
idris elba,155062,330
b u r r,152122,45
covid 19 uk,150061,165
professor,146430,285
directo academia 16,145416,555
paredao b b b,142745,195
c v 19 france,139815,300
,139792,135
burro,138329,15
felipe v,136623,15
koronaya kar acil tahliye,134851,285
b 19 l v e e j u n,127737,405
stay f home,124795,60
cuomo,122101,210
cuarentena coronavirus,117629,390
,117417,255
Turn up,115155,60
dont spreader,102960,180
years,101440,390
coreano,90377,90
rate it,85868,30
c v 2020,85379,450
watson,78706,180
gshow,77563,15
16 mar,77219,225
carat selca day,76298,360
vizcarra,75760,135
cardinals,74850,150
assediador,73866,30
monday motivation,73287,315
soka ac kmayasag,72833,345
w l arrival 2020,71798,240
july august,71754,210
e r,71141,75
stay babu,69848,90
respect jay b,68944,255
coranatuerkiye,68749,255
covid 19 e p,67699,345
bill brien,67426,345
galpa rd anniversary,67310,90
e p,66574,165
,66414,165
dangai changai,66367,135
pit,65131,150
estado de emergencia,64495,690
,64047,135
Jorge Jesus,63752,150
wtrouble,63575,150
federal reserve,61778,15
l b dance practice,61551,45
deixe de seguir janaina,59700,165
quedate en la casa,59620,480
janaina,56370,150
chinese virus,55395,60
,54834,105
case 18,54760,300
david johnson,54569,180
browns,54470,315
work comment,54400,165
c v 19 malaysia,54383,60
c u r c r n,54201,285
movement control command,54137,75
k yamet,53403,465
u l n u,52886,105
dirumahaja,52715,540
director c yon huya v,52034,165
,51947,465
cuarentena colectiva social,50602,45
bbb 2020,50230,30
b b b 2020,50165,45
india fights corona,50085,120
strength,49514,195
jos kuri,48684,240
vir sekocadarbe,46979,135
harry potter,46862,195
jos kuri,46423,15
westworld,45056,375
stayhomechallenge,44563,120
xbox live,43964,75
marshall law,43465,330
private sector,43225,15
felipe neto,43049,165
theyungbludshow,42363,330
baker,41804,135
designate per scale b n l,41243,30
gen x,40902,90
believe youx g,40580,15
tonight teaser,40342,90
boris resign,40219,330
forababu daniel leaves later,39767,225
faust,39611,210
,38353,240
gradient,38263,855
,38170,15
tannehill,37662,15
Monday,37243,225
schoolclosure,36352,225
in the 2020 debate,36180,15
r h,35492,390
bird flu,35173,285
w,35059,45
Happy Monday,34922,210
colts,34738,150
96,34643,60
deshaun,34558,90
impeachmentdo bolsonaro u r g e n e,34479,390
dolphins,34078,45
Blue Cross,33688,285
mitt romney,33232,135
,32706,270
isupport anuj bajpai,32565,180
walking dead,32445,360
p cs,31745,75
atocha,30814,165
monday morning,30157,75
se babu,29764,15
caralho prior,29557,180
castaner,29545,120
coranat rkiye,29375,210
idris,29354,30
lyin biden,29347,300
ola st g nler,29226,180
bonus five thousandths,29171,90
buckner,29135,240
go tube,28676,225
sokagacikmayasagigelsin,28420,210
coronavirussouthafrica,28380,135
hooper,27759,165
fora babu,27582,30
babu e rafa,27459,60
exatlon semifinal,27188,270
,26816,150
pedro sampaio,26254,135
xbox series x,26203,105
gerakan social distancing,26145,405
amnesty prisoners corona,25525,60
shut,25221,135
move forward wonho,24905,75
,24740,300
askniall,24592,195
31,24539,120
let join hands reconstruction,24464,90
vail,24345,15
c v canada,24331,135
enhanced community quarantine,24034,90
smartphone,23771,30
,23753,300
ranjan gogoi,23750,270
k c k g,23634,165
byron jones,23575,60
alfred,23367,30
go to mayan street,23166,105
fica paizao,23151,345
besyoma durekte b,23002,135
,22666,30
deshaun watson,22493,90
c n e,22206,75
c n h,22060,60
private sector krone,21924,480
,21825,555
x 12 th r,21251,135
b,21238,300
emos contra pyong,21082,435
safer sanders,20910,150
c v 19 argentina,20782,105
covidontario,20703,90
luzon,20702,270
,20524,225
honduras connection,20183,150
diggs,20006,270
mexico se queda en casa,19871,45
quarantine,19785,45
negan,19603,90
b b trust x,19384,105
l e l v e u h,19275,60
,19270,180
social distance,19088,60
,18819,30
covid 19 walkout,18267,90
b,18225,15
returned breeze habtoor,18171,135
saudi race,18010,285
fica rafa,17812,150
whitewashed,17707,120
halepce katliam,17706,300
c n n brasil,17705,270
coronaviruskenya,17649,75
party,17470,120
x e n f b c r e,17462,60
w 10 or f x,17447,210
,17261,75
90 day fiance,17185,345
we are all l,17017,90
ina corona,16624,150
atsume animal forest,16608,30
,16556,15
,16466,75
panelo,16375,75
int rnlerde rencidir,16305,195
hearties,16260,75
tom nook,16081,390
mel brooks,16080,240
stay in your house fuck,16060,60
pyong lee,16001,15
,15961,105
,15809,420
qanda,15741,105
fora bolsonaro,15723,30
kyler murray,15652,210
animalcrossing g,15640,330
b grand prize congratulations,15420,210
meb bili imle e itime devam,15352,105
forababudanielsaidepois,15198,15
coronanederland,15104,75
p u l n c r e n,14752,75
comet,14596,150
,14523,90
coronavirusinpakistan,14487,105
keri hilson,14303,405
new virus,14238,150
,13910,135
jana na paschoal,13642,60
,13336,60
16 marzo,13310,255
toplam 47,13271,165
,13228,75
toplam 47,13202,15
phase,13107,90
hurst,12957,60
kar ncaistila,12867,300
chris martin,12834,120
armor duke,12822,45
horan home,12814,150
,12784,150
hipradi,12775,90
ficapaizao,12690,15
unknown news,12411,255
,12394,75
,12361,225
,12349,195
stay home save lives,12346,75
chris martin,12189,15
,12152,225
plan de choque social,11876,105
mart n vizcarra,11830,15
conscience,11709,300
se pyong,11690,15
p r f,11400,15
gubernurterbodoh,11304,270
49 ers,11076,15
biden,10974,45
urgent rate cut,10958,75
haikyu best order voting,10848,405
c v,10844,75
48 americans,10728,45
f n c,10630,120
fantastico,10610,30
l n e away,10600,45
corona fighters,10586,30
quarantine,10494,15
performance center,10394,30
,10195,120
closetheschoolsuknow,10148,45
swifties home,10088,255
