tweet,weight,duration
l n e v w r 2020,1229756,480
pop smoke,934687,450
n c 127 hunguiui,566880,15
kick,547771,15
l n e v w r 2020 x tharn type,498139,105
Haaland,447660,240
oui areready x unit,403798,30
,378892,270
sidharth shukla fever,362319,240
,311150,195
brits 2020,305862,195
liverpool,293578,75
assange,277236,270
dortmund,257303,45
tharn type series,244832,90
r p pop,241282,150
neo zone mini tracks,239182,510
chen love,235061,495
offgunbestcouple 2020,220328,15
gun best couple 2020,218808,75
young days,210670,120
athletic,206520,120
ahmeti ya rkiye,206309,135
b v b p g,199802,75
line nex plosionx perth,198419,180
neymar,184483,165
40 first look,178805,15
c h n e l,147170,30
neo zone day dream,142210,15
,137132,240
u h c n g,136833,570
l byou 200 thousand,136382,15
l n e vx r n,127121,60
b 19 new peako bi 11 board,121324,510
k oldum,118105,405
atalanta,116503,255
,115540,255
asteroid yangyang,114405,330
n r 30,113546,165
atleti,109314,120
somos todos gen heleno,105911,315
sit,105665,15
asteroid,102396,60
directo 19 f,100522,870
ntr 30,98266,15
valencia,95646,30
mbappe,92744,120
get well soon h l,92507,495
valence,89942,30
travel coup,87885,120
make right,87142,135
happy 23 rd bday plan,87085,180
atakan,85812,330
always c e,84268,645
borussia,80191,180
b 19 c n n life,79555,225
,76763,645
ask monsta x,76013,135
hamile elif tu rala tahliye,73605,285
b 19 j e j u p,72763,120
trio history alawi,71207,15
cristina cumple,70369,840
tin selfie day,69682,150
boosie,68414,180
leipzig,67008,225
wednesday wisdom,66847,900
shivaji maharaj,66825,540
hours,66540,330
cid gomes,66057,180
Stormzy,65926,60
tottenham,63802,105
aborto legal 2020,63279,540
honor kings l e,62414,240
renuncia l,61901,75
19 feb,60979,375
anfield,60645,195
cnntownhall,57471,15
c n n town hall,57042,420
tuchel,53516,165
simeone,52062,120
n l 48 high tension v,51546,165
feliz miercoles,49573,765
,48902,30
temptations b final,48684,315
george zimmerman,48638,315
,47677,210
e c n g p r r,46972,60
honorofkingsloey,46303,15
champions league,44294,105
good times,42901,300
pechinoexpress,42363,225
,42266,30
20,41553,150
b n c n r e f c l n g,40955,210
р е р е ц в е р,40786,75
weeknd,40330,75
rohrabacher,40069,30
ja net du bois,40014,30
h r u,38329,180
blago,37525,60
jongdae thank coming back,37419,45
soberan energ tica,36499,30
,36411,255
,36406,30
ekehapis aihmayk r,36244,30
,36168,135
hunar haat,35289,180
yleyebilseydim,35220,315
weeknd,33868,90
l se queda,33603,510
r p pop smoke,33249,30
k k,33124,255
gueye,32223,90
eke hapis aihm ayk r,31700,150
hollywood hills,31034,210
kurzawa,30820,120
ux gucci,30751,210
,30428,165
Jagme Thanthiram,30394,165
f testing,29708,450
verratti,29622,90
justicia para fernando,29165,165
v lez,29098,225
c n c l h e r f,28827,165
aborto es fracaso,28785,135
warren media blackout,28379,270
travelwith j,28136,30
iuxgucci,27692,15
r p pop smoke,26851,15
,26611,360
mourinho,26318,30
,25317,270
lewis capaldi,25187,120
f raty lmazcak ro l,24967,240
,24909,270
sobral,24179,60
crossroads th win,24059,180
Icardi,23503,45
jaeyong,23478,60
p h complicated,23325,90
impeachment de bolsonaro,22945,450
ceara,22568,15
ana maria,22521,15
,22147,345
r b l,21892,240
scheer,21830,60
carsamba,21652,210
,21641,360
rk demek,21446,285
introduce favorite game boring way,21422,420
Message in,21268,240
child consultation center,20940,45
cooking mama,20871,15
,20822,30
ar amba,20699,270
priti patel,20394,120
ask bloomberg,20305,270
di maria,20156,30
erdogan,19817,30
b k p ptheseries,19814,195
us,19740,420
grateful c h e n,19719,15
morata,19540,135
,19314,450
b,19314,210
mais voce,19114,285
thalaiva discovery,19003,165
meteorito,18964,300
ali ko yine l yor,18894,450
maisvoce,18846,15
pacara l c,18591,315
national drink wine day,18328,150
somos todos general heleno,18212,60
coffin,17947,165
willona,17899,60
cosas que pasan por ser mujer,17815,360
,17732,120
haddini bil setenay cankat,17662,540
,17657,225
Carl Nahmi,17581,210
national strike,17523,150
navas,17452,30
u n l,17411,135
r p g,17139,90
reggie jackson,17024,165
odair,16872,270
lavem pinto,16830,405
g f r e n 65 th win,16786,45
odair,16494,15
c w h u,16439,270
l f c,16086,210
love u monsta x,15648,180
nogizaka 46 ann,15504,30
meteorito,15417,30
46 n n,15366,225
urgency,15109,165
wheres warren,14854,195
,14774,210
central district,14643,120
lapupaeilsecchione,14379,150
l estas solo,14097,300
l v,14067,75
cholo,13994,60
yo planto por juan se,13889,195
p p n g f r k l n,13833,225
,13507,300
pray kivlan zen,13312,90
halaand,13160,45
cemre,12646,525
mata najwa,12637,150
Ilicic,12555,180
gift phone 11 phone,12478,30
meses de terrorismo,12335,180
boerenprotest,12155,30
protect c e,12000,15
mencari jodoh di twitter,11986,405
tidak jujur cilaka,11850,165
,11791,30
warren,11718,60
p,11633,375
,11528,390
anxious corned beef,11473,270
,11356,645
bir dolarl k k e l,11341,180
,11276,330
thalaivaondiscovery,11211,30
f r l u c g l l n,10885,270
scam werner,10885,105
mencarijodohditwitter,10662,15
nana hashimoto birthday festival,10606,255
Thiago Silva,10584,60
la calera,10534,90
,10271,255
greg olsen,10267,150
top chef,10208,210
,10001,390
