tweet,weight,duration
chromatica,1353804,315
blue impulse,961185,690
derek chauvin,899475,240
shopee w f hx g,701005,240
year jagan ane nenu,655808,150
punch ndwin,622700,270
black lives matter,609942,765
tharn type st read,577834,405
r e h e e g r e e,533999,255
stage n sx mew gulf,458785,195
,441960,60
national guard,439260,165
derek chauvin,421463,15
h u g,411889,345
thugs,344865,15
,338027,225
god kabir comes yugas,319993,180
junk terror bill,315094,660
,307939,435
kingdom,282356,840
koh lanta,265715,195
attack titan,264858,645
,260501,90
minneapolis riot,224320,360
wake ummah umar bin abdul aziz,211563,540
h e h n g r,211211,120
year mass destruction,209937,15
I declare dismissed s,208168,105
omar jimenez,200399,345
madonna,197080,375
manslaughter,193942,105
welcomeback j k,190535,375
,180932,15
united against the crisis,176079,135
e r,173903,330
h r e g r e e,173683,60
kingdom,170367,30
forbes,165943,375
lei da censura nao,159956,435
donaldisoverparty,159077,765
minneapolis protests,157017,480
,141870,225
rd precinct,141672,135
yoona,137752,315
louisville,134449,240
the istanbulunfeth,129071,690
conquest in hagia sophia,128289,420
29 1453,127077,30
gabinete odio presente,126183,555
,122863,240
pride krist singto,122333,210
world health organization,120063,210
h e k n e w w h h e w n g,112223,45
future map defeat,110404,225
george floydprotest,109507,105
knelt,102071,105
,101034,75
happy mame day,96758,300
ines,94587,60
babylon,94554,105
meijix g b,91787,30
alexandra,91259,120
,89339,555
sa l k dur,88973,135
ingreso minimo vital,85920,465
tricycle,83767,300
e u n h adorable day,82987,195
see taro,82137,135
,80481,255
j,80338,75
naclongx gun,79470,150
justice tina,77445,480
e p,76911,60
,75301,60
trump close twitter,72123,210
play station,71730,255
mappa,70374,30
amici speciali,68232,150
29 may,67622,210
anuel,67585,420
p p,67486,225
their,67047,150
little thing digital album,66917,150
p r e c v e c u,66176,120
leona,65971,240
justice george flyod,65813,225
mikasa,65676,150
f g n r c,65445,60
canal 29,64157,105
new life order,63671,105
lemon,63516,270
van jones,63052,375
stage non stopx b,62981,75
shipper e p,62686,90
Hagia Sophia,61879,270
tinelli sorete,61365,135
to the finals,60691,225
,60578,120
kylie jenner,60112,75
,59314,180
experimental test,58097,330
