tweet,weight,duration
man word sid,1647236,675
,1045330,375
hero asim,981468,285
elazig,871477,15
elazig,869238,180
,633346,540
deprem,533067,15
proud b always,327791,540
queen hearts rashami,320652,210
h b dto,265940,450
mar,261463,435
pompeo,255837,300
,253133,60
,234247,225
things whole empty happy birthday,225911,330
c j semuanya,223530,285
,206400,450
b sdeservesbetter,201857,480
deprem elazig,200047,750
siam paragon chinese new year 2020,189426,120
bianca,170019,330
march life,164938,15
c n u w nx mew gulf,159559,180
americans want witnesses,156931,525
goya 2020,154118,330
k c n g,152748,480
coronarovirus,144557,180
,143102,165
b 19 l l part,141686,420
jungwoo,132245,90
precious chanwoo day,130734,345
hidden shadow love ep,127521,270
u w aep 12,125981,225
master third look,124767,210
dollypartonchallenge,122310,195
p e r x e x p u l,120487,600
valencia,119987,255
nhk rajira,119027,165
k z lay,117958,75
victory winter champion,110382,330
field devletmilletininy,106742,435
bom sucesso,103995,225
h p p j e j n g,96428,180
petrix,94577,135
,89915,150
j u n g w,89769,150
,89580,255
b n n e n x u p,88830,135
,86640,120
b 19 x live,85227,15
Haaland,80905,180
,79804,285
jaejoong kim happy birthday aye,78818,30
setien,77506,225
babylonia,76047,30
rafum,71999,240
al hilal youth,68258,105
p u r p l e u r c n c n,63796,120
star trek,63539,225
l v e awith p cin b k k,62992,30
,62980,225
bangladesh,62816,285
take,62639,120
anyone tomorrow,62578,225
I have you,62505,510
saudisboycot amazon,61707,435
meek,61518,210
rede b b b 20,60408,390
justice justice,58958,195
malatya,58794,90
f g ep,58033,45
directo 25 e,56007,405
n h l star,55447,420
,55244,270
nhlallstar,55173,15
play,55084,120
pablo mari,54164,240
byte,53768,465
,52916,240
trump defense,52756,195
corona outbreak,52364,330
25,51181,90
,47956,90
trump defense,46827,15
erronosisu,45364,45
precure,45322,30
hotgirlsforbernie,44576,255
,44146,210
feliz sabado,43633,345
morning,42854,225
deepak jhootha hai,41763,225
,41222,60
bring ben solo back,40363,330
mary louise kelly,39057,225
gong xi fa cai,38620,300
trump tapes,37347,195
,37093,15
n n and e n,35886,120
heroaca,35359,120
c n c e b l e n c h l e,34192,210
c r n v r u f r n c e,33835,435
g u r l ala eh hipon,33529,75
lolito,33189,135
u,33164,60
ter stegen,32578,210
save ben solo,32347,165
voting bernie,32333,330
,32331,90
danish,31651,15
time stargate,30910,180
ter rose,30487,15
cepostaperte,30335,45
guaido in madrid,29020,180
u w e r e b e c u e,28919,30
Valencia boat,28867,120
smack,28495,270
saturday motivation,27742,180
n b paris,27700,15
caturday,27578,285
prayers nasrawi,27468,135
pique,27259,45
bambi,26896,120
,26786,300
amici 19,26565,165
this is my mayor,26428,120
vine,26410,225
what mail for you,25802,90
welcome islands gyeongsu miss,25560,120
b x w r l u r n b k k,25440,270
mestalla,25182,270
fora weintraub,24929,105
u hate disabled people,24804,285
shiduri,24069,165
give america,23967,60
saturday morning,23555,135
,23336,195
saturdaymotivation,23013,15
,22828,120
depremmalaty to,22542,180
,22286,45
,22272,30
vol,22008,90
n n p,21965,195
f l ax v r e,21769,105
foraweintraub,21548,150
,21535,195
adam schiff respect,21395,360
,20590,450
gong xi fa cai sobat n k r,20188,360
b,20114,120
,19976,135
petrix expulso,19536,180
padma awards,19235,195
republic day india,19014,300
famous regretted,18800,315
b sx zach sang,18758,225
netovs kiebres,18742,75
netovs kiebres,18723,360
,18548,105
deepak chaurasia,18492,180
elazig kurd,18396,210
national voters day,18254,375
,17960,270
hottest 100,17923,600
,17827,330
grammys 2020,17770,195
illustration isurutoya looks like,17547,390
,17518,120
hottest 100,17439,60
h u l c h e,17264,210
elazig kurdish,17153,15
pompeo meltdown,17110,225
kyrgios,17065,210
,16984,60
comment school mosolih elah,16849,255
depremin akbabalar,16695,75
f cup,16570,180
p kv b n,16516,45
,16513,60
top p,16340,30
c,16274,150
c v,16171,75
banega youth,15834,285
aikatsu,15761,75
cdtv,15708,15
f c b 04,15660,240
f bv b f k,15587,375
satomi kun radio consultation corner,15192,150
c b lo l,15161,255
cblol,14878,30
k 200 love yous,14835,150
rolex 24,14830,315
,14620,90
starfleet,14474,15
g f l,14424,90
ad street,14408,60
,14340,285
dolly partonchallange,14264,75
f e c h c r c e l,14213,45
black swan top,14210,225
,14160,90
voice,14104,135
moment power,13977,90
barcelona valencia,13894,105
al haya procrastination al ahly,13866,30
g,13753,75
,13538,60
freeatty,13533,360
mi casa federico,13473,90
stay wonho,13030,225
il cantante mascherato,12861,120
,12799,45
berna la,12798,135
,12753,210
ilcantantemascherato,12737,15
u f c raleigh,12623,105
funny free free,12471,195
farajat arrawi dakhil 10,12441,105
umtiti,12345,135
c l 2020,12245,120
arashi ni shiyagare,12124,105
,12122,105
yarg eliyle zulme son,12004,105
b b mombasa,11966,255
gecmisolsun elaz,11958,75
gr cia,11858,75
terry crews,11801,90
masked singer,11762,255
ciro es fake,11758,210
annkw,11553,135
j u c e f r f r,11527,45
b b e l,11465,345
sh device,11443,330
australia day,11412,75
festivaldelascondes 2020,11402,450
,11342,480
roc nation brunch,11246,60
,11228,375
gongxifacaisobatnkri,10987,15
Tear tear,10917,150
australia day,10868,15
space force,10760,75
feliz bado,10728,165
bernalacinig rmekistemiyoruz,10681,120
helmet,10558,45
amakhosi life,10527,135
schalke,10417,75
,10377,270
brescia milan,10341,60
bagaikan langit challenge,10212,315
,10169,330
malamminggu,10136,285
l pereira,10047,75
