tweet,weight,duration
go x,1277611,165
,1148228,660
parade x unit,873592,330
one truck unit running,607061,255
b merit e w,535302,405
dek 63,478640,570
al etihad crescent,403454,690
,385445,15
n u r r e w r l u r finale,353062,315
oneit,347021,135
koh fun runx p e c k,321866,555
pepsi taste challenge cebu,317834,555
р р х е в е р,300239,375
b 19 pepsi cebu,278703,465
god one lord kabir,249421,255
party n,221026,420
k c h e e r,214865,405
,200501,45
streaming party n,200003,195
l u r n v v e,193565,285
turn party n,184013,585
koh lanta,160933,255
joseph,158773,75
,155859,420
alhawi store alhawia,131850,150
years with c h a n e l,126386,435
nhk,124604,180
russians,120745,45
c h e,119242,540
alexis,115752,285
besiktas,108112,165
jayda,102819,315
,96300,360
nevada caucus,91083,345
,89851,165
friends reunion,80213,390
,79143,60
positive,77020,135
veysel avunan n l,76647,240
vivo v 17 x b b,75350,240
quaden bayles,72158,75
u w aep 16,66044,210
allah super power,62475,240
ludmilla,62101,150
f e c h c f l r n c,60868,60
cat day,60334,60
eb b r u nx gun,59391,75
,59232,330
eibar,59023,270
levante,58615,120
23 february india band,56411,165
,56124,465
hazard,55442,105
merit al ahly country,53550,60
,53130,240
bernie knew,52914,510
coronavirusital ia,52699,90
favfebboys,52495,150
braithwaite,51656,135
babylonia,48554,180
k j hillusionin thailand,48484,225
matsushige,47189,15
alonso,46431,150
giroud,46345,255
,46196,105
cousins,45709,180
morris,45609,150
n u n f v r,44528,210
guanabara cup,44187,45
russian interference,43498,330
morales,42449,105
celso,41313,315
unit joining,40491,15
love eunbi,40084,270
b ax f l,40029,165
clint eastwood,39160,180
g w e w n b l c k p n k c e b c k,39083,270
we are all bagging,38536,285
,38367,270
nantappapaiktir,37815,270
boogie,37636,330
feliz sabado,37376,585
smack,37001,300
p u r p l e u r e c e p e c,36816,90
messi,36594,255
Saturday,35962,435
friends 19,35729,150
anderson cooper,34823,420
shi colle,34624,45
,34015,210
dont yawn till dawn,33685,120
barca eibar,33350,120
the street rejects,33173,60
,32244,60
precure,32181,15
,31350,345
k p,31195,315
b j kv,30657,405
kismai n n p,30613,225
coronary virusitalia,30500,405
saturday thoughts,30243,240
,30155,15
spring first,29909,405
,29534,225
c c 2020 final,29259,315
open battle,29117,180
,28901,585
g g f u r c f,28668,30
aizen r e k k 20 osaka 0222,28496,300
saturday morning,28342,225
dick van dyke,28330,330
best class world,28281,195
paul ryan,27902,15
Larger,27242,45
markieff,27227,45
weapon came first hitting,26776,555
globeleza,26535,480
yulimar rojas,26487,30
impeachment rodrigo maia,26248,120
,25913,195
spring day 300,25600,195
caturday,25483,180
lionel messi,25146,15
benzema,25098,135
,23969,15
avatar last airbender,23955,330
h e g e n r e b,23812,60
voice kids,23687,15
,23664,255
direct 22 f,23606,255
good view,23496,30
cepostaperte,23403,120
bug ng nlerdengalatasaray,23073,180
,22056,240
barcelona aibar,21992,165
get banned but,21924,105
p l juve,21904,270
see paste image osaka,21649,540
caxias,21145,150
koronawirus,20981,345
l e c,20859,315
suicide scene,20791,150
22 feb,20622,30
demarcus,20091,90
markieff morris,20066,30
arashi ni shiyagare,19891,150
b r k e h,19886,270
hirosaka 46 n n,19863,165
trueno,19826,15
Iranian nerves be closed,19427,180
section season,19182,285
heroaca,18939,60
ikta n var,18903,285
east enders,18839,120
u urcan,18538,225
annkw,18444,105
the Madrid,18028,15
route 930,18015,180
w lv f r,17858,375
Levante Real Madrid,17322,105
wilder fury,17256,90
v need border,17097,240
vidbir 2020,17087,285
alibaba,17057,105
real silver levante,16962,90
aikatsu,16881,90
r n f r e,16561,60
baylor,16150,135
distress consultation center,16071,105
sergen,16004,135
national margarita day,15787,450
soldiers,15549,210
nakanishi retired,15502,225
malamminggu,15347,420
verdinha,15171,30
ponce,15121,120
alexander rloth,15059,375
,14839,90
buras kad k,14725,30
f internacional,14608,210
,14338,45
yoapoyoacarlosantoniovelez,14248,60
,14175,45
cat day manor,13812,240
virus test mistake,13792,120
Fiorentina Milan,13744,210
,13730,30
coronavirusitalla,13687,105
abused suicide,13665,150
u f c auckland,13516,150
f c l,13394,45
,13312,300
moonlight boy day,13304,180
entrepreneurial cooperation,13199,180
saturday night takeaway,13037,300
f c n,12805,135
clizia,12642,60
,12429,165
isco,12420,135
gua santa,12264,210
nationwide opening deferred,12217,240
barkley,12208,60
c ya ron st l i v e,12089,225
kamenashi kazuya,11946,15
abaga said,11849,315
b b b p r e b c r g z e l l,11692,15
diagnose cat,11654,465
united comedians,11494,315
f l e r c h l l e n g e,11370,210
janella,11321,15
tiene hasta la madre,11106,315
v w b v b,11047,165
ark stop,11002,105
,10814,105
hern ndez hern ndez,10677,225
katil b kel iye hay r,10618,30
mirai henoha tsubasa,10508,225
g l f r,10389,165
grandfather grandfather,10376,165
total million,10317,75
ludmilla b b b,10195,105
james carville,10189,45
de marcus cousins,10177,15
q gv p z,10134,375
n g,10070,75
c h p n,10006,45
voice,10002,135
