tweet,weight,duration
nnevvy,1660084,540
golden sehun day,1023551,435
shehnaaz magic everywhere,631456,405
k c k,589610,255
djonga,581475,450
djonga,576053,15
sik n e n n,410682,330
sixtonesann,410557,30
krakatoa,387530,600
ne var prison,358786,285
brightliveinhisroom,337285,525
never eat meat,290565,480
indon sia,279883,180
koh lanta,272676,195
h u h e n h r,267605,600
shopeexgulf,265903,15
shopeex gulf,261720,210
inline,261559,15
ekmek,231683,135
fora flay,215746,375
p e r n year,215721,480
ahmad,203047,30
ahmad,200990,60
c g n r u f,198563,225
sokaga cikma yasagi,196524,15
b 19 easter n,194161,300
sehoon 27 th spring wind,180501,45
2020,174836,465
h r e e l l n g z e l l b c l h,170952,255
and n f l v eep,167555,255
untitled,165242,555
let's love and win,163618,390
indigo,152870,315
yasak,151580,30
leal,148808,135
krakatau,147033,75
live gabi martins em casa,146868,405
livegabimartinsemcasa,146804,15
matheus e kauan em casa,146411,225
b 19 alab views,145570,495
c v 19,142216,795
leal,141992,15
sokagacikma,141609,660
maxon,138780,315
wild pig,135378,360
indigo,127537,15
,126115,720
conte,124425,75
stand bright,121815,300
krakatoa,119730,30
felipe neto,119421,60
n rs bigg boss telecast,116708,30
name nobility bar murat ya c,114989,90
bare jessie,113997,75
g l u l l b 100,113923,375
,105857,285
engineer e p,95627,195
lee jeong myeon job fraud,91297,180
Preeti Patel,88772,330
fuerza petro,86734,270
,86089,705
challenge,75923,150
united with bolsonaro,75791,255
southern ibaraki prefecture,75211,60
rennan,74478,105
national siblings day,74202,240
untitled,73315,15
rkhalk polisininyan nda,71884,585
,71558,180
live k l b,69172,435
end of the world,69037,480
earthquake bulletin,67441,60
djonga,67415,30
fuerzapetro,64598,15
fora thelma,64585,255
arashi live,63761,150
hey tanaka,63569,60
yoshimura sleep,61568,405
twilight,60888,135
great success uri amiya,60585,135
h k metin yan nday z,56125,330
national pet day,55388,705
r h,54939,30
outside doria,54863,105
alab views,54735,195
daysto n b h e n,53400,150
matheus e kauan,52721,150
im voting joe,52265,480
im voting joe,49397,510
uninstall book show,49385,375
happy Saturday,48585,150
,47318,30
god in control,47222,225
dentuman,47214,435
extended quarantine,47034,420
procuro algu,46842,15
bard priscila senna,45144,300
