tweet,weight,duration
marilia,2815708,240
promised saviour,1971960,15
bernie,1937030,45
biden,1545361,60
live local marilia mendonca,1447907,435
mendon,1381608,120
n c tzen selca day,454322,960
pericles,440786,345
b n g b n g c n,379328,465
r e e b e r w n n e r,331305,495
mew gulf sweet time,293783,315
suffering,291732,30
olympus,252063,150
warren,224363,75
twitter,222873,45
bolsonaro estava certo,212605,405
and p x n e,211347,45
adaletsiz nfaza hay r,185517,30
follow the rules to prevent corona,182858,105
assembly equal execution,182313,285
last messenger,169533,480
dennis,166753,375
beats,165257,90
beats,164746,30
barr,159638,15
u p e r,156503,105
selenas boyfriend,148335,540
refreshing live,145098,675
selenasboyfriend,144433,15
save,131305,225
kamen rider gaimu,124520,105
bang bang con,123208,60
democratic party,120840,15
kainice,119952,330
dj gbr,113057,75
j g b r,112417,270
u p p r e n h r,109021,675
ratings,105556,30
stop the regime's tyranny,101852,255
g f v p,98207,210
hotties home,97670,150
gfvip,97525,30
toy,94097,630
b concert home,90695,45
cyrilramaphosa,89034,330
e p x,86766,90
talk friend sx fluke,86703,180
twenty one pilots,85381,15
thursday thoughts,84834,315
level concern,84046,420
,81270,240
24,81105,285
v gala,80522,165
f f r,78050,300
polisehakk n verin,78045,285
u th win,77644,165
first cagger fir business,74345,300
flay expulsa,72689,75
remedy bolsonaro,72256,15
c u p g r,71523,195
cupid street sweeper,71346,30
cb stihdama kararname engeli,70992,120
q u e e u q u e r n e q u e r,70159,60
l,69108,360
wild pig,68625,375
balloon mask,68047,150
r n g w h b,67667,225
tl,67396,30
livemariliamendonca,67002,15
l v e g b r n e x n,64236,60
happy passover,63872,285
master f f,63271,330
u n v f r e r,62983,90
flayexpulsa,62578,330
10 days to n b n,62334,210
solidarity income,62302,555
n l k n g b u l v e,59010,60
It's bad,58984,60
talking love,58819,15
,58400,15
b e p r q u e e u,58385,210
much worse than me,58296,15
Apr,56606,90
youth e p 09,56047,120
jair nobelda peace,54815,390
twitter tweet,54255,285
,53402,285
holy Thursday,53144,450
netflixadamol,53104,225
f h e e n w n u,52571,150
perfect 10 countdown,52239,240
pek carrying handsome enough,50768,255
crashing,49970,15
,49547,120
bring trash,48368,60
clap carers,47976,225
citizen account,47869,150
gryffindor,46745,345
pedro sampaio,46502,15
halis hoca tutukland,46255,210
halishocatutukland,45899,15
е с е е е р п р н е,45563,120
ceases to be important,45561,15
,44715,405
thursday motivation,43750,90
,43292,45
b l n e v e r f c,42321,105
,41421,255
listen to your bye bye,41057,15
e c u r e u b e b e,40821,30
marilinha,40579,75
huffle puff,40446,180
p n e u l e v e e,40353,30
marilia mendonca,40283,15
linda tripp,40190,90
g e f u e l care package,39824,345
gamefuelcarepackage,39474,15
dil se thank,38767,345
fixed fig,38758,375
,38680,180
us,38512,15
l x l x,38051,15
mc rick,37630,60
livedamarilia,36644,15
w h w n e n w n,36604,15
c rick,36540,30
dem exit,36042,45
this food is from me,35746,45
e u l h e r p r u l h e r,35354,105
yaln zde ilsin nisab l kba,35186,15
green party,34786,15
it was my great love,34276,90
,34186,165
g c k,33827,45
е р е у г р н е р,33806,45
e u e v c,33693,30
is d 50,33545,255
w h h e b l e f,33477,15
giver,33419,435
adriana lastra,33175,120
kabuledilemez,33127,375
feliz jueves,32690,150
jueves santo,32371,285
e w dynamite,32344,360
w w e n x,32169,315
n n g u v f r e r z n h,31979,15
avil,31735,15
е в е р,31502,60
thesixthsealofgod,31422,30
sixth seal god,31295,150
john mc cain,30927,285
realmente eu,30864,90
turkish block block,30858,180
n u 50 th foundation day,30737,225
chynna,30596,210
players together,30467,75
r e l e n e u,30437,90
doria mentiroso,30409,60
sixth sealof g,30408,120
h w e e,30194,45
ego 50,30166,15
sensacional,29761,15
bundori anime rd 11,29614,270
e n u g h h l f b e n c e,29397,15
l p r e r,29291,135
e u p r e c e c r n h,29283,15
united wake,29095,255
fraude de estado,28932,345
f l n e u e,27960,60
,27715,240
wynonna earp,27652,195
unlock inner power,27647,120
n y x k e x,27439,120
n n,26732,135
they fell silent,26708,90
genealogical horror noble,26648,30
raven claw,26626,45
healthcare hotties,26259,75
,26089,90
r p g,25878,195
flay people like people,25247,135
mod l taahh tname duru,25183,105
military civic union april,25062,210
,24942,120
e e n g u u f f e r n g n g,24650,15
corruption with aid is,24405,285
seder,24348,75
p,24242,345
case 42282,23983,330
obrigada por estragar tudo,23841,45
bloqueo solidaridad si,23653,75
Bruno e Marrone,23565,285
r n e p e r,23417,30
v e b u c r l g u e e,23360,45
b r g p r e r g r u,23315,60
calma flavio,23007,60
u l e f e n l v e,22973,15
your Jorge,22596,240
,22392,165
n e q u e e j u p u q u n h,22331,15
,22290,195
Thursday,22238,45
l c k u h f r c w n,21999,90
evicted to the teacher,21905,195
Salience,21842,15
good memory,21664,75
thursday,21586,285
,21423,270
,21320,390
patrol the chota,21278,330
,20743,105
p l 149 original,20738,75
modern family,20536,420
case 38226,20489,60
,20446,30
danganronpa,20302,75
snap chat,20246,285
hepimizs leymansoyluyuz,20209,150
pseudo exploration,20015,285
never biden never trump,19769,135
la cuarentena terminara cuando,19666,285
100,19547,15
e u r r p r e c e u,19511,75
paulo londra,19456,180
w h n g n u e,19454,15
,19340,165
c n c e b c k spring,19307,210
u u,19075,15
r p r e g r e,19064,30
twitter,19051,315
n l n e c n c e r,18891,30
reis ceke hapisi kald r,18861,135
took it all,18778,15
e u e e v c,18692,30
back to Islam,18426,15
fraudedeestado,18126,15
you made us crazy corona,18105,330
u n,17844,30
Matura 2020,17432,165
bernie ballot,17355,90
pl 149 original,17351,75
china must explain,17328,45
thursday,17097,15
masked singer,16931,315
bandori v l v e,16864,60
afterdodjgbremcasa,16798,75
panic buying,16645,30
covid 19,16586,30
I guess so,16579,75
e u c h q u e,16572,45
v arashi,16435,165
ikorodu lucky dube,16331,405
little man,16264,330
n e n u n c v c r,16250,75
dating gangster,16111,225
lockdown extended,16073,90
p r e c e n r,15968,60
mr sekine,15869,225
calmaflavio,15615,15
vs arashi,15396,15
blossom yoo,15384,195
shb yanan kadrolara ek atama,15336,105
kerimcandurmaz,15247,285
h p l l yparty,15152,315
e u p e n n,15043,45
h r k r c,15011,75
shbyanankadrolaraekatama,14937,15
r p charles maja,14934,285
,14932,75
know,14931,15
n e e u e c n h e c v c,14923,30
,14844,60
day 14 lockdown,14602,420
е р е г р,14575,120
,14400,15
w h e n u w l l p h e l h,14363,30
g c e v b e b,14283,15
mudik save lives,14238,255
sou mais eu e voc,14206,15
p l n b,14125,30
l l g c l,14078,60
pkdelas,14042,135
c l u l,14041,45
earthquake,13988,60
execution law,13969,15
r e e n u,13827,30
pkdelas,13580,15
e q u e e n e n h p u r,13575,15
n e r q u e g u e n,13386,30
one only voice,13348,270
800 prms r c hakistiy,13144,180
preludio libertad,13027,45
navs z unvan de ikl,12792,105
live lunchx jennie,12783,30
dilsethankyou,12582,15
ana maria,12495,15
did not report,12386,405
bring kenyans china home,12362,300
rare deluxe,12340,105
,12191,120
jeke jail resolution,12136,75
so so,12103,75
е у е в ц,12097,15
prevato,12087,180
Talk,11968,255
attack come taiwan,11957,210
escinsellik,11917,375
c nelle tue mani,11796,180
blue matter,11766,60
malamjumat,11760,225
gntm,11722,15
g n,11705,210
viviane ara jo,11683,315
easter weekend,11562,180
lamia abdaziz,11538,225
thankful thursday,11478,225
,11433,225
al hilal million followers,11339,45
n jx as earth,11309,15
challenge 35,11294,195
r p lonnie,11276,90
,11126,120
confinement jour 24,11086,195
already forget,10975,15
door destruction,10903,105
piorministrodahistoria,10784,195
tirei rafa kalimann,10691,60
,10588,75
,10126,225
,10065,105
